TEXT,SET,TYPE,ID,NAME,FACTION,RARITY,COST,MECHANICS,HEALTH,INPLAYTEXT,ATTACK,PLAYERCLASS,DURABILITY,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Quando peschi questa carta infligge 2 danni a TUTTI i personaggi.","Goblins vs Gnomes","Minion","GVG_007","Leviatano delle Fiamme",,"Legendary",7,,7,,7,"Mage",,True,"Aleksi Briclot","Mimiron adora guidare a tutta velocità il Leviatano delle Fiamme per i sentieri di Nordania.",True,"Mech",,
"Rigenera #3 Salute. Se il bersaglio è ancora danneggiato evoca una Custode della Luce.","Goblins vs Gnomes","Spell","GVG_012","Luce dei Naaru",,"Rare",1,,,,,"Priest",,True,"Jesper Ejsing",""L'accendiamo!" - Tipica espressione delle Custodi della Luce e dei Goblin muniti di Sputafiamme.",,,,
,"Goblins vs Gnomes","Minion","GVG_070","Lupo di Mare",,"Common",5,,4,,7,,,True,"Alex Horley Orlandelli","Un tipo alquanto scorbutico praticamente scorbuto.",,"Pirate",,
"Ottiene +1 Attacco quando il tuo eroe ottiene Armatura.","Goblins vs Gnomes","Minion","GVG_086","Macchina d'Assedio",,"Rare",5,,5,,5,"Warrior",,True,"Zero Yue","L'unica e inimitabile direttamente dalla Fortezza di Lungoinverno.",,"Mech",,
"<b>Furia del Vento</b>","Goblins vs Gnomes","Minion","GVG_084","Macchina Volante",,"Common",3,Windfury,4,,1,,,True,"Matt Dixon","Per poter funzionare è fondamentale la presenza di una Bambola di Hula. Nessun ingegnere ne ha ancora capito il motivo.",,"Mech",,
"Probabilità del 50% di attaccare il nemico sbagliato.","Goblins vs Gnomes","Weapon","GVG_054","Maglio degli Ogre",,"Common",3,,,,4,"Warrior",2,True,"Richard Wright","Semplicistico difficile da impugnare e assolutamente pericoloso. Più o meno come tutte le creazioni degli Ogre.",,,,
"Gli altri tuoi Demoni hanno +2/+2. Il tuo eroe è <b>Immune</b>.","Goblins vs Gnomes","Minion","GVG_021","Mal'Ganis",,"Legendary",9,Aura,7,,9,"Warlock",,True,"Wayne Reynolds","Mal'Ganis non ama essere tradito per cui si sconsiglia di sostituirlo all'inizio di una partita.",True,"Demon",,
"<b>Rantolo di Morte:</b> torna nel tuo mazzo.","Goblins vs Gnomes","Minion","GVG_035","Malorne",,"Legendary",7,Deathrattle,7,,9,"Druid",,True,"Oliver Chipping","Quando Malorne non è impegnato a calpestare orde di demoni passa il suo tempo a impomatarsi le corna.",True,"Beast",,
"<b>Provocazione</b>","Goblins vs Gnomes","Minion","GVG_093","Manichino a Molla",,"Rare",0,Taunt,2,,0,,,True,"Matt Dixon","Ottimo anche per provare i completi di sartoria.",,"Mech",,
"<b>Grido di Battaglia:</b> mette una mina nel mazzo dell'avversario. Quando viene pescata infligge 10 danni.","Goblins vs Gnomes","Minion","GVG_056","Mastodonte di Ferro",,"Legendary",6,Battlecry,5,,6,"Warrior",,True,"Raymond Swanland","Il Mastodonte di Ferro protegge Orgrimmar e ha recentemente ottenuto il premio di "Impiegato del Mese"!",True,"Mech",,
"<b>Grido di Battaglia:</b> -2 Attacco a un altro servitore per questo turno.","Goblins vs Gnomes","Minion","GVG_011","Mastro Riduttore",,"Common",2,Battlecry,2,,3,"Priest",,True,"Jim Nelson","Dopo i problemi creati dall'uso dell'Allargamondo gli Gnomi diffidano delle invenzioni che modificano le dimensioni.",,,,
"<b>Rantolo di Morte:</b> +2/+2 a un tuo Robot casuale.","Goblins vs Gnomes","Weapon","GVG_036","Mazza Protonica",,"Rare",3,Deathrattle,,,3,"Shaman",2,True,"Zoltan and Gabor","La gente crede che gli Sciamani controllino gli elementi ma in realtà devono chiedere le cose con gentilezza.",,,,
"<b>Grido di Battaglia:</b> fornisce <b>Scudo Divino</b> e <b>Provocazione</b> a un tuo servitore casuale.","Goblins vs Gnomes","Weapon","GVG_059","Meccanomazza",,"Epic",3,Battlecry,,,2,"Paladin",3,True,"Danny Orizio","Hai staccato un pezzo da un marchingegno ci hai inciso sopra delle rune gli hai messo un manico e adesso è un'arma dai poteri divini? Certo come no...",,,,
"Quando un servitore nemico muore evoca uno Gnomo Contaminato.","Goblins vs Gnomes","Minion","GVG_116","Mekgeniere Termospin",,"Legendary",9,,7,,9,,,True,"Trent Kaniuga","È stato ossessionato dagli esplosivi fin quando non ha scoperto l'uncinetto. Ora urla: "MAGLIONI PIÙ MAGLIONI!".",True,"Mech",,
"Ottiene +1 Attacco all'inizio di ogni turno.","Goblins vs Gnomes","Minion","GVG_103","Micro-Macchina",,"Common",2,,2,,1,,,True,"Skan Srisuwan","Addirittura meglio dell'originale.",,"Mech",,
"Danneggia anche i servitori adiacenti a quello attaccato.","Goblins vs Gnomes","Minion","GVG_113","Mietinemici 4000",,"Legendary",8,,9,,6,,,True,"James Ryman","Alla fin fine mietere i nemici non è diverso dal mietere i campi.",True,"Mech",,
"Quando viene pescata questa carta infligge 10 danni al tuo eroe. Pesca una carta.","Goblins vs Gnomes","Spell","GVG_056t","Mina Sotterranea",,,0,ImmuneToSpellpower,,,,"Warrior",,,"Chris Seaman",,,,,
"I servitori adiacenti non possono essere il bersaglio di Magie o Poteri Eroe.","Goblins vs Gnomes","Minion","GVG_122","Miniabiuratrice",,"Epic",4,Aura,5,,2,"Mage",,True,"Jonboy Meyers","Il miglior regalo per i figli del tuo peggior nemico.",,,,
"<b>Scudo Divino</b>","Goblins vs Gnomes","Minion","GVG_058","Minibot Scudato",,"Common",2,Divine Shield,2,,2,"Paladin",,True,"Raymond Swanland","Ha deciso di credere solo a ciò per cui è stato programmato!",,"Mech",,
"<b>Furtività</b>. <b>+1 Danni Magici</b>.","Goblins vs Gnomes","Minion","GVG_109","Minimago",,"Epic",4,Spellpower|Stealth,1,,4,,,True,"Ben Olson","Ogni tanto gli piace nascondersi nella cassa del tesoro dell'Arena dei Gurubashi.",,,,
"<b>Grido di Battaglia:</b> prendi il controllo di un <b>Segreto</b> casuale dell'avversario.","Goblins vs Gnomes","Minion","GVG_074","Mistica di Kezan",,"Rare",4,Battlecry,3,,4,,,True,"Jakub Kasper","Pretendono di essere sagge e illuminate ma in realtà si offendono se non sono rese partecipi dei segreti altrui.",,,,
"+1 Attacco.","Goblins vs Gnomes","Spell","GVG_030a","Modalità d'Attacco",,,,,,,,"Druid",,,,,,,,
"+1 Attacco.","Goblins vs Gnomes","Enchantment","GVG_030ae","Modalità d'Attacco",,,,,,,,"Druid",,,,,,,,
"+1 Salute.","Goblins vs Gnomes","Spell","GVG_030b","Modalità di Difesa",,,,,,,,"Druid",,,,,,,,
"+1 Salute.","Goblins vs Gnomes","Enchantment","GVG_030be","Modalità di Difesa",,,,,,,,"Druid",,,,,,,,
"TUTTI i servitori hanno una probabilità del 50% di attaccare il nemico sbagliato.","Goblins vs Gnomes","Minion","GVG_112","Mogor l'Ogre",,"Legendary",6,,6,,7,,,True,"Michal Ivan","Mogor ha contribuito alla riapertura del Portale Oscuro. Sai di essere nei guai quando devi fare affidamento su un Ogre.",True,,,
"Fornisce 1 Cristallo di Mana solo per questo turno.
<i>(Non attiva Gallywix)</i>","Goblins vs Gnomes","Spell","GVG_028t","Moneta di Gallywix",,,0,,,,,,,,,,,,,
"Tutti i tuoi servitori attivano il proprio <b>Rantolo di Morte</b>.","Goblins vs Gnomes","Spell","GVG_026","Morte Apparente",,"Epic",2,,,,,"Hunter",,True,"Luca Zontini","Per rendere davvero convincente "Morte Apparente" bisogna riuscire a emettere il giusto odore. Richiede molto impegno.",,,,
"Quando un altro tuo Murloc muore pesca una carta. <b>Sovraccarico:</b> (1)","Goblins vs Gnomes","Minion","GVG_040","Murloc Cavalcaspiriti",,"Epic",4,,5,,2,"Shaman",,True,"Clint Langley","Gli elementi rispondono a chiunque li richiami per una giusta causa anche se lo fa urlando "MRGRGLGLGL!".",,"Murloc",,
"<b>Grido di Battaglia:</b> mette nella tua mano 4 Murloc casuali. <b>Sovraccarico:</b> (3)","Goblins vs Gnomes","Minion","GVG_042","Neptulon",,"Legendary",7,Battlecry,7,,7,"Shaman",,True,"Ruan Jia","Neptulon è "il Cacciatore delle Maree" uno dei quattro Signori Elementali. Spesso si ritrova con Ragnaros per delle meravigliose saune.",True,,,
"<b>Provocazione</b>. Non può essere il bersaglio di Magie o Poteri Eroe.","Goblins vs Gnomes","Minion","GVG_091","Nullificatore X-21",,"Rare",4,Taunt,5,,2,,,True,"Zero Yue","I Maghi e gli Ingegneri Gnomi si sono contesi a lungo la proprietà intellettuale di questo robot.",,"Mech",,
"Furtivo fino al tuo turno successivo.","Goblins vs Gnomes","Enchantment","PART_004e","Occultato",,,,,,,,,,,,,,,,
"<b>Furtività</b>. Probabilità del 50% di attaccare il nemico sbagliato.","Goblins vs Gnomes","Minion","GVG_088","Ogre Ninja",,"Rare",5,Stealth,6,,6,"Rogue",,True,"Samwise","Non aveva tutti i requisiti per entrare nella scuola di Ninja ma suo padre aveva delle conoscenze altolocate.",,,,
"<b>Grido di Battaglia:</b> infligge 3 danni a entrambi gli eroi.","Goblins vs Gnomes","Minion","GVG_009","Ombromante Torva",,"Epic",1,Battlecry,1,,2,"Priest",,True,"Matt Dixon","Gli Ombromanti fanno il proprio lavoro ma non perdono l'occasione per guardarti storto.",,,,
"<b>Grido di Battaglia:</b> ogni giocatore equipaggia un'arma casuale.","Goblins vs Gnomes","Minion","GVG_119","Orotron 3000",,"Legendary",5,Battlecry,4,,3,,,True,"Jomaro Kindred","PREPARARE I SERVOCOMANDI PER UNA FESTA COI FIOCCHI.",True,"Mech",,
"<b>Provocazione</b>. <b>Scegli:</b> +1 Attacco <b>o</b> +1 Salute.","Goblins vs Gnomes","Minion","GVG_030","Orsetto Anodizzato",,"Common",2,Taunt,2,,2,"Druid",,True,"Eva Widermann","È adorabi... ODDIO MI STA SMANGIUCCHIANDO UNA MANO!",False,"Mech",,
"Ottiene +2/+2 quando il tuo eroe subisce danni nel tuo turno.","Goblins vs Gnomes","Minion","GVG_100","Osservatore",,"Common",5,,4,,4,"Warlock",,True,"Todd Lockwood","Il nome originale era "Truce Osservatore della Rovina" ma il marketing ha ritenuto fosse troppo aggressivo.",,"Demon",,
"<b>Rantolo di Morte:</b> infligge 2 danni a TUTTI i servitori.","Goblins vs Gnomes","Minion","GVG_076","Pecora Esplosiva",,"Common",2,Deathrattle,1,,1,,,True,"Ralph Horsley","Qual è la logica? I nemici dovrebbero pensare "Ma che bella pecorella!" e avvicinarsi ad accarezzarla?",,"Mech",,
,"Goblins vs Gnomes","Minion","GVG_064","Pestapaludi",,"Common",2,,2,,3,,,True,"Jaemin Kim","Rende omaggio a Morgl il grande Oracolo Murloc. Chi non lo fa del resto?",,"Murloc",,
"<b>Provocazione</b>. <b>Grido di Battaglia:</b> ottiene +1/+1 per ogni servitore nemico con <b>Rantolo di Morte</b>.","Goblins vs Gnomes","Minion","GVG_097","Piccola Esorcista",,"Rare",3,Battlecry|Taunt,3,,2,,,True,"Jim Nelson","Gli Stregoni hanno sempre il numero dell'Esorcista a portata di mano nel caso dovessero evocare il demone sbagliato.",,,,
"<b>Grido di Battaglia:</b> +2/+2 a un altro tuo Robot.","Goblins vs Gnomes","Minion","GVG_055","Piegalamiere",,"Rare",4,Battlecry,5,,2,"Warrior",,True,"Jesper Esjing","Normalmente lavora in coppia con sua cugina la Stiralamiere.",,"Mech",,
"Attacco aumentato.","Goblins vs Gnomes","Enchantment","GVG_076a","Pistoni",,,,,,,,,,,,,,,,
"Attacco aumentato.","Goblins vs Gnomes","Enchantment","GVG_086e","Placche Rinforzate",,,,,,,,"Warrior",,,,,,,,
"Mette nella tua mano un servitore casuale. Il suo costo si riduce di (3) Mana.","Goblins vs Gnomes","Spell","GVG_003","Portale Instabile",,"Rare",2,,,,,"Mage",,True,"Sean O'Daniels","I cittadini di Azeroth non si immaginano quanto lavoro serva per stabilizzare un portale. Si spende quasi il 30% del PIL per il loro mantenimento.",,,,
"<b>Grido di Battaglia:</b> fornisce casualmente agli altri tuoi servitori <b>Furia del Vento</b> <b>Provocazione</b> o <b>Scudo Divino</b>.","Goblins vs Gnomes","Minion","GVG_107","Potenziabot",,"Epic",4,Battlecry,2,,3,,,True,"Zoltan Boros","I suoi potenziamenti sono tutti senza glutine!",,"Mech",,
"+2/+2.","Goblins vs Gnomes","Enchantment","GVG_036e","Potenziato",,,,,,,,"Shaman",,,,,,,,
"+2/+2.","Goblins vs Gnomes","Enchantment","GVG_104a","Potere ai piccoli",,,,,,,,,,,,,,,,
"Fornisce +2/+4 e <b>+1 Danni Magici</b> a un servitore.","Goblins vs Gnomes","Spell","GVG_010","Prescelto da Velen",,"Common",3,,,,,"Priest",,True,"Alex Horley Orlandelli","Profeta non è lui il Prescelto? Colui che distruggerà la Legione e riporterà equilibrio nella Luce? - Accolito Draenei",,,,
"+2/+4 e <b>+1 Danni Magici</b>.","Goblins vs Gnomes","Enchantment","GVG_010b","Prescelto da Velen",,,,,,,,,,,,,,,,
"Quando l'avversario lancia una Magia ne ottieni una copia ma gli fornisci una Moneta.","Goblins vs Gnomes","Minion","GVG_028","Principe Gallywix",,"Legendary",6,,8,,5,"Rogue",,True,"Wei Wang","Gallywix crede nella domanda e nell'offerta. Lui domanda una ricompensa e ottiene sempre un'offerta!",True,,,
"Statistiche aumentate.","Goblins vs Gnomes","Enchantment","GVG_101e","Purezza",,,,,,,,"Paladin",,,,,,,,
"<b>Grido di Battaglia:</b> fornisce +2/+2 alle tue Reclute Mano d'Argento.","Goblins vs Gnomes","Minion","GVG_060","Quartiermastro",,"Epic",5,Battlecry,5,,2,"Paladin",,True,"Phroilan Gardner","Io sono il Quartiermastro vostro Capo Istruttore. Da questo momento potete parlare soltanto quando vi sarà richiesto e la prima e l'ultima parola che dovrà uscire dalle vostre fogne sarà "signore".",,,,
"Statistiche aumentate.","Goblins vs Gnomes","Enchantment","GVG_100e","Rabbia Cieca",,,,,,,,"Warlock",,,,,,,,
"-2 Attacco per questo turno.","Goblins vs Gnomes","Enchantment","GVG_011a","Raggio Riduttore",,,,OneTurnEffect,,,,,,,,,,,,
"<b>Provocazione</b>. <b>Grido di Battaglia:</b> ottiene +1 Attacco per ogni altra Bestia che controlli.","Goblins vs Gnomes","Minion","GVG_046","Re delle Bestie",,"Rare",5,Battlecry|Taunt,6,,2,"Hunter",,True,"Seamus Gallagher","Ogni mattina nelle Savane quando sorge il sole un leone si sveglia e sa che dovrà correre più dei servitori nemici o morirà di fame.",,"Beast",,
"Attacco aumentato.","Goblins vs Gnomes","Enchantment","GVG_046e","Re Indiscusso",,,,,,,,"Hunter",,,,,,,,
"<b>Congela</b> un servitore.","Goblins vs Gnomes","Spell","PART_005","Refrigerante Rapido",,,1,Freeze,,,,,,,"Peerasak Senalai",,,,,
"Fa tornare un tuo servitore nella tua mano.","Goblins vs Gnomes","Spell","PART_002","Regressore Temporale",,,1,,,,,,,,"Nutthapon Petthai",,,,,
"<b>Grido di Battaglia:</b> pesca una carta. Se è un servitore lo trasforma in una Gallina.","Goblins vs Gnomes","Minion","GVG_092","Ricercatore Svitato",,"Rare",3,Battlecry,2,,3,,,True,"Jesper Esjing","Resta stupito anche lui quando gli capita di essere trasformato in gallina.",,,,
"Mette sul campo di battaglia un servitore casuale dalla mano di ogni giocatore.","Goblins vs Gnomes","Spell","GVG_029","Richiamo Ancestrale",,"Epic",4,,,,,"Shaman",,True,"Dan Scott","Non sempre a rispondere sono i propri antenati...",,,,
"Pesca una carta. Se è una Bestia costa (4) Mana in meno.","Goblins vs Gnomes","Spell","GVG_017","Richiamo Famiglio",,"Rare",2,,,,,"Hunter",,True,"E.M. Gist","I veri Cacciatori addomesticano i Granchi Affamati.",,,,
"Statistiche aumentate.","Goblins vs Gnomes","Enchantment","GVG_106e","Riciclaggio",,,,,,,,,,,,,,,,
"Fa tornare un servitore nemico nel mazzo dell'avversario.","Goblins vs Gnomes","Spell","GVG_031","Riciclo",,"Rare",6,,,,,"Druid",,True,"Brandon Kitkouski","L'idea di riciclo dei Druidi consiste nel mettere la plastica da una parte e i servitori nemici dall'altra.",,,,
"Ottiene +2/+2 quando muore un tuo Robot.","Goblins vs Gnomes","Minion","GVG_106","Riciclobot",,"Epic",5,,5,,1,,,True,"Zoltan Boros","I rottami di un robot sono un incredibile potenziamento per un altro!",,"Mech",,
"<b>Grido di Battaglia:</b> +4 Salute a un altro tuo Robot.","Goblins vs Gnomes","Minion","GVG_083","Riparabot Migliorato",,"Rare",5,Battlecry,5,,5,"Priest",,True,"Nutchapol Thitinunthakorn","In realtà è lo stesso modello della generazione precedente hanno solo aggiunto la parola "migliorato" e raddoppiato il prezzo.",,"Mech",,
"+4 Salute.","Goblins vs Gnomes","Enchantment","GVG_069a","Riparazioni!",,,,,,,,"Priest",,,,,,,,
"<b>Grido di Battaglia:</b> +1 Attacco alla tua arma.","Goblins vs Gnomes","Minion","GVG_023","Robobarbiere Goblin",,"Common",2,Battlecry,2,,3,"Rogue",,True,"Zolton Boros","Ottimo per accorciare le basette o l'altezza di qualcuno.",,"Mech",,
"<b>Rantolo di Morte:</b> infligge da 1 a 4 danni a un nemico casuale.","Goblins vs Gnomes","Minion","GVG_110t","Robobomba",,,1,Deathrattle,1,,1,,,,,,,"Mech",,
"I tuoi Robot costano (1) Mana in meno.","Goblins vs Gnomes","Minion","GVG_006","Roboevocatore",,"Common",2,Aura,3,,2,,,True,"Phil Saunders","Robot che evocano robot? E poi? Ciambelle che evocano ciambelle? Mmm...",,"Mech",,
"<b>Rabbia:</b> +1 Attacco.","Goblins vs Gnomes","Minion","GVG_051","Robot da Guerra",,"Common",1,Enrage,3,,1,"Warrior",,True,"Tyler Walpole","La produzione di massa dei Robot da Guerra è stata interrotta quando si è scoperto che erano stati realizzati in miniatura.",,"Mech",,
"Distrugge un servitore nemico casuale. <b>Combo:</b> inoltre distrugge l'arma dell'avversario.","Goblins vs Gnomes","Spell","GVG_047","Sabotaggio",,"Epic",4,Combo,,,,"Rogue",,True,"Dave Allsop","Da non confondere con il canottaggio.",,,,
"Quando viene curato un personaggio infligge 1 danno a un nemico casuale.","Goblins vs Gnomes","Minion","GVG_072","Sanitarizzatore",,"Rare",2,,3,,2,"Priest",,True,"Dan Scott","Tirare i pugni è la sua funzione primaria. E anche quella secondaria.",,"Mech",,
"<b>Congela</b> i personaggi che danneggia.","Goblins vs Gnomes","Minion","GVG_002","Sbuffaneve",,"Common",2,Freeze,3,,2,"Mage",,True,"Gabor Szikszai","Particolarmente apprezzato per tenere fresche le bibite.",,"Mech",,
"Attacco e Salute scambiati dal Commutatore.","Goblins vs Gnomes","Enchantment","PART_006a","Scambio",,,,,,,,,,,,,,,,
"Distrugge un servitore. Se controlli un servitore danneggiato costa (4) Mana in meno.","Goblins vs Gnomes","Spell","GVG_052","Schiacciamento",,"Epic",7,,,,,"Warrior",,True,"Michael Sutfin","A detta dei barbari usare questa carta su un nemico è la sensazione più bella che uno possa provare.",,,,
"<b>Furia del Vento</b>. Probabilità del 50% di attaccare il nemico sbagliato. <b>Sovraccarico:</b> (1)","Goblins vs Gnomes","Minion","GVG_066","Sciamano Mazzaduna",,"Rare",4,Windfury,4,,5,"Shaman",,True,"José Ladrönn","Si limita a chiudere gli occhi e attaccare. Raarararrrarar!",,,,
"<b>Rantolo di Morte:</b> evoca un servitore leggendario casuale.","Goblins vs Gnomes","Minion","GVG_114","Segatronchi di Sneed",,"Legendary",8,Deathrattle,7,,5,,,True,"Christopher Moeller","Quando Sneed venne sconfitto nelle Miniere della Morte il suo Segatronchi fu venduto all'asta a un anonimo compratore (probabilmente Boccalarga).",True,"Mech",,
"<b>Rantolo di Morte:</b> evoca un servitore casuale da 2 Mana.","Goblins vs Gnomes","Minion","GVG_096","Segatronchi Pilotato",,"Common",4,Deathrattle,3,,4,,,True,"Dan Scott","Un tempo solo i Goblin pilotavano i Segatronchi. Al giorno d'oggi ci puoi trovare dal Vate della Rovina al Ramingo della Sapienza Cho.",,"Mech",,
"Alla fine del tuo turno +2/+2 a un altro tuo Robot casuale.","Goblins vs Gnomes","Minion","GVG_027","Sensei di Ferro",,"Rare",3,,2,,2,"Rogue",,True,"Brian Despain","Ai robot piace collaborare con lui perché sa come parlare la loro lingua. 01001000 01100001 01101001",,"Mech",,
"Rigenera #4 Salute al tuo eroe e gli fornisce +2 Attacco per questo turno.","Goblins vs Gnomes","Spell","GVG_057","Sigillo della Luce",,"Common",2,ImmuneToSpellpower,,,,"Paladin",,True,"Jason Chan","Ottimo per risparmiare sulla bolletta elettrica.",,,,
"+2 Attacco per questo turno.","Goblins vs Gnomes","Enchantment","GVG_057a","Sigillo della Luce",,,,OneTurnEffect,,,,,,,,,,,,
"Quando infligge danni rigenera Salute al tuo eroe pari ai danni inflitti.","Goblins vs Gnomes","Minion","GVG_018","Signora del Dolore",,"Rare",2,,4,,1,"Warlock",,True,"Carl Critchlow","Sua sorella è la Signora del Colore vende quadri.",,"Demon",,
"<b>Grido di Battaglia:</b> fornisce 5 Armatura.","Goblins vs Gnomes","Minion","GVG_053","Signora dello Scudo",,"Rare",6,Battlecry,5,,5,"Warrior",,True,"Alex Horley Orlandelli","Ha ben tre Portascudi al suo servizio.",,,,
"<b>+2 Danni Magici</b>.","Goblins vs Gnomes","Enchantment","GVG_123e","Sovralimentato",,,,Spellpower,,,,"Mage",,,,,,,,
"Quando lanci una Magia da 1 Mana mette nella tua mano un Robot casuale.","Goblins vs Gnomes","Minion","GVG_117","Sparachiodi",,"Legendary",6,,6,,3,,,True,"Luke Mancini","Sparachiodi al liceo è stato eletto il "Più probabile a esplodere".",True,,,
"+1 Attacco.","Goblins vs Gnomes","Enchantment","GVG_043e","Sparalame",,,,,,,,"Hunter",,,,,,,,
"<b>Grido di Battaglia:</b> +1 Attacco a un tuo servitore casuale.","Goblins vs Gnomes","Weapon","GVG_043","Sparalame",,"Common",2,Battlecry,,,2,"Hunter",2,True,"Gino Whitehall","Nulla risolve le controversie quanto una lama in fronte.",,,,
"<b>+1 Danni Magici</b>","Goblins vs Gnomes","Minion","GVG_123","Spargicenere",,"Rare",3,Spellpower,3,,3,"Mage",,True,"Phil Saunders","Il suo inventore ha avuto numerose dispute con il detentore dei brevetti del Segatronchi Goblin.",,"Mech",,
