SET,NAME,FACTION,TEXT,RARITY,COST,TYPE,ID,MECHANICS,HEALTH,INPLAYTEXT,DURABILITY,ATTACK,PLAYERCLASS,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
Goblins vs Gnomes,Glewiozuka,,<b>Okrzyk bojowy:</b> Daj losowemu przyjaznemu stronnikowi +1 do ataku.,Common,2,Weapon,GVG_043,Battlecry,,,2,2,Hunter,True,Gino Whitehall,Przydaje się w sytuacjach w których normalna bazuka nie wystarcza.,,,,
Goblins vs Gnomes,Głowa Mimirona,,Jeśli na początku twojej tury kontrolujesz co najmniej 3 Mechy niszczysz je i tworzysz V-07-TR-0Na.,Legendary,5,Minion,GVG_111,,5,,,4,,True,Trent Kaniuga,Naciskanie wielkiego czerwonego guzika surowo wzbronione!,True,Mech,,
Goblins vs Gnomes,Gnom eksperymentator,,<b>Okrzyk bojowy:</b> Dobierz kartę. Jeśli to stronnik zamieni się w Kurczaka.,Rare,3,Minion,GVG_092,Battlecry,2,,,3,,True,Jesper Ejsing,A gdyby tak skrzyżować smoka z wiewiórką? Czy otrzymalibyśmy smokowiewiórkę?,,,,
Goblins vs Gnomes,Goblin grzmotnik,,<b>Okrzyk bojowy:</b> Jeśli kontrolujesz Mecha zadaj 4 punkty obrażeń losowo rozdzielone pomiędzy wszystkimi wrogami.,Rare,4,Minion,GVG_004,Battlecry,4,,,5,Mage,True,Glenn Rane,Jeśli nie masz na podorędziu żadnej bomby wystarczy dowolny inny gobliński wynalazek.,,,,
Goblins vs Gnomes,Gobliński fryzuromat,,<b>Okrzyk bojowy</b>: Daj twojej broni +1 do ataku.,Common,2,Minion,GVG_023,Battlecry,2,,,3,Rogue,True,Zolton Boros,Przytnie twoją fryzurę lub ciebie – korzystasz na własne ryzyko.,,Mech,,
Goblins vs Gnomes,Gobliński saper,,Ma +4 do ataku kiedy twój przeciwnik ma w ręce 6 lub więcej kart.,Rare,3,Minion,GVG_095,Aura,4,,,2,,True,Jesper Ejsing,Kiedyś detonował nałogowo. Teraz eksploduje tylko dla towarzystwa.,,,,
Goblins vs Gnomes,Golem Animusa,,Na końcu każdej tury zniszcz tego stronnika jeśli nie posiadasz innych w grze.,Epic,6,Minion,GVG_077,,9,,,9,Warlock,True,Josh Harris,Golem Animusa ma niezły animusz!,,Mech,,
Goblins vs Gnomes,Grabieżca Spaczenia,,Za każdym razem gdy przeciwnik zagra kartę odrzuć 3 górne karty z twojej talii.,Epic,5,Minion,GVG_016,,8,,,8,,True,Zoltan & Gabor,Tyle grabienia. Takie spaczenie. Łał.,,Mech,,
Goblins vs Gnomes,Hemet Nesingwary,,<b>Okrzyk bojowy:</b> Zniszcz Bestię.,Legendary,5,Minion,GVG_120,Battlecry,3,,,6,,True,Ralph Horsley,Nigdy nie żegna się z bronią.,True,,,
Goblins vs Gnomes,Hobgoblin,,Za każdym razem gdy zagrywasz stronnika z atakiem 1 daj mu +2/+2.,Epic,3,Minion,GVG_104,,3,,,2,,True,Laurel D. Austin,Podczas najbliższego walnego zebrania związek zawodowy hobgoblinów zajmie stanowisko w sprawie planów przedłużenia wieku emerytalnego do siedmiu lat.,,,,
Goblins vs Gnomes,Hobomoc!,,+2/+2.,,,Enchantment,GVG_104a,,,,,,,,,,,,,
Goblins vs Gnomes,Hukobot,,<b>Agonia:</b> Zadaj 1-4 pkt. obrażeń losowemu wrogowi.,,1,Minion,GVG_110t,Deathrattle,1,,,1,,,,,,Mech,,
Goblins vs Gnomes,Jan,,Każdy gracz kończący turę musi dobrać karty aż będzie mieć ich 3 na ręce.,Rare,4,Minion,GVG_094,,4,,,1,,True,Matt Dixon,W profesji lokaja najbardziej ceni sobie dobieranie opon.,,Mech,,
Goblins vs Gnomes,Jednooki szubrawiec,,Otrzymuje <b>Ukrycie</b> za każdym razem gdy przyzwiesz Pirata.,Rare,2,Minion,GVG_025,,1,,,4,Rogue,True,Danny Beck,Jest groźniejszy od jednorękiego bandyty.,,Pirate,,
Goblins vs Gnomes,Jutrzenka,,Jeśli na koniec twojej tury kontrolujesz <b>Sekret</b> przywróć 4 pkt. zdrowia twojemu bohaterowi.,Rare,3,Minion,GVG_089,,4,,,2,,True,Jim Nelson,„LUMOS!” – nie należy do ich repertuaru zawołań. Nie jesteśmy w Hogwarcie.,,,,
Goblins vs Gnomes,Kałużniak,,,Common,2,Minion,GVG_064,,2,,,3,,True,Jaemin Kim,Żyje w zbiorniku wodnym o znikomym znaczeniu strategicznym ale nie spędza mu to snu z powiek.,,Murloc,,
Goblins vs Gnomes,Kamuflaż,,Ukrycie trwa do następnej tury.,,,Enchantment,PART_004e,,,,,,,,,,,,,
Goblins vs Gnomes,Klekotnik Wyśrubny,,<b>Okrzyk bojowy:</b> Daj przyjaznemu Mechowi +2/+2.,Rare,4,Minion,GVG_055,Battlecry,5,,,2,Warrior,True,Jesper Ejsing,Zawodowo zajmuje się klekotacją i wyśrubowywaniem.,,Mech,,
Goblins vs Gnomes,Kobaltowy strażnik,,Otrzymuje <b>Boską tarczę</b> za każdym razem gdy przyzywasz Mecha.,Rare,5,Minion,GVG_062,,3,,,6,Paladin,True,Jim Nelson,Dawniej strażników robiono z adamantium ale produkcję przeniesiono do Gadżetonu gdzie kobalt był po taniości.,,Mech,,
Goblins vs Gnomes,Krecia mina,,Kiedy dobierasz tę kartę eksploduje. Otrzymujesz 10 pkt. obrażeń i dobierasz kartę.,,0,Spell,GVG_056t,ImmuneToSpellpower,,,,,Warrior,,Chris Seaman,,,,,
Goblins vs Gnomes,Król,,Zwiększony atak.,,,Enchantment,GVG_046e,,,,,,Hunter,,,,,,,
Goblins vs Gnomes,Król bestii,,<b>Prowokacja</b>. <b>Okrzyk bojowy:</b> Otrzymuje +1 do ataku za każdą Bestię którą kontrolujesz.,Rare,5,Minion,GVG_046,Battlecry|Taunt,6,,,2,Hunter,True,Seamus Gallagher,Na ciebie czekam lwie. Bo hiena chyba nie zżarła cię.,,Beast,,
Goblins vs Gnomes,Kupiecki Książę Galiwiasz,,Za każdym razem gdy przeciwnik rzuci zaklęcie otrzymujesz jego kopię zaś on dostaje Monetę.,Legendary,6,Minion,GVG_028,,8,,,5,Rogue,True,Wei Wang,Galiwiasz potrafi doskonale liczyć dlatego liczy wyłącznie na siebie.,True,,,
Goblins vs Gnomes,Kurczak,,,,1,Minion,GVG_092t,,1,,,1,,,,,,Beast,,
Goblins vs Gnomes,Kwatermistrz,,<b>Okrzyk bojowy:</b> Daj twoim Rekrutom Srebrnej Dłoni +2/+2.,Epic,5,Minion,GVG_060,Battlecry,5,,,2,Paladin,True,Phroilan Gardner,Jego specjalność? Wolne kwatery nad morzem.,,,,
Goblins vs Gnomes,Lewitujący obserwator,,Otrzymuje +2/+2 za każdym razem gdy twój bohater otrzymuje obrażenia w twojej turze.,Common,5,Minion,GVG_100,,4,,,4,Warlock,True,Todd Lockwood,Na początku nazywał się Złe Oko Pewnej Zguby ale nazwa odstraszała potencjalnych stronników.,,Demon,,
Goblins vs Gnomes,Łomotobot,,<b>Szał:</b> +1 do ataku.,Common,1,Minion,GVG_051,Enrage,3,,,1,Warrior,True,Tyler Walpole,Miał być „robotobotem” ale jego projektant seplenił.,,Mech,,
Goblins vs Gnomes,Machina oblężnicza,,Za każdym razem gdy otrzymujesz pancerz daj temu stronnikowi +1 do ataku.,Rare,5,Minion,GVG_086,,5,,,5,Warrior,True,Zero Yue,Nieźle się prezentuje na polu bitwy ale czy ma jakieś zastosowanie praktyczne?,,Mech,,
Goblins vs Gnomes,Mal&sbquo;Ganis,,Twoje pozostałe Demony otrzymują +2/+2.Twój bohater posiada <b>Niewrażliwość</b>.,Legendary,9,Minion,GVG_021,Aura,7,,,9,Warlock,True,Wayne Reynolds,Gdy się Mal&sbquo;Ganisa gani ten okrutnie wszystkich rani!,True,Demon,,
Goblins vs Gnomes,Mała egzorcystka,,<b>Prowokacja</b> <b>Okrzyk bojowy:</b> Otrzymuje +1/+1 za każdego wrogiego stronnika z <b>Agonią</b>.,Rare,3,Minion,GVG_097,Battlecry|Taunt,3,,,2,,True,Jim Nelson,Potrafi zamienić agonię w pelargonię!,,,,
Goblins vs Gnomes,Malorn,,<b>Agonia:</b> Wtasuj tego stronnika do twojej talii.,Legendary,7,Minion,GVG_035,Deathrattle,7,,,9,Druid,True,Oliver Chipping,Od czasu pamiętnego pojedynku z Archimondem Malorn nie pozwala się już wyjelenić.,True,Beast,,
Goblins vs Gnomes,Mechaniczny yeti,,<b>Agonia:</b> Daj każdemu z graczy po karcie <b>Części zamiennej</b>.,Common,4,Minion,GVG_078,Deathrattle,5,,,4,,True,Chris Seaman,Yeti z Zimnych Wichrów są źródłem inspiracji dla wielu wynalazców – kiedy akurat nie ścigają ich w celach konsumpcji.,,Mech,,
Goblins vs Gnomes,Mechano Wzmacniano,,<b>Okrzyk bojowy:</b> Twoi pozostali stronnicy otrzymują <b>Furię wichru</b> <b>Prowokację</b> lub <b>Boską tarczę</b>.<i>(losowo)</i>,Epic,4,Minion,GVG_107,Battlecry,2,,,3,,True,Zoltan Boros,Jego dopalacze są zakazane w niektórych krajach.,,Mech,,
Goblins vs Gnomes,Mechinżynier Termowtyk,,Za każdym razem gdy ginie wrogi stronnik przyzywasz Trędowatego gnoma.,Legendary,9,Minion,GVG_116,,7,,,9,,True,Trent Kaniuga,Chciał przejąć kontrolę nad Gnomoreganem ale wszyscy wiemy jak na tym wyszedł.,True,Mech,,
Goblins vs Gnomes,Mecho-koto-dźwiedź,,Za każdym razem gdy ten stronnik otrzyma obrażenia dodaj kartę <b>Części zamiennej</b> do twojej ręki.,Rare,6,Minion,GVG_034,,6,,,7,Druid,True,Trent Kaniuga,Jego najlepszym kumplem jest Zwierzo-człeko-upiór.,,Mech,,
Goblins vs Gnomes,Metalowe zęby,,+2 do ataku.,,,Enchantment,GVG_048e,,,,,,Hunter,,,,,,,
Goblins vs Gnomes,Mikromaszyna,,Na początku każdej tury otrzymuje +1 do ataku.,Common,2,Minion,GVG_103,,2,,,1,,True,Skan Srisuwan,Jest w związku z mikrokomputerem.,,Mech,,
Goblins vs Gnomes,Minimag,,<b>Ukrycie</b><b>Obrażenia zaklęć +1</b>,Epic,4,Minion,GVG_109,Spellpower|Stealth,1,,,4,,True,Ben Olson,Czasem ukrywa się w kufrze ze skarbami na Arenie Gurubaszi.,,,,
Goblins vs Gnomes,Mistyczka z Kezanu,,<b>Okrzyk bojowy:</b> Przejmij kontrolę nad losowym <b>Sekretem</b> przeciwnika.,Rare,4,Minion,GVG_074,Battlecry,3,,,4,,True,Jakub Kasper,Doznała oświecenia kontemplując kwiat lotosu unoszący się na przezroczystej tafli jeziora.,,,,
Goblins vs Gnomes,Moneta Galiwiasza,,Otrzymujesz 1 kryształ many w tej turze.<i>(Nie uaktywnia to Galiwiasza.)</i>,,0,Spell,GVG_028t,,,,,,,,,,,,,
Goblins vs Gnomes,Naganiacz mechów,,Twoje Mechy kosztują (1) mniej.,Common,2,Minion,GVG_006,Aura,3,,,2,,True,Phil Saunders,Mechy które przywołują mechy? A potem co? Pączkujące pączki? Hmm w sumie...,,Mech,,
Goblins vs Gnomes,Nakręcany gnom,,<b>Agonia:</b> Dodaj kartę <b>Części zamiennej</b> do twojej ręki.,Common,1,Minion,GVG_082,Deathrattle,1,,,2,,True,Matt Dixon,Może i jest powolny ale jak się rozkręci…,,Mech,,
Goblins vs Gnomes,Nakręcany olbrzym,,Kosztuje (1) mniej za każdą kartę w ręce przeciwnika.,Epic,12,Minion,GVG_121,,8,,,8,,True,Dan Scott,Nie może znaleźć wspólnego języka z resztą olbrzymów.,,Mech,,
Goblins vs Gnomes,Naprawa!,,+4 do zdrowia.,,,Enchantment,GVG_069a,,,,,,Priest,,,,,,,
Goblins vs Gnomes,Neptulon,,<b>Okrzyk bojowy:</b> Dodaj 4 losowe Murloki do twojej ręki. <b>Przeciążenie:</b> (3),Legendary,7,Minion,GVG_042,Battlecry,7,,,7,Shaman,True,Ruan Jia,Neptulon nie ogarnia murloków bo ostatnio coraz częściej jest zalany.,True,,,
Goblins vs Gnomes,Niestabilny kamuflaż,,Daj przyjaznemu stronnikowi <b>Ukrycie</b> do twojej następnej tury.,,1,Spell,PART_004,,,,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,Niestabilny portal,,Dodaj losowego stronnika do twojej ręki. Kosztuje (3) mniej.,Rare,2,Spell,GVG_003,,,,,,Mage,True,Sean O&sbquo;Daniels,Mieszkańcy Azeroth nie zdają sobie sprawy ile kosztuje stabilizacja portali. Na ich utrzymanie leci jakieś 30% PKB!,,,,
Goblins vs Gnomes,Obłąkany bombiarz,,<b>Okrzyk bojowy:</b> Zadaj 6 pkt. obrażeń losowo rozdzielone pomiędzy wszystkimi innymi postaciami.,Rare,5,Minion,GVG_090,Battlecry,4,,,5,,True,Alex Horley Orlandelli,Bombiarz ma bardzo wybuchowy charakter.,,,,
Goblins vs Gnomes,Odmagiczniacz X-21,,<b>Prowokacja</b>Nie może zostać wybrany jako cel zaklęć lub mocy specjalnych.,Rare,4,Minion,GVG_091,Taunt,5,,,2,,True,Zero Yue,Gnomi magowie odbyli na temat tego mecha kilka bardzo poważnych rozmów z gnomimi inżynierami.,,Mech,,
Goblins vs Gnomes,Ogniki błędniki,,<b>Wybierz jedno:</b> Przyzwij 5 Ogników; lub daj stronnikowi +5/+5 oraz <b>Prowokację</b>.,Epic,6,Spell,GVG_041,,,,,,Druid,True,Trent Kaniuga,Nad nazwą tej karty pracowały najtęższe umysły!,,,,
Goblins vs Gnomes,Ogniki błędniki,,+5/+5 oraz <b>Prowokacja</b>.,,,Enchantment,GVG_041c,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Ogniki błędniki,,Przyzwij 5 Ogników.,,,Spell,GVG_041b,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Ogniki błędniki,,+5/+5 oraz <b>Prowokacja</b>.,,,Spell,GVG_041a,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Ogniste działo,,Zadaj $4 pkt. obrażeń losowemu wrogiemu stronnikowi.,Common,2,Spell,GVG_001,,,,,,Mage,True,Mauricio Herrera,Ogniste działo doskonale wpisuje się w długą tradycję zabójczych goblińskich wynalazków.,,,,
Goblins vs Gnomes,Ogr mięśniak,,50% szans na zaatakowanie niewłaściwegowroga.,Common,3,Minion,GVG_065,,4,,,4,,True,Vinod Rams,„JA MIEĆ LEPSZE STATY ZA NIŻSZOM CENE!”,,,,
Goblins vs Gnomes,Ogr Mogor,,Wszyscy stronnicy mają 50% szans na zaatakowanie niewłaściwego wroga.,Legendary,6,Minion,GVG_112,,6,,,7,,True,Michal Ivan,Mogor uczestniczył w ponownym otwarciu Mrocznego Portalu. Jeśli o pomoc w tak odpowiedzialnym zadaniu musisz prosić ogra to wiedz że jesteś w poważnych tarapatach.,True,,,
Goblins vs Gnomes,Ogr ninja,,<b>Ukrycie</b>50% szans na zaatakowanie niewłaściwego wroga.,Rare,5,Minion,GVG_088,Stealth,6,,,6,Rogue,True,Samwise,Co prawda nie zdał egzaminu wstępnego do akademii ninja ale załapał się na dodatkowy nabór.,,,,
Goblins vs Gnomes,Ogrzy Haratacz,,50% szans na zaatakowanie niewłaściwegowroga.,Common,3,Weapon,GVG_054,,,,2,4,Warrior,True,Richard Wright,Brutalnie prosty – jak większość przejawów kultury ogrów.,,,,
Goblins vs Gnomes,Olejek osełkowy,,Daj twojej broni +3 do ataku. <b>Kombinacja:</b> Daj losowemu przyjaznemu stronnikowi +3 do ataku.,Common,4,Spell,GVG_022,Combo,,,,,Rogue,True,Den,„Gotowi do smarowania!” - okrzyk bojowy łapówkarzy.,,,,
Goblins vs Gnomes,Olejek osełkowy,,+3 do ataku.,,,Enchantment,GVG_022b,,,,,,,,,,,,,
Goblins vs Gnomes,Olejek osełkowy,,+3 do ataku.,,,Enchantment,GVG_022a,,,,,,,,,,,,,
Goblins vs Gnomes,Pajęczy czołg,,,Common,3,Minion,GVG_044,,4,,,3,,True,Dany Orizio,„A może by tak zamontować na nim takie wielgachne działa?” – inżynier Migbłysk podczas odbioru Pajęczego Transportera Kroczącego.,,Mech,,
Goblins vs Gnomes,Pani Bólu,,Za każdym razem gdy ten stronnik zadaje obrażenia przywraca tyle samo zdrowia twojemu bohaterowi.,Rare,2,Minion,GVG_018,,4,,,1,Warlock,True,Carl Critchlow,Jej siostra Pani Bulu zsyła cierpienie na władców królestwa Beznadzieji.,,Demon,,
Goblins vs Gnomes,Pełne wyposażenie,,+2/+2.,,,Enchantment,GVG_060e,,,,,,Paladin,,,,,,,
Goblins vs Gnomes,Piastunka Gaju,,<b>Wybierz jedno:</b> Daj każdemu z graczy kryształ many; lub każdy z graczy dobiera kartę.,Rare,3,Minion,GVG_032,,4,,,2,Druid,True,Chris Rahn,Lubi piesze wycieczki w leśnej głuszy. Nie lubi goblińskich szatkowników i sandałów (żadne na nią nie pasują).,,,,
Goblins vs Gnomes,Piechota Gnomoreganu,,<b>Szarża</b><b>Prowokacja</b>,Common,3,Minion,GVG_098,Charge|Taunt,4,,,1,,True,Zoltan & Gabor,Szarżuje prowokuje wrogów rozgnomuje!,,,,
Goblins vs Gnomes,Pieczęć Światłości,,+2 do ataku w tej turze.,,,Enchantment,GVG_057a,OneTurnEffect,,,,,,,,,,,,
Goblins vs Gnomes,Pieczęć Światłości,,Przywróć #4 pkt. zdrowia twojemu bohaterowi i zyskaj +2 do ataku w tej turze.,Common,2,Spell,GVG_057,ImmuneToSpellpower,,,,,Paladin,True,Jason Chan,A Pieczeń Światłości ponoć przywraca aż OSIEM punktów zdrowia!,,,,
Goblins vs Gnomes,Płomienny Lewiatan,,Gdy dobierzesz tę kartę zadaj $2 pkt. obrażeń wszystkim postaciom.,Legendary,7,Minion,GVG_007,,7,,,7,Mage,True,Aleksi Briclot,Mimiron często zabiera Płomiennego Lewiatana na szalone przejażdżki po Ulduarze.,True,Mech,,
Goblins vs Gnomes,Podkręcenie,,Obrażenia zaklęć +2,,,Enchantment,GVG_123e,Spellpower,,,,,Mage,,,,,,,
Goblins vs Gnomes,Pomsta,,Zwiększony atak,,,Enchantment,GVG_063a,,,,,,,,,,,,,
Goblins vs Gnomes,Poszycie,,+1 do zdrowia.,,,Enchantment,PART_001e,,,,,,,,,,,,,
Goblins vs Gnomes,Poszycie,,Zwiększony atak.,,,Enchantment,GVG_086e,,,,,,Warrior,,,,,,,
Goblins vs Gnomes,Poszycie,,Daj stronnikowi +1 do zdrowia.,,1,Spell,PART_001,,,,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,Potęga Majsterkowa,,+1/+1.,,,Enchantment,GVG_102e,,,,,,,,,,,,,
Goblins vs Gnomes,Potęga Zul&sbquo;Farrak,,Zwielokrotnienie ataku.,,,Enchantment,GVG_049e,,,,,,Hunter,,,,,,,
Goblins vs Gnomes,Pozorowanie śmierci,,Aktywuj <b>Agonię</b> u wszystkich twoich stronników.,Epic,2,Spell,GVG_026,,,,,,Hunter,True,Luca Zontini,Pozorując śmierć najtrudniej jest wydzielać odpowiedni zapach – wymaga to wielkiego poświęcenia (lub pomocy niedźwiedzia).,,,,
Goblins vs Gnomes,Promień skurczający,,-2 do ataku w tej turze.,,,Enchantment,GVG_011a,OneTurnEffect,,,,,,,,,,,,
Goblins vs Gnomes,Przerdzewiały klakson,,Daj stronnikowi <b>Prowokację</b>.,,1,Spell,PART_003,,,,,,,,Peerasak Senalai,,,,,
Goblins vs Gnomes,Przetrawiona magia,,Zwiększony atak.,,,Enchantment,GVG_068a,Aura,,,,,,,,,,,,
Goblins vs Gnomes,Przetrawiona magia,,Zwiększony atak.,,,Enchantment,GVG_067a,Aura,,,,,,,,,,,,
Goblins vs Gnomes,Przyzwanie zwierza,,Dobierz kartę.Jeśli jest to Bestia kosztuje (4) mniej.,Rare,2,Spell,GVG_017,,,,,,Hunter,True,E.M. Gist,Prawdziwi łowcy potrafią nawet wpaść na trop owcy!,,,,
Goblins vs Gnomes,Rekombobulator,,<b>Okrzyk bojowy:</b> Przemień przyjaznego stronnika w losowego stronnika o takim samym koszcie.,Epic,2,Minion,GVG_108,Battlecry,2,,,3,,True,Ben Olson,Ponieważ czasami kombobulacja udaje się dopiero za drugim razem.,,,,
Goblins vs Gnomes,Rozpylacz sadzy,,<b>Obrażenia zaklęć +1</b>,Rare,3,Minion,GVG_123,Spellpower,3,,,3,Mage,True,Phil Saunders,Wynalazcy rozpylacza sadzy i goblińskiego szatkownika od lat ciągają się po sądach z powodu drobnego sporu o prawa patentowe.,,Mech,,
Goblins vs Gnomes,Sabotaż,,Zniszcz losowego wrogiego stronnika. <b>Kombinacja</b>: Oraz broń przeciwnika.,Epic,4,Spell,GVG_047,Combo,,,,,Rogue,True,Dave Allsop,„Kto pod kim dołki kopie ten ma dobrą łopatę” – z Vademecum młodego sabotażysty.,,,,
Goblins vs Gnomes,Serce demona,,Zadaj $5 pkt. obrażeń stronnikowi. Jeśli jest przyjaznym Demonem daj mu zamiast tego +5/+5.,Epic,5,Spell,GVG_019,,,,,,Warlock,True,Kerem Beyit,Właściwie wszyscy członkowie Koła na Rzecz Demonów to czarnoksiężnicy. Przypadek? Nie sądzę.,,,,
Goblins vs Gnomes,Serce demona,,+5/+5.,,,Enchantment,GVG_019e,,,,,,Warlock,,,,,,,
Goblins vs Gnomes,Skaczące ostrze,,Zadaj $1 pkt. obrażeń losowemu stronnikowi. Powtarzaj aż zginie jakiś stronnik.,Epic,3,Spell,GVG_050,,,,,,Warrior,True,Andrew Hou,„Kosi kosi łapci. Pojedziem do babci. Babcia skosi gości. I obgryzie kości”. - popularna goblińska wyliczanka,,,,
Goblins vs Gnomes,Skurczmajster,,<b>Okrzyk bojowy:</b> Daj stronnikowi -2 do ataku w tej turze.,Common,2,Minion,GVG_011,Battlecry,2,,,3,Priest,True,Jim Nelson,Po katastrofie wywołanej przez Światopowiększator gnomy bardzo nieufnie odnoszą się do wynalazków manipulujących rozmiarami przedmiotów i osób.,,,,
Goblins vs Gnomes,Snajper Parochlebców,,Moc specjalna twojego bohatera może być stosowana wobec stronników.,Epic,2,Minion,GVG_087,,3,,,2,Hunter,True,Jun Kang,Gobliny najczęściej rozwiązują problemy za pomocą bomb dlatego nieczęsto trafiają się wśród nich snajperzy.,,,,
Goblins vs Gnomes,Śniegoczłap,,<b>Zamroź</b> każdą postać zranioną przez tego stronnika.,Common,2,Minion,GVG_002,Freeze,3,,,2,Mage,True,Gabor Szikszai,Zaczłapuje przeciwników na śmierć.,,Mech,,
Goblins vs Gnomes,Strzał kobry,,Zadaj $3 pkt. obrażeń stronnikowi oraz wrogiemu bohaterowi.,Common,5,Spell,GVG_073,,,,,,Hunter,True,Howard Lyon,Strzał kobry jest dużo łatwiej opanować niż szał kobry.,,,,
Goblins vs Gnomes,Super ostre!,,+1 do ataku.,,,Enchantment,GVG_023a,,,,,,,,,,,,,
Goblins vs Gnomes,Światło Naaru,,Przywróć #3 pkt. zdrowia. Jeśli cel wciąż jest ranny przyzwij Strażniczkę Światłości.,Rare,1,Spell,GVG_012,,,,,,Priest,True,Jesper Ejsing,Światła takiej jakości to ze świecą szukać.,,,,
Goblins vs Gnomes,Szaman Kafardunów,,<b>Furia wichruPrzeciążenie:</b> (1)50% szans na zaatakowanie niewłaściwego wroga.,Rare,4,Minion,GVG_066,Windfury,4,,,5,Shaman,True,José Ladrönn,Zamyka oczy i daje się ponieść pierwotnym instynktom.,,,,
Goblins vs Gnomes,Szatkownik Szmondaka,,<b>Agonia:</b> Przyzwij losowego legendarnego stronnika.,Legendary,8,Minion,GVG_114,Deathrattle,7,,,5,,True,Christopher Moeller,Kiedy Szmondak został pokonany jego szatkownik odkupił anonimowy nabywca. (Najprawdopodobniej był to Wyżer).,True,Mech,,
Goblins vs Gnomes,Szkarłatny czyściciel,,<b>Okrzyk bojowy:</b> Zadaj 2 pkt. obrażeń wszystkim stronnikom z <b>Agonią</b>.,Rare,3,Minion,GVG_101,Battlecry,3,,,4,Paladin,True,Anton Zemskov,Kierownictwo Szkarłatnej Krucjaty rozważa zmianę nazwy na „Fuksjowa Krucjata” celem złagodzenia wizerunku tej organizacji.,,,,
Goblins vs Gnomes,Szlamior Duchobieżca,,Dobierz kartę za każdym razem gdy zginie przyjazny Murlok. <b>Przeciążenie:</b> (1),Epic,4,Minion,GVG_040,,5,,,2,Shaman,True,Clint Langley,Żywioły przybywają z pomocą każdemu kto wzywa je w słusznej sprawie – nawet jeśli ów ktoś czyni to gulgocząc niezrozumiale.,,Murloc,,
Goblins vs Gnomes,Tarczowniczka,,<b>Okrzyk bojowy:</b> Otrzymujesz 5 pkt. pancerza.,Rare,6,Minion,GVG_053,Battlecry,5,,,5,Warrior,True,Alex Horley Orlandelli,Zawsze ma pod ręką kilka zapasowych tarcz – tak na wszelki wypadek.,,,,
Goblins vs Gnomes,Technik z Majsterkowa,,<b>Okrzyk bojowy:</b> Otrzymuje +1/+1 oraz dodajesz kartę <b>Części zamiennej</b> do twojej ręki jeśli kontrolujesz Mecha.,Common,3,Minion,GVG_102,Battlecry,3,,,3,,True,Gabor Szikszai,Jak przygoda to tylko w Majsterkowie!,,,,
Goblins vs Gnomes,Tłoki,,Zwiększony atak.,,,Enchantment,GVG_076a,,,,,,,,,,,,,
Goblins vs Gnomes,Toshley,,<b>Okrzyk bojowy oraz Agonia:</b> Dodaj kartę <b>Części zamiennej</b> do twojej ręki.,Legendary,6,Minion,GVG_115,Battlecry|Deathrattle,7,,,5,,True,Zoltan & Gabor,Marzył o mieczu świetlnym ale miał za mało mocy.,True,,,
Goblins vs Gnomes,Trogg kruszyskalny,,Otrzymuje +1 do ataku za każdym razem gdy przeciwnik rzuci zaklęcie.,Common,2,Minion,GVG_067,,3,,,2,,True,Peet Cooper,Jedyna rzecz gorsza od wąchania trogga to słuchanie jego poezji.,,,,
Goblins vs Gnomes,Trogg twardopaszczy,,Otrzymuje +2 do ataku za każdym razem gdy przeciwnik rzuci zaklęcie.,Common,4,Minion,GVG_068,,5,,,3,,True,Chris Rahn,Mimo twardej paszczy lubi jajka na miękko.,,,,
Goblins vs Gnomes,Troggzor Zieminator,,Za każdym razem gdy przeciwnik rzuci zaklęcie przyzywasz Trogga twardopaszczego.,Legendary,7,Minion,GVG_118,,6,,,6,,True,Mike Sass,Jeszcze tu wróci.,True,,,
Goblins vs Gnomes,Tryb bojowy,,+1 do ataku.,,,Spell,GVG_030a,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Tryb bojowy,,+1 do ataku.,,,Enchantment,GVG_030ae,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Tryb obronny,,+1 do zdrowia.,,,Enchantment,GVG_030be,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Tryb obronny,,+1 do zdrowia.,,,Spell,GVG_030b,,,,,,Druid,,,,,,,
Goblins vs Gnomes,Trybomłot,,<b>Okrzyk bojowy:</b> Daj losowemu przyjaznemu stronnikowi <b>Boską tarczę</b> oraz <b>Prowokację</b>.,Epic,3,Weapon,GVG_059,Battlecry,,,3,2,Paladin,True,Dany Orizio,Kawał złomu wyrwany z jakiegoś ustrojstwa wetknięty na patyk i pomazany starożytnymi runami – broń tak niezawodna jak wskazuje na to jej opis.,,,,
Goblins vs Gnomes,Trzask,,Zadaj $3-$6 pkt. obrażeń.<b>Przeciążenie:</b> (1),Common,2,Spell,GVG_038,,,,,,Shaman,True,Warren Mahy,Słyszysz trzask i wydajesz wrzask!,,,,
