SET,NAME,RARITY,ATTACK,COST,HEALTH,TYPE,ID,TEXT,MECHANICS,PLAYERCLASS,FACTION,DURABILITY,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,RACE,ELITE,HOWTOGET,HOWTOGETGOLD
Goblins vs Gnomes,령 골렘,Epic,9,6,9,Minion,GVG_077,각 턴이 끝날 때마다 내 전장에 다른 하수인이 없다면 이 하수인을 처치합니다.,,Warlock,,,,True,Josh Harris,암흑 원령은 사악하고 신비롭고 거대하며 문장 하나도 제대로 완성하지 못하는 최악의 문법 실력을 갖고 있습니다.,Mech,,,
Goblins vs Gnomes,마나의 선물,,,,,Spell,GVG_032a,각 플레이어가 마나 수정을 1개 획득합니다.,,Druid,,,,,,,,,,
Goblins vs Gnomes,마법 흡수함,,,,,Enchantment,GVG_067a,공격력 증가,Aura,,,,,,,,,,,
Goblins vs Gnomes,마법 흡수함,,,,,Enchantment,GVG_068a,공격력 증가,Aura,,,,,,,,,,,
Goblins vs Gnomes,막강 에너지 전차,Common,7,8,7,Minion,GVG_079,<b>천상의 보호막</b>,Divine Shield,,,,,True,Nutchapol Thitinunthakorn,이 에너지 전차를 만드는 공장은 타나리스에 있습니다. 하지만 딱 2대밖에 못 만들었답니다. 예산이 초과돼서요.,Mech,,,
Goblins vs Gnomes,말가니스,Legendary,9,9,7,Minion,GVG_021,내 다른 악마들이 +2/+2를 얻습니다.
내 영웅이 <b>피해 면역</b> 상태가 됩니다.,Aura,Warlock,,,,True,Wayne Reynolds,배신을 무척이나 싫어하는 녀석이니 이 카드를 버렸다면 뒤통수 조심하세요.,Demon,True,,
Goblins vs Gnomes,말가니스의 손아귀,,,,,Enchantment,GVG_021e,말가니스가 +2/+2 부여,,Warlock,,,,,,,,,,
Goblins vs Gnomes,말로른,Legendary,9,7,7,Minion,GVG_035,<b>죽음의 메아리:</b> 이 하수인을 내 덱에 다시 섞어 넣습니다.,Deathrattle,Druid,,,,True,Oliver Chipping,거대한 사슴은 순백색으로 흡사 달빛과 같은 부드러운 빛을 발산합니다. 그는 당신을 깊은 은빛 여울 같은 태고의 지혜가 느껴지는 눈으로 응시하고 있으며 존재하는 것만으로도 차분해지는 오라를 내뿜고 있습니다.,Beast,True,,
Goblins vs Gnomes,메디브의 메아리,Epic,,4,,Spell,GVG_005,전장의 아군 하수인들을 복사하여 손으로 가져옵니다.,,Mage,,,,True,Alex Garner,"나는 그저 과거의 전설로 남으려 한다아아아아아...",,,,
Goblins vs Gnomes,모고르,Legendary,7,6,6,Minion,GVG_112,<b>모든</b> 하수인들이 50%의 확률로 엉뚱한 적을 공격합니다.,,,,,,True,Michal Ivan,옛날 모고르의 도움으로 어둠의 문을 다시 열었던 적이 있었습니다. 이제 오우거에게 의지하면 어떻게 되는지 잘 아시겠죠?,,True,,
Goblins vs Gnomes,모래망치 주술사,Rare,5,4,4,Minion,GVG_066,<b>질풍 과부하: (1)</b>
50%의 확률로 엉뚱한 적을 공격합니다.,Windfury,Shaman,,,,True,José Ladrönn,방금 공격하는 거 보셨어요? 눈 감고 때리는 거?,,,,
Goblins vs Gnomes,무역왕 갤리윅스,Legendary,5,6,8,Minion,GVG_028,상대편이 주문을 시전할 때마다 동일한 주문을 내 손으로 가져오고 상대편에게 동전을 줍니다.,,Rogue,,,,True,Wei Wang,"내 사례는 넉넉히 하지!",,True,,
Goblins vs Gnomes,미미론의 머리,Legendary,4,5,5,Minion,GVG_111,내 턴이 시작될 때 내게 기계 하수인이 3대 이상 있으면 모두 파괴하고 V-07-TR-0N을 소환합니다.,,,,,,True,Trent Kaniuga,빨간색 버튼을 누르지 마십시오!,Mech,True,,
Goblins vs Gnomes,박사 붐,Legendary,7,7,7,Minion,GVG_110,<b>전투의 함성</b>: 1/1 폭탄로봇을 2대 소환합니다. <i>경고: 로봇이 폭발할 수 있음.</i>,Battlecry,,,,,True,Alex Garner,붐바스틱!,,True,,
Goblins vs Gnomes,밥통고블린,Epic,2,3,3,Minion,GVG_104,내가 공격력이 1인 하수인을 낼 때마다 그 하수인에게 +2/+2를 부여합니다.,,,,,,True,Laurel D. Austin,야 이 밥통아!,,,,
Goblins vs Gnomes,방어 모드,,,,,Spell,GVG_030b,생명력을 +1 얻습니다.,,Druid,,,,,,,,,,
Goblins vs Gnomes,방어 모드,,,,,Enchantment,GVG_030be,생명력 +1,,Druid,,,,,,,,,,
Goblins vs Gnomes,방패 여전사,Rare,5,6,5,Minion,GVG_053,<b>전투의 함성:</b> 방어도를 +5 얻습니다.,Battlecry,Warrior,,,,True,Alex Horley Orlandelli,철벽녀?,,,,
Goblins vs Gnomes,백수의 왕,Rare,2,5,6,Minion,GVG_046,<b>도발</b>. <b>전투의 함성:</b> 전장의 다른 아군 야수 하나당 공격력을 +1 얻습니다.,Battlecry|Taunt,Hunter,,,,True,Seamus Gallagher,당연하지만 10년째 집에서 놀고 계신 우리 삼촌을 말하는 게 아닙니다.,Beast,,,
Goblins vs Gnomes,벨렌의 선택,Common,,3,,Spell,GVG_010,하수인 하나에게 +2/+4와 <b>주문 공격력 +1</b>을 부여합니다.,,Priest,,,,True,Alex Horley Orlandelli,벨렌이 누군가를 선택할 때마다 이렇게 외친다고 합니다. "그래 너로 정했다!",,,,
Goblins vs Gnomes,벨렌의 선택,,,,,Enchantment,GVG_010b,+2/+4 <b>주문 공격력 +1</b>,,,,,,,,,,,,
Goblins vs Gnomes,병력 소집,Rare,,3,,Spell,GVG_061,1/1 은빛 성기사단 신병을 3명 소환합니다. 1/4 무기를 장착합니다.,,Paladin,,,,True,Mike Hayes,"말 잘 들으시면 조기 퇴소시켜 드립니다!",,,,
Goblins vs Gnomes,병참장교,Epic,2,5,5,Minion,GVG_060,<b>전투의 함성:</b> 내 은빛 성기사단 신병들에게 +2/+2를 부여합니다.,Battlecry,Paladin,,,,True,Phroilan Gardner,군인입니다. 상인이 아니라고요.,,,,
Goblins vs Gnomes,보호막을 쓴 꼬마로봇,Common,2,2,2,Minion,GVG_058,<b>천상의 보호막</b>,Divine Shield,Paladin,,,,True,Raymond Swanland,신에 대한 믿음조차 프로그래밍된 녀석입니다!,Mech,,,
Goblins vs Gnomes,볼바르 폴드라곤,Legendary,1,5,7,Minion,GVG_063,내 손에 있을 때 전장의 내 하수인이 죽을 때마다 공격력을 +1 얻습니다.,,Paladin,,,,True,Tooth,스포일러 경고: 볼바르는 용암 인간이 되어 얼어붙은 왕좌에 앉고 모두 그를 잊어버립니다.,,True,,
Goblins vs Gnomes,볼진,Legendary,6,5,2,Minion,GVG_014,<b>전투의 함성:</b> 다른 하수인 하나와 생명력을 바꿉니다.,Battlecry,Priest,,,,True,Raymond Swanland,왜 볼진이 사제 카드냐고요? 볼진은 어둠사냥꾼입니다. 그리고 어둠사냥꾼은 뭐랄까... 좀 부두교에 심취한 암흑 사제 느낌이랄까요?,,True,,
Goblins vs Gnomes,불안정한 차원문,Rare,,2,,Spell,GVG_003,무작위 하수인 카드 1장을 내 손으로 가져옵니다. 그 카드의 비용이 (3) 감소합니다.,,Mage,,,,True,Sean O'Daniels,아제로스의 거주민들은 차원문 안정화에 얼마나 많은 비용이 들어가는지 알지 못합니다. GDP의 30%는 차원문 유지에 들어갈걸요?,,,,
Goblins vs Gnomes,붉은십자군 정화전사,Rare,4,3,3,Minion,GVG_101,<b>전투의 함성</b>: <b>죽음의 메아리</b> 능력을 가진 <b>모든</b> 하수인에게 피해를 2 줍니다.,Battlecry,Paladin,,,,True,Anton Zemskov,붉은십자군은 시장 조사를 통해 사람들이 "연보라십자군"을 더 호의적으로 느끼는 지에 대해 알아보고 있습니다.,,,,
Goblins vs Gnomes,블링트론 3000,Legendary,3,5,4,Minion,GVG_119,<b>전투의 함성:</b> <b>모든</b> 플레이어가 무작위 무기를 하나씩 장착합니다.,Battlecry,,,,,True,Jomaro Kindred,간단히 "블링"이라고 불리기를 좋아하는 이 로봇은 자신에게 말을 거는 이에게 무작위 선물을 줍니다. 10분 동안 지속되며 선물은 하루에 한 번만 받을 수 있습니다.,Mech,True,,
Goblins vs Gnomes,비상용 냉각제,,,1,,Spell,PART_005,하수인 하나를 <b>빙결</b> 상태로 만듭니다.,Freeze,,,,,,Peerasak Senalai,,,,,
Goblins vs Gnomes,비행기,Common,1,3,4,Minion,GVG_084,<b>질풍</b>,Windfury,,,,,True,Matt Dixon,철없을 적 내 기억 속에 비행기 타고 가요.,Mech,,,
Goblins vs Gnomes,빛의 문장,Common,,2,,Spell,GVG_057,내 영웅의 생명력을 #4 회복시키고 이번 턴에 공격력을 +2 얻습니다.,ImmuneToSpellpower,Paladin,,,,True,Jason Chan,빛의 도장은 생명력을 8 회복시킵니다.,,,,
Goblins vs Gnomes,빛의 문장,,,,,Enchantment,GVG_057a,이번 턴에 공격력 +2,OneTurnEffect,,,,,,,,,,,
Goblins vs Gnomes,빛폭탄,Epic,,6,,Spell,GVG_008,<b>모든</b> 하수인들이 자신의 공격력만큼 피해를 입습니다.,AffectedBySpellPower,Priest,,,,True,Luca Zontini,고블린이 사제가 되게 놔두면 이렇게 되는 겁니다.,,,,
Goblins vs Gnomes,생명의 나무,Epic,,9,,Spell,GVG_033,<b>모든</b> 캐릭터를 최대 생명력으로 회복시킵니다.,,Druid,,,,True,Steve Prescott,식목일 덱의 완성,,,,
Goblins vs Gnomes,선조의 부름,Epic,,4,,Spell,GVG_029,각 플레이어의 손에 있는 무작위 하수인 하나를 전장에 놓습니다.,,Shaman,,,,True,Dan Scott,"어이! 후손!" - 선조의 부름,,,,
Goblins vs Gnomes,소용돌이 칼날,,,1,,Spell,PART_007,하수인 하나에게 공격력을 +1 부여합니다.,,,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,소용돌이 칼날,,,,,Enchantment,PART_007e,공격력 +1,,,,,,,,,,,,
Goblins vs Gnomes,송곳니의 드루이드,,7,5,7,Minion,GVG_080t,,,Druid,,,,,Massive Black,,Beast,,,
Goblins vs Gnomes,송곳니의 드루이드,Common,4,5,4,Minion,GVG_080,<b>전투의 함성:</b> 내 전장에 야수가 있다면 7/7로 변신합니다.,Battlecry,Druid,,,,True,Brandon Kitkouski,송곳니의 드루이드는 통곡의 동굴에 삽니다. 그들은 화려한 뱀 셔츠를 입고 뱀이 소재인 농담을 하고 "BAAM"이란 랩을 합니다.,,,,
Goblins vs Gnomes,수리검포,,,,,Enchantment,GVG_043e,공격력 +1,,Hunter,,,,,,,,,,
Goblins vs Gnomes,수리검포,Common,2,2,,Weapon,GVG_043,<b>전투의 함성:</b> 무작위 아군 하수인 하나에게 공격력을 +1 부여합니다.,Battlecry,Hunter,,2,,True,Gino Whitehall,보통 바주카포로는 부족할 때 사용합니다.,,,,
Goblins vs Gnomes,수리함!,,,,,Enchantment,GVG_069a,생명력 +4,,Priest,,,,,,,,,,
Goblins vs Gnomes,순수,,,,,Enchantment,GVG_101e,능력치 증가,,Paladin,,,,,,,,,,
Goblins vs Gnomes,숲 뜰지기,Rare,2,3,4,Minion,GVG_032,<b>선택 -</b> 각 플레이어가 마나 수정을 1개 획득합니다. 또는 각 플레이어가 카드를 1장 뽑습니다.,,Druid,,,,True,Chris Rahn,"아 광활한 자연이여!",,,,
Goblins vs Gnomes,스니드의 낡은 벌목기,Legendary,5,8,7,Minion,GVG_114,<b>죽음의 메아리:</b> 무작위 전설 하수인을 하나 소환합니다.,Deathrattle,,,,,True,Christopher Moeller,스니드가 죽음의 폐광에서 쓰러졌을 때 그의 벌목기는 경매장에 올라가 익명의 구매자에게 넘어갔습니다. (아마 들창코),Mech,True,,
Goblins vs Gnomes,스팀휘들 저격수,Epic,2,2,3,Minion,GVG_087,내 영웅 능력의 대상으로 하수인을 지정할 수 있습니다.,,Hunter,,,,True,Jun Kang,저격을 할 만큼 참을성을 지닌 고블린은 매우 드뭅니다. 대부분은 그냥 폭탄을 던져버리죠.,,,,
Goblins vs Gnomes,시간 되감개,,,1,,Spell,PART_002,아군 하수인 하나를 내 손으로 가져옵니다.,,,,,,,Nutthapon Petthai,,,,,
Goblins vs Gnomes,악마의 심장,,,,,Enchantment,GVG_019e,+5/+5,,Warlock,,,,,,,,,,
Goblins vs Gnomes,악마의 심장,Epic,,5,,Spell,GVG_019,하수인에게 피해를 $5 줍니다. 대상이 아군 악마면 +5/+5를 부여합니다.,,Warlock,,,,True,Kerem Beyit,친악마 단체에 소속된 사람들은 모두 흑마법사라는 사실 아셨나요? 놀랍네요.,,,,
Goblins vs Gnomes,안녕로봇,Common,1,2,2,Minion,GVG_085,<b>도발</b>
<b>천상의 보호막</b>,Divine Shield|Taunt,,,,,True,Matt Dixon,안녕로봇의 발명가는 즉시 땜장이 학교와 땜장이 마을에서 쫓겨났으며 결국에는 동부 왕국에서 영원히 추방되었습니다.,Mech,,,
Goblins vs Gnomes,야수 부르기,Rare,,2,,Spell,GVG_017,카드를 1장 뽑습니다.
야수 카드면 비용이 (4) 감소합니다.,,Hunter,,,,True,E.M. Gist,굶주린 게야말로 진정한 남자의 야수죠.,,,,
Goblins vs Gnomes,양 폭탄,Common,1,2,1,Minion,GVG_076,<b>죽음의 메아리:</b> <b>모든</b> 하수인에게 피해를 2 줍니다.,Deathrattle,,,,,True,Ralph Horsley,무슨 생각으로 만들었을까요? 적들이 "우와 귀엽다!" 하고 만질 때 폭발시키려고?,Mech,,,
Goblins vs Gnomes,양극 처리 로봇 새끼곰,Common,2,2,2,Minion,GVG_030,<b>도발</b>. <b>선택 -</b>
공격력 +1 또는 생명력 +1을 얻습니다.,Taunt,Druid,,,,True,Eva Widermann,어머 정말 귀엽다! 그런데 이거 내 얼굴 깨물고 있는 거 맞지?,Mech,False,,
Goblins vs Gnomes,어둠의 속삭임,Epic,,6,,Spell,GVG_041,<b>선택 -</b> 위습 5마리를 소환합니다. 또는 하수인 하나에게 +5/+5와 <b>도발</b>을 부여합니다.,,Druid,,,,True,Trent Kaniuga,"하일 하이드라." (소근),,,,
Goblins vs Gnomes,어둠의 속삭임,,,,,Spell,GVG_041a,+5/+5 그리고 <b>도발</b>을 부여합니다.,,Druid,,,,,,,,,,
Goblins vs Gnomes,어둠의 속삭임,,,,,Enchantment,GVG_041c,+5/+5 <b>도발</b>,,Druid,,,,,,,,,,
Goblins vs Gnomes,어둠의 속삭임,,,,,Spell,GVG_041b,위습 5마리를 소환합니다.,,Druid,,,,,,,,,,
Goblins vs Gnomes,업그레이드된 수리 로봇,Rare,5,5,5,Minion,GVG_083,<b>전투의 함성:</b> 아군 기계 하수인 하나에게 생명력을 +4 부여합니다.,Battlecry,Priest,,,,True,Nutchapol Thitinunthakorn,사실 기존 수리 로봇과 별 다를 거 없지만 "업그레이드된"을 붙여 2배 값을 받고 파는 겁니다.,Mech,,,
Goblins vs Gnomes,여기 버프 받아.,,,,,Enchantment,GVG_104a,+2/+2,,,,,,,,,,,,
Goblins vs Gnomes,오버클록됨,,,,,Enchantment,GVG_123e,주문 공격력 +2,Spellpower,Mage,,,,,,,,,,
Goblins vs Gnomes,오우거 닌자,Rare,6,5,6,Minion,GVG_088,<b>은신</b>
50%의 확률로 엉뚱한 적을 공격합니다.,Stealth,Rogue,,,,True,Samwise,한글이 엄청 눈에 띄네요. 닌자는 눈에 띄면 안 되는데...,,,,
Goblins vs Gnomes,오우거 전쟁망치,Common,4,3,,Weapon,GVG_054,50%의 확률로 엉뚱한 적을 공격합니다.,,Warrior,,2,,True,Richard Wright,오우거 관련된 것들이 다 그렇듯이 단순무식하고 예측불허에 극도로 위험한 무기입니다.,,,,
Goblins vs Gnomes,오우거 투사,Common,4,3,4,Minion,GVG_065,50%의 확률로 엉뚱한 적을 공격합니다.,,,,,,True,Vinod Rams,실은 엉뚱한 대상이 아닙니다. 그냥 처음 눈에 띄는 대상입니다.,,,,
Goblins vs Gnomes,완전히 정신 나간 폭격수,Rare,5,5,4,Minion,GVG_090,<b>전투의 함성:</b> 다른 모든 캐릭터에게 6의 피해를 무작위로 나누어 입힙니다.,Battlecry,,,,,True,Alex Horley Orlandelli,이 친구는 완전히 정신이 나갔습니다. 정신 나간 폭격수와는 비교도 하지 마세요.,,,,
Goblins vs Gnomes,왕,,,,,Enchantment,GVG_046e,공격력 증가,,Hunter,,,,,,,,,,
Goblins vs Gnomes,외눈박이 사기꾼,Rare,4,2,1,Minion,GVG_025,해적을 소환할 때마다 <b>은신</b>을 얻습니다.,,Rogue,,,,True,Danny Beck,해적들에게 "눈은 뒀다 어디다 쓸래?"라고 화내지 마세요. 눈 없는 친구들이 수두룩하니까요.,Pirate,,,
Goblins vs Gnomes,요주의 은폐장,,,1,,Spell,PART_004,나의 다음 턴까지 아군 하수인 하나에게 <b>은신</b>을 부여합니다.,,,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,웅덩이디딤꾼,Common,3,2,2,Minion,GVG_064,,,,,,,True,Jaemin Kim,아옳옳옳옳옳옳옳!,Murloc,,,
Goblins vs Gnomes,유전자 재결합사,Epic,3,2,2,Minion,GVG_108,<b>전투의 함성:</b> 아군 하수인 하나를 같은 비용의 무작위 하수인으로 변신시킵니다.,Battlecry,,,,,True,Ben Olson,최초의 유전자 결합에 실패한 자들을 위해.,,,,
Goblins vs Gnomes,으깨기,Epic,,7,,Spell,GVG_052,하수인 하나를 처치합니다. 만약 내 전장에 부상 당한 하수인이 있다면 비용이 (4) 감소합니다.,,Warrior,,,,True,Michael Sutfin,일부 격한 분들은 이 카드를 쓸 때 묘한 쾌감을 느낀다고들 합니다.,,,,
Goblins vs Gnomes,은폐 상태,,,,,Enchantment,PART_004e,내 다음 턴까지 은신함,,,,,,,,,,,,
Goblins vs Gnomes,이맛살 찌푸리기,,,,,Enchantment,GVG_100e,능력치 증가,,Warlock,,,,,,,,,,
Goblins vs Gnomes,임프,,1,1,1,Minion,GVG_045t,,,Warlock,,,,,,,Demon,,,
Goblins vs Gnomes,임프폭발,Rare,,4,,Spell,GVG_045,하수인 하나에게 $2~$4의 피해를 줍니다. 입힌 피해만큼 1/1 임프를 소환합니다.,,Warlock,,,,True,Jaemin Kim,사실 폭탄은 폭발보다 파편이 더 무서운 법입니다.,,,,
Goblins vs Gnomes,자동화 마력제거기 X-21,Rare,2,4,5,Minion,GVG_091,<b>도발</b>
이 하수인은 주문이나 영웅 능력의 대상으로 지정되지 않습니다.,Taunt,,,,,True,Zero Yue,노움 기술자들과 노움 마법사들 사이가 매우 좋지 않은 결정적인 이유입니다.,Mech,,,
Goblins vs Gnomes,작은 마법사,Epic,4,4,1,Minion,GVG_109,<b>은신</b>
<b>주문 공격력 +1</b>,Spellpower|Stealth,,,,,True,Ben Olson,때때로 구루바시 투기장의 보물 상자에 숨곤 합니다.,,,,
Goblins vs Gnomes,작은 주문차단자,Epic,2,4,5,Minion,GVG_122,양옆의 하수인들을 주문이나 영웅 능력의 대상으로 지정할 수 없습니다.,Aura,Mage,,,,True,Jonboy Meyers,마법사들 사이에서 악명이 높습니다. 식당에서도 악명이 높습니다.,,,,
Goblins vs Gnomes,잠복한 지뢰,,,0,,Spell,GVG_056t,이 카드를 뽑으면 폭발하여 내게 피해를 10 줍니다. 카드를 1장 뽑습니다.,ImmuneToSpellpower,Warrior,,,,,Chris Seaman,,,,,
Goblins vs Gnomes,장비 장착 완료,,,,,Enchantment,GVG_060e,+2/+2,,Paladin,,,,,,,,,,
Goblins vs Gnomes,재활용,Rare,,6,,Spell,GVG_031,적 하수인 하나를 상대편 덱에 섞어 넣습니다.,,Druid,,,,True,Brandon Kitkouski,흔해 빠진 카드 한 장 줍고 보면 자연보호,,,,
Goblins vs Gnomes,전쟁로봇,Common,1,1,3,Minion,GVG_051,<b>격노:</b> 공격력 +1,Enrage,Warrior,,,,True,Tyler Walpole,용도에 비해 너무 귀엽다는 게 유일한 단점입니다.,Mech,,,
Goblins vs Gnomes,전투 절단기 4000,Legendary,6,8,9,Minion,GVG_113,공격하는 대상 양옆의 하수인들에게도 피해를 줍니다.,,,,,,True,James Ryman,이 친구에게 전투에서 적을 절단하는 것과 벼를 베는 것은 사실 별 차이가 없습니다.,Mech,True,,
Goblins vs Gnomes,전환 스위치,,,1,,Spell,PART_006,하수인 하나의 공격력과 생명력을 바꿉니다.,,,,,,,Nutthapon Petthai,,,,,
Goblins vs Gnomes,죽은척하기,Epic,,2,,Spell,GVG_026,내 하수인들의 <b>죽음의 메아리</b>를 모두 발동시킵니다.,,Hunter,,,,True,Luca Zontini,확실한 "죽음"을 연기하기 위해선 적절한 냄새가 중요합니다. 이 부분에서 고수와 하수가 나뉘게 되죠.,,,,
Goblins vs Gnomes,줄파락의 힘,,,,,Enchantment,GVG_049e,공격력이 배가 됨,,Hunter,,,,,,,,,,
Goblins vs Gnomes,지브스,Rare,1,4,4,Minion,GVG_094,각 플레이어의 턴이 끝날 때 그 플레이어의 카드 수가 3장 미만이면 3장이 될 때까지 카드를 뽑습니다.,,,,,,True,Matt Dixon,"지브스 있으신 분?!",Mech,,,
Goblins vs Gnomes,지옥 대포,Rare,3,4,5,Minion,GVG_020,내 턴이 끝날 때 기계가 아닌 하수인 하나에게 피해를 2 줍니다.,,Warlock,,,,True,Matt Gaser,그래도 지옥이 뭔지 아는 녀석이어야 공격할 의미가 있지 않겠습니까?,Mech,,,
Goblins vs Gnomes,지옥절단기,Epic,8,5,8,Minion,GVG_016,상대편이 카드를 낼 때마다 내 다음 카드 3장을 버립니다.,,,,,,True,Zoltan & Gabor,어디서 카드 타는 냄새 안 나요?,Mech,,,
Goblins vs Gnomes,진흙지느러미 영혼방랑자,Epic,2,4,5,Minion,GVG_040,다른 아군 멀록이 죽을 때마다 카드를 1장 뽑습니다. <b>과부하: (1)</b>,,Shaman,,,,True,Clint Langley,정령은 합당한 이유로 자신을 부르면 그에 응답합니다. 그게 "아옳옳옳옳옳옳!"이라고 해도 말이죠.,Murloc,,,
Goblins vs Gnomes,징벌,,,,,Enchantment,GVG_063a,공격력 증가,,,,,,,,,,,,
Goblins vs Gnomes,초소형 기계,Common,1,2,2,Minion,GVG_103,각 플레이어의 턴이 시작될 때 공격력을 +1 얻습니다.,,,,,,True,Skan Srisuwan,소형 기계는 너무 크고 극소형 기계는 너무 작다고 하시는 분들께 권해드립니다.,Mech,,,
Goblins vs Gnomes,축소 광선,,,,,Enchantment,GVG_011a,이번 턴에 공격력 -2,OneTurnEffect,,,,,,,,,,,
Goblins vs Gnomes,축소술사,Common,3,2,2,Minion,GVG_011,<b>전투의 함성:</b> 이번 턴에 하수인 하나에게 공격력을 -2 부여합니다.,Battlecry,Priest,,,,True,Jim Nelson,자기보다 큰 건 무조건 축소하는 고약한 영감입니다. 만약 마주친다면 기어가시는 걸 추천합니다.,,,,
Goblins vs Gnomes,카드의 선물,,,,,Spell,GVG_032b,각 플레이어가 카드를 1장 뽑습니다.,,Druid,,,,,,,,,,
Goblins vs Gnomes,케잔 비술사,Rare,4,4,3,Minion,GVG_074,<b>전투의 함성:</b> 적에게 걸려 있는 무작위 <b>비밀</b> 하나를 가져옵니다.,Battlecry,,,,,True,Jakub Kasper,그저 현명한 것으로만 보이겠지만 사실 궁금한 게 있으면 못 참는 성격일 뿐입니다.,,,,
