SET,NAME,HEALTH,TYPE,ID,PLAYERCLASS,DURABILITY,RARITY,ATTACK,COST,TEXT,FACTION,MECHANICS,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Goblins vs Gnomes","投彈手",3,"Minion","GVG_099",,,"Rare",3,5,"<b>戰吼:</b>對一個隨機敵方手下造成4點傷害",,Battlecry,,True,"Luca Zontini","最近上頭對他因誤炸而收到的帳單金額感到很不滿意。",,,,
"Goblins vs Gnomes","拾荒機器人",5,"Minion","GVG_106",,,"Epic",1,5,"每當一隻友方機械死亡，獲得+2/+2",,,,True,"Zoltan Boros","一個機器人的垃圾零件，對另一個機器人來說可是超讚的升級零件!",,"Mech",,
"Goblins vs Gnomes","掩蔽",,"Enchantment","PART_004e",,,,,,"潛行，直到你的下一回合為止",,,,,,,,,,
"Goblins vs Gnomes","攻城機具",5,"Minion","GVG_086","Warrior",,"Rare",5,5,"每當你獲得護甲值，賦予此手下+1攻擊力",,,,True,"Zero Yue","冬握湖要塞唯一的弱點!",,"Mech",,
"Goblins vs Gnomes","攻擊模式",,"Spell","GVG_030a","Druid",,,,,"+1攻擊力",,,,,,,,,,
"Goblins vs Gnomes","攻擊模式",,"Enchantment","GVG_030ae","Druid",,,,,"+1攻擊力",,,,,,,,,,
"Goblins vs Gnomes","整裝備戰",,"Spell","GVG_061","Paladin",,"Rare",,3,"召喚三個1/1的白銀之手新兵。裝備一把1/4的武器",,,,True,"Mike Hayes","「披薩來了!」 -目前效果最棒的白銀之手戰吼",,,,
"Goblins vs Gnomes","敵人收割者4000",9,"Minion","GVG_113",,,"Legendary",6,8,"同時也會對他目標身邊的手下造成傷害",,,,True,"James Ryman","收割敵人跟收割農作物其實沒什麼兩樣。",True,"Mech",,
"Goblins vs Gnomes","斯尼德的伐木機",7,"Minion","GVG_114",,,"Legendary",5,8,"<b>死亡之聲:</b>召喚一個隨機的傳說手下",,Deathrattle,,True,"Christopher Moeller","斯尼德在死亡礦坑被擊敗後，他的伐木機就被一個不知名的買家從拍賣場買走了。(大概是霍格。)",True,"Mech",,
"Goblins vs Gnomes","旋刃火箭筒",,"Weapon","GVG_043","Hunter",2,"Common",2,2,"<b>戰吼:</b>賦予一個隨機的友方手下+1攻擊力",,Battlecry,,True,"Gino Whitehall","當一般的火箭筒不夠力時，用這個就對了。",,,,
"Goblins vs Gnomes","旋刃火箭筒",,"Enchantment","GVG_043e","Hunter",,,,,"+1攻擊力",,,,,,,,,,
"Goblins vs Gnomes","時光回溯器",,"Spell","PART_002",,,,,1,"使一個友方手下返回你的手上",,,,,"Nutthapon Petthai",,,,,
"Goblins vs Gnomes","暗影拳擊手",3,"Minion","GVG_072","Priest",,"Rare",2,2,"每當有角色受到治療，對一個隨機敵人造成1點傷害",,,,True,"Dan Scott","它的主要功能是直拳攻擊。它的次要功能...也是直拳攻擊。",,"Mech",,
"Goblins vs Gnomes","暗影炸彈手",1,"Minion","GVG_009","Priest",,"Epic",2,1,"<b>戰吼:</b>對雙方英雄造成3點傷害",,Battlecry,,True,"Matt Dixon","暗影炸彈手會達成目標，但是她的工作態度有點隨便就是了。",,,,
"Goblins vs Gnomes","暗影獵殺",,"Enchantment","GVG_014a","Priest",,,,,"生命值被對調",,,,,,,,,,
"Goblins vs Gnomes","更瘋狂的炸彈客",4,"Minion","GVG_090",,,"Rare",5,5,"<b>戰吼:</b>造成6點傷害，隨機分給其他角色",,Battlecry,,True,"Alex Horley Orlandelli","你說瘋狂炸彈客很機車?來，看看這一位。",,,,
"Goblins vs Gnomes","有駕駛的伐木機",3,"Minion","GVG_096",,,"Common",4,4,"<b>死亡之聲:</b>召喚一個法力消耗為2點的隨機手下",,Deathrattle,,True,"Dan Scott","以前只有哥布林會駕駛伐木機。現在?連末日預言者跟博學行者阿洲都開了一台在跑。",,"Mech",,
"Goblins vs Gnomes","有駕駛的飛天魔像",4,"Minion","GVG_105",,,"Epic",6,6,"<b>死亡之聲:</b>召喚一個法力消耗為4點的隨機手下",,Deathrattle,,True,"Michael Phillippi","哥布林工程學的巔峰成就。內建義式咖啡機及腳底按摩功能。",,"Mech",,
"Goblins vs Gnomes","林地看管者",4,"Minion","GVG_032","Druid",,"Rare",2,3,"<b>二選一:</b>賦予每個玩家一顆法力水晶，或每個玩家各抽一張牌",,,,True,"Chris Rahn","喜歡:爬山、大自然。不喜歡:哥布林伐木機、拖鞋。(因為找不到合腳的!)",,,,
"Goblins vs Gnomes","栓緊螺絲",,"Enchantment","GVG_055e","Warrior",,,,,"+2/+2",,,,,,,,,,
"Goblins vs Gnomes","機械召喚師",3,"Minion","GVG_006",,,"Common",2,2,"你的機械消耗減少(1)點",,Aura,,True,"Phil Saunders","會召喚機械的機械?接下來呢?會召喚甜甜圈的甜甜圈嗎?嗯...聽起來不錯。",,"Mech",,
"Goblins vs Gnomes","機械熊-貓",6,"Minion","GVG_034","Druid",,"Rare",7,6,"每當此手下受到傷害，就放一張<b>備用零件</b>到你的手牌中",,,,True,"Trent Kaniuga","牠徒手拆建築物的效率讓怪手望塵莫及。",,"Mech",,
"Goblins vs Gnomes","機械雪人",5,"Minion","GVG_078",,,"Common",4,4,"<b>死亡之聲:</b>給與每個玩家一張<b>備用零件</b>",,Deathrattle,,True,"Chris Seaman","冰風崗哨的雪人經常在聯盟與部落之間的爭鬥中遭到池魚之殃。",,"Mech",,
"Goblins vs Gnomes","機電師瑟瑪普拉格",7,"Minion","GVG_116",,,"Legendary",9,9,"每當有敵方手下死亡，召喚一個麻瘋地精",,,,True,"Trent Kaniuga","他以前是炸藥偏執狂，直到他愛上針織毛衣。現在他逢人就喊:「毛衣!更多的毛衣!」",True,"Mech",,
"Goblins vs Gnomes","沃金",2,"Minion","GVG_014","Priest",,"Legendary",6,5,"<b>戰吼:</b>與另一個手下對調生命值",,Battlecry,,True,"Raymond Swanland","沃金是個暗影獵手。跟暗影牧師差不多意思，只是更巫毒了點。",True,,,
"Goblins vs Gnomes","沙鰭靈行者",5,"Minion","GVG_040","Shaman",,"Epic",2,4,"每當另一個友方魚人死亡，抽一張牌。<b>超載:</b>(1)",,,,True,"Clint Langley","不要以為魚人語就不能跟元素溝通。你看看他。",,"Murloc",,
"Goblins vs Gnomes","法力之賜",,"Spell","GVG_032a","Druid",,,,,"賦予每個玩家一顆法力水晶",,,,,,,,,,
"Goblins vs Gnomes","活力圖騰",3,"Minion","GVG_039","Shaman",,"Rare",0,2,"你的回合結束時，為你的英雄恢復4點生命值",,,,True,"Guangjian Huang","這些圖騰在週六的跳蚤市場上都可以找得到。",,"Totem",,
"Goblins vs Gnomes","活塞",,"Enchantment","GVG_076a",,,,,,"攻擊力提高",,,,,,,,,,
"Goblins vs Gnomes","淤泥踐踏者",2,"Minion","GVG_064",,,"Common",3,2,,,,,True,"Jaemin Kim","他最愛假裝自己是魚斯拉。",,"Murloc",,
"Goblins vs Gnomes","漂浮看守者",4,"Minion","GVG_100","Warlock",,"Common",4,5,"每當你的英雄在你的回合中受到傷害，獲得+2/+2",,,,True,"Todd Lockwood","一開始他的名字是「邪惡之眼末日看守者」，後來行銷部門的人覺得這個名字太有侵略性，怕影響到銷售，就改了。",,"Demon",,
"Goblins vs Gnomes","漩渦打擊裝置",2,"Minion","GVG_037","Shaman",,"Common",3,2,"<b>風怒</b>",,Windfury,,True,"Jim Nelson","原本這個是拿來打蛋用的。",,"Mech",,
"Goblins vs Gnomes","烈焰戰輪",7,"Minion","GVG_007","Mage",,"Legendary",7,7,"當你抽到這張牌，對全部角色造成2點傷害",,,,True,"Aleksi Briclot","彌米倫喜歡開著烈焰戰輪出去兜風。",True,"Mech",,
"Goblins vs Gnomes","烈焰火砲",,"Spell","GVG_001","Mage",,"Common",,2,"對一個隨機敵方手下造成$4點傷害",,,,True,"Mauricio Herrera","稱它為烈焰火砲，說實在的，並不能把它跟其他的哥布林裝置做出什麼區隔。反正都會冒火!!!",,,,
"Goblins vs Gnomes","煤煙噴吐機器人",3,"Minion","GVG_123","Mage",,"Rare",3,3,"<b>法術傷害+1</b>",,Spellpower,,True,"Phil Saunders","據說哥布林伐木機的發明者跟煤煙噴吐機器人的發明者有好幾件官司正在打。",,"Mech",,
"Goblins vs Gnomes","煩人機器人",2,"Minion","GVG_085",,,"Common",1,2,"<b>嘲諷</b>
<b>聖盾術</b>",,Divine Shield|Taunt,,True,"Matt Dixon","煩人機器人的發明者被技工學校立即退學，然後被趕出地精區，最後整個被踢出東部王國。",,"Mech",,
"Goblins vs Gnomes","熱砂狙擊手",3,"Minion","GVG_087","Hunter",,"Epic",2,2,"你的英雄能力能夠以手下為目標",,,,True,"Jun Kang","難得有哥布林有耐心當狙擊手。他們大部分都喜歡衝上去丟手榴彈。",,,,
"Goblins vs Gnomes","爆爆博士",7,"Minion","GVG_110",,,"Legendary",7,7,"<b>戰吼:</b>召喚兩個1/1的爆爆機器人。警告:它們有爆炸之虞",,Battlecry,,True,"Alex Garner","讚嘆他的力量!",True,,,
"Goblins vs Gnomes","爆爆機器人",1,"Minion","GVG_110t",,,,1,1,"<b>死亡之聲:</b>對一個隨機敵人造成1點到4點傷害",,Deathrattle,,,,,,"Mech",,
"Goblins vs Gnomes","特別銳利",,"Enchantment","GVG_023a",,,,,,"+1攻擊力",,,,,,,,,,
"Goblins vs Gnomes","特洛格佐爾",6,"Minion","GVG_118",,,"Legendary",6,7,"每當你的對手施放法術，召喚一個魁梧的石顎穴居怪",,,,True,"Mike Sass","不要小看穴居怪。不信，你讓特洛格佐爾砸一下試試。",True,,,
"Goblins vs Gnomes","獨眼騙子",1,"Minion","GVG_025","Rogue",,"Rare",4,2,"每當你召喚海盜，獲得<b>潛行</b>",,,,True,"Danny Beck","海盜都會騙人，但他連海盜都能騙得死死的。",,"Pirate",,
"Goblins vs Gnomes","瑪洛尼",7,"Minion","GVG_035","Druid",,"Legendary",9,7,"<b>死亡之聲:</b>將此手下洗入牌堆中",,Deathrattle,,True,"Oliver Chipping","我不是馴鹿!我不認識什麼聖誕老人!",True,"Beast",,
"Goblins vs Gnomes","瑪爾加尼斯",7,"Minion","GVG_021","Warlock",,"Legendary",9,9,"你的其他惡魔擁有+2/+2。
你的英雄<b>免疫</b>",,Aura,,True,"Wayne Reynolds","瑪爾加尼斯不喜歡被背叛，所以如果你把他捨棄，最好把皮繃緊一點。",True,"Demon",,
"Goblins vs Gnomes","瑪爾加尼斯之握",,"Enchantment","GVG_021e","Warlock",,,,,"瑪爾加尼斯賦予了+2/+2",,,,,,,,,,
"Goblins vs Gnomes","生命之樹",,"Spell","GVG_033","Druid",,"Epic",,9,"將全部角色恢復到最大生命值",,,,True,"Steve Prescott","治療，是會長在樹上的!",,,,
"Goblins vs Gnomes","生鏽的號角",,"Spell","PART_003",,,,,1,"賦予一個手下<b>嘲諷</b>",,,,,"Peerasak Senalai",,,,,
"Goblins vs Gnomes","發條地精",1,"Minion","GVG_082",,,"Common",2,1,"<b>死亡之聲:</b>放一張<b>備用零件</b>到你的手牌中",,Deathrattle,,True,"Matt Dixon","發條地精最常問的問題就是現在幾點鐘。",,"Mech",,
"Goblins vs Gnomes","發條巨人",8,"Minion","GVG_121",,,"Epic",8,12,"你對手的每一張手牌使消耗減少(1)點",,,,True,"Dan Scott","他跟山嶺巨人不和。",,"Mech",,
"Goblins vs Gnomes","皺眉",,"Enchantment","GVG_100e","Warlock",,,,,"屬性提高",,,,,,,,,,
"Goblins vs Gnomes","眼鏡蛇射擊",,"Spell","GVG_073","Hunter",,"Common",,5,"對一個手下及敵方英雄造成$3點傷害",,,,True,"Howard Lyon","比較蹩腳的獵人通常會用青竹絲或龜殼花的蛇毒來蒙混過去。",,,,
"Goblins vs Gnomes","石裂穴居怪",3,"Minion","GVG_067",,,"Common",2,2,"每當你的對手施放法術，獲得+1攻擊力",,,,True,"Peet Cooper","傳說跟穴居怪關在一起的臭味足以讓最強硬的嫌犯在三天內把一切都招了。",,,,
"Goblins vs Gnomes","砂槌薩滿",4,"Minion","GVG_066","Shaman",,"Rare",5,4,"<b>風怒，超載:</b>(1)
有50%機率攻擊錯誤的敵人",,Windfury,,True,"José Ladrönn","他通常都閉上眼睛亂敲一通。吼吼!",,,,
"Goblins vs Gnomes","破壞工作",,"Spell","GVG_047","Rogue",,"Epic",,4,"摧毀一個隨機敵方手下。<b>連擊:</b>也摧毀對手的武器",,Combo,,True,"Dave Allsop","殺人放火金腰帶。所以殺完人，當然要順便放火，才叫完美的破壞工作。",,,,
"Goblins vs Gnomes","破舊的維修機甲",5,"Minion","GVG_055","Warrior",,"Rare",2,4,"<b>戰吼:</b>賦予一個友方機械+2/+2",,Battlecry,,True,"Jesper Esjing","如果出現故障，從屁股下面45度角踢它幾下通常可以修好。",,"Mech",,
"Goblins vs Gnomes","祖爾法拉克之力",,"Enchantment","GVG_049e","Hunter",,,,,"攻擊力加倍",,,,,,,,,,
"Goblins vs Gnomes","萬獸之王",6,"Minion","GVG_046","Hunter",,"Rare",2,5,"<b>嘲諷</b>。<b>戰吼:</b>每擁有一隻其他野獸，便獲得+1攻擊力",,Battlecry|Taunt,,True,"Seamus Gallagher","獅子是萬獸之王。所以獅子王是萬獸之王之王。這樣說對吧?好，把剛才那句話很快的唸十次看看。",,"Beast",,
"Goblins vs Gnomes","萬獸之王",,"Enchantment","GVG_046e","Hunter",,,,,"攻擊力提高",,,,,,,,,,
"Goblins vs Gnomes","秘法剋星X-21",5,"Minion","GVG_091",,,"Rare",2,4,"<b>嘲諷</b>
無法被法術或英雄能力指定",,Taunt,,True,"Zero Yue","為了這個新發明，地精法師跟地精工程師差點翻臉打起來。",,"Mech",,
"Goblins vs Gnomes","粉碎",,"Spell","GVG_052","Warrior",,"Epic",,7,"摧毀一個手下。若你有受傷的手下在場上，消耗減少(4)點",,,,True,"Michael Sutfin","很多野蠻人都說，使用這張牌的感覺令他們畢生難忘。",,,,
"Goblins vs Gnomes","純淨",,"Enchantment","GVG_101e","Paladin",,,,,"屬性提高",,,,,,,,,,
"Goblins vs Gnomes","緊急冷卻劑",,"Spell","PART_005",,,,,1,"<b>凍結</b>一個手下",,Freeze,,,"Peerasak Senalai",,,,,
"Goblins vs Gnomes","縮小射線",,"Enchantment","GVG_011a",,,,,,"本回合-2攻擊力",,OneTurnEffect,,,,,,,,
"Goblins vs Gnomes","縮小射線工程師",2,"Minion","GVG_011","Priest",,"Common",3,2,"<b>戰吼:</b>本回合賦予一個手下-2攻擊力",,Battlecry,,True,"Jim Nelson","在地精世界放大器的那場災難過後，地精現在對改變大小的發明都很有戒心。",,,,
"Goblins vs Gnomes","老水手",4,"Minion","GVG_070",,,"Common",7,5,,,,,True,"Alex Horley Orlandelli","他終於擺脫「那個菜鳥」的稱謂了。",,"Pirate",,
"Goblins vs Gnomes","聖光炸彈",,"Spell","GVG_008","Priest",,"Epic",,6,"對每個手下造成相當於其攻擊力的傷害",,AffectedBySpellPower,,True,"Luca Zontini","這就是讓哥布林當牧師的下場。",,,,
"Goblins vs Gnomes","自爆綿羊",1,"Minion","GVG_076",,,"Common",1,2,"<b>死亡之聲:</b>對全部手下造成2點傷害",,Deathrattle,,True,"Ralph Horsley","這玩意兒怎麼使用呢?你以為你的敵人會說:「唉呀，好可愛的羊啊!」然後跑過去抱它起來玩嗎?",,"Mech",,
"Goblins vs Gnomes","船艦主砲",3,"Minion","GVG_075",,,"Common",2,2,"每當你召喚海盜，對一個隨機敵人造成2點傷害",,,,True,"Warren Mahy","等你聽到有人喊「砲擊!」時，通常不是沒事，就是已經太晚了。",,,,
"Goblins vs Gnomes","苦痛仕女",4,"Minion","GVG_018","Warlock",,"Rare",1,2,"每當此手下造成傷害，使你的英雄恢復等量的生命值",,,,True,"Carl Critchlow","她特別討厭人家拿她跟苦痛侍僧相提並論。據說苦痛侍僧已經因為這樣挨了好幾頓打。",,"Demon",,
"Goblins vs Gnomes","蜘蛛坦克",4,"Minion","GVG_044",,,"Common",3,3,,,,,True,"Dany Orizio","「如果我們把槍砲裝上去會怎樣?」-菲茲布里茨對著蜘蛛型運輸工具如是說。",,"Mech",,
"Goblins vs Gnomes","血色淨化者",3,"Minion","GVG_101","Paladin",,"Rare",4,3,"<b>戰吼:</b>對全部有<b>死亡之聲</b>的手下造成2點傷害",,Battlecry,,True,"Anton Zemskov","最近血色十字軍在做市場調查，看看換個顏色能不能更容易招人。",,,,
"Goblins vs Gnomes","裝備精良",,"Enchantment","GVG_060e","Paladin",,,,,"+2/+2",,,,,,,,,,
"Goblins vs Gnomes","訓練假人",2,"Minion","GVG_093",,,"Rare",0,0,"<b>嘲諷</b>",,Taunt,,True,"Matt Dixon","這個假人的頭上貼著一張紙條，上面寫著:「打我啊!」",,"Mech",,
"Goblins vs Gnomes","諾姆瑞根步兵",4,"Minion","GVG_098",,,"Common",1,3,"<b>衝鋒</b>
<b>嘲諷</b>",,Charge|Taunt,,True,"Zoltan & Gabor","這些英勇的地精士兵們已經準備好要回到他們被輻射汙染、排水系統差勁的家園了!",,,,
"Goblins vs Gnomes","護甲強化",,"Enchantment","PART_001e",,,,,,"+1生命值",,,,,,,,,,
"Goblins vs Gnomes","護甲片",,"Spell","PART_001",,,,,1,"賦予一個手下+1生命值",,,,,"Nutchapol Thitinunthakorn",,,,,
"Goblins vs Gnomes","護盾小機器人",2,"Minion","GVG_058","Paladin",,"Common",2,2,"<b>聖盾術</b>",,Divine Shield,,True,"Raymond Swanland","它只相信它的程式碼中要它相信的事情!",,"Mech",,
"Goblins vs Gnomes","費倫的祝福",,"Spell","GVG_010","Priest",,"Common",,3,"賦予一個手下+2/+4及<b>法術傷害+1</b>",,,,True,"Alex Horley Orlandelli","據說費倫每天要收到幾百封希望他的祝福能做成護身符的請求。",,,,
"Goblins vs Gnomes","費倫的祝福",,"Enchantment","GVG_010b",,,,,,"+2/+4及<b>法術傷害+1</b>",,,,,,,,,,
"Goblins vs Gnomes","貿易親王加里維克斯",8,"Minion","GVG_028","Rogue",,"Legendary",5,6,"每當你的對手施放法術，便獲得一張同樣的法術並給他一枚硬幣",,,,True,"Wei Wang","加里維克斯相信供需法則。他提供一頓飽打，但需要你支付他車馬費!",True,,,
"Goblins vs Gnomes","赫米特·奈辛瓦里",3,"Minion","GVG_120",,,"Legendary",6,5,"<b>戰吼:</b>摧毀一隻野獸",,Battlecry,,True,"Ralph Horsley","在一個野獸被殺死後沒幾分鐘就重新出現的世界當獵人，真不知道該說幸還是不幸。",True,,,
"Goblins vs Gnomes","超能坦克麥克斯",7,"Minion","GVG_079",,,"Common",7,8,"<b>聖盾術</b>",,Divine Shield,,True,"Nutchapol Thitinunthakorn","在塔納利斯有一間專門製造超能坦克的軍工廠，只製造出兩台就因為嚴重超支而停產了。",,"Mech",,
"Goblins vs Gnomes","超頻",,"Enchantment","GVG_123e","Mage",,,,,"法術傷害+2",,Spellpower,,,,,,,,
"Goblins vs Gnomes","軍需官",5,"Minion","GVG_060","Paladin",,"Epic",2,5,"<b>戰吼:</b>賦予你的白銀之手新兵+2/+2",,Battlecry,,True,"Phroilan Gardner","他很享受新兵誠惶誠恐來跟他拿裝備的感覺。事實上，是有點享受過頭了。",,,,
"Goblins vs Gnomes","轟雷",,"Spell","GVG_038","Shaman",,"Common",,2,"造成$3點到$6點傷害。<b>超載:</b>(1)",,,,True,"Warren Mahy","要發天打雷劈的毒誓之前，想想這張牌。",,,,
"Goblins vs Gnomes","迴旋刀刃",,"Enchantment","PART_007e",,,,,,"+1攻擊力",,,,,,,,,,
"Goblins vs Gnomes","迴旋刀刃",,"Spell","PART_007",,,,,1,"賦予一個手下+1攻擊力",,,,,"Nutchapol Thitinunthakorn",,,,,
"Goblins vs Gnomes","迷你法師",1,"Minion","GVG_109",,,"Epic",4,4,"<b>潛行</b>
<b>法術傷害+1</b>",,Spellpower|Stealth,,True,"Ben Olson","有時候在古拉巴什競技場的寶箱裡可以找到他。",,,,
"Goblins vs Gnomes","迷路的陸行鳥",4,"Minion","GVG_071",,,"Common",5,4,,,,,True,"Benjamin Zhang","牠的屁股上有著刺青，寫著:若看到牠，請送回莫高雷。",,"Beast",,
"Goblins vs Gnomes","逆向開關",,"Spell","PART_006",,,,,1,"把一個手下的攻擊力及生命值互相對調",,,,,"Nutthapon Petthai",,,,,
"Goblins vs Gnomes","那魯之光",,"Spell","GVG_012","Priest",,"Rare",,1,"恢復#3點生命值。若目標仍然受傷，召喚一個護光者",,,,True,"Jesper Ejsing","「妳跟過來做什麼?」",,,,
"Goblins vs Gnomes","重組轉化師",2,"Minion","GVG_108",,,"Epic",3,2,"<b>戰吼:</b>將一個友方手下變形為另一個法力消耗相等的隨機手下",,Battlecry,,True,"Ben Olson","上場前記得先禱告一下。",,,,
"Goblins vs Gnomes","重裝上陣",,"Enchantment","GVG_086e","Warrior",,,,,"攻擊力提高",,,,,,,,,,
"Goblins vs Gnomes","鈷藍守護者",3,"Minion","GVG_062","Paladin",,"Rare",6,5,"每當你召喚機械，獲得<b>聖盾術</b>",,,,True,"Jim Nelson","原本它們的材料是昂貴的源質礦，後來工廠遷到加基森，不知怎地就換成了便宜的鈷藍礦。",,"Mech",,
"Goblins vs Gnomes","鋼牙",,"Enchantment","GVG_048e","Hunter",,,,,"+2攻擊力",,,,,,,,,,
"Goblins vs Gnomes","鋼牙獸",3,"Minion","GVG_048","Hunter",,"Rare",3,3,"<b>戰吼:</b>賦予你其他的機械+2攻擊力",,Battlecry,,True,"Hideaki Takamura","不要讓牠們淋雨。在安戈洛環形山那邊，鏽牙獸已經多到無法控制了。",,"Mech",,
"Goblins vs Gnomes","鋼鐵師尊",2,"Minion","GVG_027","Rogue",,"Rare",2,3,"在你的回合結束時，賦予另一個友方機械+2/+2",,,,True,"Brian Despain","機械很喜歡向他學習，因為他真的會說機械語言。

01000111101001001",,"Mech",,
"Goblins vs Gnomes","鋼鐵破滅邪神",5,"Minion","GVG_056","Warrior",,"Legendary",6,6,"<b>戰吼:</b>放一張地雷到你對手的牌堆中。當他抽到地雷，會爆炸並對他造成10點傷害",,Battlecry,,True,"Raymond Swanland","鋼鐵破滅邪神守護著奧格瑪，而且才剛剛獲得「本月最佳員工」獎項!",True,"Mech",,
