SET,NAME,HEALTH,TYPE,ID,PLAYERCLASS,DURABILITY,RARITY,ATTACK,COST,TEXT,FACTION,MECHANICS,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,RACE,ELITE,HOWTOGET,HOWTOGETGOLD
Goblins vs Gnomes,机械跃迁者,3,Minion,GVG_006,,,Common,2,2,你的机械的法力值消耗减少（1）点。,,Aura,,True,Phil Saunders,能够召唤机械的机械？然后呢？能够召唤馒头的馒头？唔……,Mech,,,
Goblins vs Gnomes,机械野兽,6,Minion,GVG_034,Druid,,Rare,7,6,每当该随从受到伤害，将一张<b>零件</b>牌加入你的手牌。,,,,True,Trent Kaniuga,这野兽的爪子和刀剑一样锋利，因为它本来就是由钢铁制成的。,Mech,,,
Goblins vs Gnomes,机械雪人,5,Minion,GVG_078,,,Common,4,4,<b>亡语：</b>使每个玩家获得一个<b>零件</b>。,,Deathrattle,,True,Chris Seaman,冰风岗的雪人不仅是蛮力的象征，更是工程师们创作灵感的源泉。,Mech,,,
Goblins vs Gnomes,林地树妖,4,Minion,GVG_032,Druid,,Rare,2,3,<b>抉择：</b>使每个玩家获得1个法力水晶；或每个玩家抽一张牌。,,,,True,Chris Rahn,喜好：徒步旅行，拥抱美丽的大自然。厌恶：地精伐木机和拖鞋。（讨厌拖鞋纯粹是因为找不到合脚的。）,,,,
Goblins vs Gnomes,榴弹投手,3,Minion,GVG_099,,,Rare,3,5,<b>战吼：</b>对一个随机敌方随从造成4点伤害。,,Battlecry,,True,Luca Zontini,榴弹在手，万事无忧。,,,,
Goblins vs Gnomes,死神4000型,9,Minion,GVG_113,,,Legendary,6,8,同时对其攻击目标相邻的随从造成伤害。,,,,True,James Ryman,对于田里的庄稼来说，所有的收割机都是死神。,Mech,True,,
Goblins vs Gnomes,水晶赠礼,,Spell,GVG_032a,Druid,,,,,使每个玩家获得一个法力水晶。,,,,,,,,,,
Goblins vs Gnomes,沃金,2,Minion,GVG_014,Priest,,Legendary,6,5,<b>战吼：</b>与另一个随从交换生命值。,,Battlecry,,True,Raymond Swanland,所谓暗影猎手，无非就是精通巫毒妖术的暗影牧师。,,True,,
Goblins vs Gnomes,沙鳞灵魂行者,5,Minion,GVG_040,Shaman,,Epic,2,4,每当另一个友方鱼人死亡，便抽一张牌。<b>过载：</b>（1）,,,,True,Clint Langley,任何人只要对元素提出合理的诉求，元素都会回应你。哪怕你只是想喊一句：“哦哇啦咯哇咯咯哦！”,Murloc,,,
Goblins vs Gnomes,活力图腾,3,Minion,GVG_039,Shaman,,Rare,0,2,在你的回合结束时，为你的英雄恢复4点生命值。,,,,True,Guangjian Huang,在艾泽拉斯很多地区的古玩市场，你都能淘到一些很有收藏价值的老式图腾。,Totem,,,
Goblins vs Gnomes,活动假人,2,Minion,GVG_093,,,Rare,0,0,<b>嘲讽</b>,,Taunt,,True,Matt Dixon,它被许多工程师认为是工程学造福艾泽拉斯冒险者的起点。,Mech,,,
Goblins vs Gnomes,活塞强化,,Enchantment,GVG_076a,,,,,,攻击力增加。,,,,,,,,,,
Goblins vs Gnomes,海地精猎手,3,Minion,GVG_081,,,Common,2,2,<b>潜行</b>,,Stealth,,True,Seamus Gallagher,虽然他们不如在陆地上的同类们精于算计，但他们在捕猎方面的本领却更胜一筹。,,,,
Goblins vs Gnomes,淤泥践踏者,2,Minion,GVG_064,,,Common,3,2,,,,,True,Jaemin Kim,他非常崇拜伟大的鱼人先知摩戈尔！（哪个鱼人不是呢？）,Murloc,,,
Goblins vs Gnomes,漂浮观察者,4,Minion,GVG_100,Warlock,,Common,4,5,每当你的英雄在你的回合受到伤害，便获得+2/+2。,,,,True,Todd Lockwood,和他对话时，你很难与之进行眼神交流。,Demon,,,
Goblins vs Gnomes,烈焰巨兽,7,Minion,GVG_007,Mage,,Legendary,7,7,当你抽到该牌时，对所有角色造成2点伤害。,,,,True,Aleksi Briclot,米米尔隆最喜欢开着烈焰巨兽外出兜风。,Mech,True,,
Goblins vs Gnomes,烈焰轰击,,Spell,GVG_001,Mage,,Common,,2,对一个随机敌方随从造成 $4 点伤害。,,,,True,Mauricio Herrera,把某个法术称作为烈焰轰击并不能把它从根本上与其他地精装置的效果区别开来。,,,,
Goblins vs Gnomes,热砂港狙击手,3,Minion,GVG_087,Hunter,,Epic,2,2,你的英雄技能能够以随从为目标。,,,,True,Jun Kang,地精一般都不喜欢使用狙击枪，他们都喜欢直接用炸药解决问题。,,,,
Goblins vs Gnomes,煤烟喷吐装置,3,Minion,GVG_123,Mage,,Rare,3,3,<b>法术伤害+1</b>,,Spellpower,,True,Phil Saunders,地精发明家们从来不会考虑环保和安全这两个因素；而他们认为正是这一点使他们的发明更加出类拔萃。,Mech,,,
Goblins vs Gnomes,熟练的水手,4,Minion,GVG_070,,,Common,7,5,,,,,True,Alex Horley Orlandelli,他喜欢在船上颠簸的感觉，比在陆地上走路更有安全感。,Pirate,,,
Goblins vs Gnomes,独眼欺诈者,1,Minion,GVG_025,Rogue,,Rare,4,2,每当你召唤一个海盗，便获得<b>潜行</b>。,,,,True,Danny Beck,你不知道他是真的失去了一个眼睛，还是这只是他喜欢的装扮。,Pirate,,,
Goblins vs Gnomes,玛尔加尼斯,7,Minion,GVG_021,Warlock,,Legendary,9,9,你的其他恶魔获得+2/+2。你的英雄获得<b>免疫</b>。,,Aura,,True,Wayne Reynolds,背叛这种事情，如果是主角做了，他就会翻开历史新的一页；如果是配角做了，他的牺牲会帮助主角翻开历史新的一页。,Demon,True,,
Goblins vs Gnomes,玛尔加尼斯之握,,Enchantment,GVG_021e,Warlock,,,,,玛尔加尼斯使其获得+2/+2。,,,,,,,,,,
Goblins vs Gnomes,玛洛恩,7,Minion,GVG_035,Druid,,Legendary,9,7,<b>亡语：</b>将该随从洗入你的牌库。,,Deathrattle,,True,Oliver Chipping,玛洛恩之所以讨厌恶魔，是因为他不理解为什么这些又脏又臭的生物会长着和他一样的蹄子。,Beast,True,,
Goblins vs Gnomes,瑟玛普拉格,7,Minion,GVG_116,,,Legendary,9,9,每当一个敌方随从死亡，召唤一个麻疯侏儒。,,,,True,Trent Kaniuga,过去他非常执迷于炸药。而现在他更加关怀麻疯侏儒们的生计，因为他们能够造成更稳定的伤害。,Mech,True,,
Goblins vs Gnomes,生命之树,,Spell,GVG_033,Druid,,Epic,,9,为所有角色恢复所有生命值。,,,,True,Steve Prescott,这棵虽然不是摇钱树，但是却能救好多人的命。,,,,
Goblins vs Gnomes,生锈的号角,,Spell,PART_003,,,,,1,使一个随从获得<b>嘲讽</b>。,,,,,Peerasak Senalai,,,,,
Goblins vs Gnomes,电镀机械熊仔,2,Minion,GVG_030,Druid,,Common,2,2,<b>嘲讽，抉择：</b>+1攻击力；或者+1生命值。,,Taunt,,True,Eva Widermann,它真是太可爱了！哦我的天呐，它为什么要咬我的脸？,Mech,False,,
Goblins vs Gnomes,疯狂爆破者,4,Minion,GVG_090,,,Rare,5,5,<b>战吼：</b>造成6点伤害，随机分配于其他角色身上。,,Battlecry,,True,Alex Horley Orlandelli,如果你还在抱怨疯狂投弹者乱扔炸弹，你应该看看这位。,,,,
Goblins vs Gnomes,痛苦女王,4,Minion,GVG_018,Warlock,,Rare,1,2,每当该随从造成伤害，为你的英雄恢复等量的生命值。,,,,True,Carl Critchlow,她总是觉得她的姐姐欢乐女王有点神经质：世间哪有这么多可以令她发笑的事情？,Demon,,,
Goblins vs Gnomes,百兽之王,6,Minion,GVG_046,Hunter,,Rare,2,5,<b>嘲讽</b>，<b>战吼：</b>你每控制一只其他野兽，便获得+1攻击力。,,Battlecry|Taunt,,True,Seamus Gallagher,一声长啸百兽惊，贫瘠之地留威名。,Beast,,,
Goblins vs Gnomes,百兽之王,,Enchantment,GVG_046e,Hunter,,,,,攻击力增加。,,,,,,,,,,
Goblins vs Gnomes,盾甲侍女,5,Minion,GVG_053,Warrior,,Rare,5,6,<b>战吼：</b>获得5点护甲值。,,Battlecry,,True,Alex Horley Orlandelli,对于侏儒战士来说，一块盾牌可以对其进行全方位的保护。,,,,
Goblins vs Gnomes,眼纹纵横,,Enchantment,GVG_100e,Warlock,,,,,属性值提高。,,,,,,,,,,
Goblins vs Gnomes,眼镜蛇射击,,Spell,GVG_073,Hunter,,Common,,5,对一个随从和敌方英雄造成$3点伤害。,,,,True,Howard Lyon,戴眼镜的蛇当然会瞄的更准一点。,,,,
Goblins vs Gnomes,石腭穴居人壮汉,5,Minion,GVG_068,,,Common,3,4,每当你的对手施放一个法术，获得+2攻击力。,,,,True,Chris Rahn,他这么壮是因为他每天坚持健康的饮食，并且每个星期都去穴居人健身房进行锻炼。,,,,
Goblins vs Gnomes,砂槌萨满祭司,4,Minion,GVG_066,Shaman,,Rare,5,4,<b>风怒，过载：</b>（1）50%几率攻击错误的敌人。,,Windfury,,True,José Ladrönn,他们的战斗信条是：闭上眼，然后享受打击的快感。,,,,
Goblins vs Gnomes,砰砰博士,7,Minion,GVG_110,,,Legendary,7,7,<b>战吼：</b>召唤两个1/1的砰砰机器人。<i>警告：该机器人随时可能爆炸。</i>,,Battlecry,,True,Alex Garner,让你见识一下他的厉害！,,True,,
Goblins vs Gnomes,砰砰机器人,1,Minion,GVG_110t,,,,1,1,<b>亡语：</b>对一个随机敌人造成1到4点伤害。,,Deathrattle,,,,,Mech,,,
Goblins vs Gnomes,碎石穴居人,3,Minion,GVG_067,,,Common,2,2,每当你的对手施放一个法术，便获得+1攻击力。,,,,True,Peet Cooper,比穴居人的气味更让人受不了的是他们的诗歌。,,,,
Goblins vs Gnomes,碎雪机器人,3,Minion,GVG_002,Mage,,Common,2,2,<b>冻结</b>任何受到该随从伤害的角色。,,Freeze,,True,Gabor Szikszai,在夏天，它依然有一份很体面的工作：制作刨冰。,Mech,,,
Goblins vs Gnomes,祖尔法拉克之力,,Enchantment,GVG_049e,Hunter,,,,,攻击力成倍提高。,,,,,,,,,,
Goblins vs Gnomes,科赞秘术师,3,Minion,GVG_074,,,Rare,4,4,<b>战吼：</b>随机控制一个敌方的<b>奥秘</b>。,,Battlecry,,True,Jakub Kasper,她们看上去很聪明，很有学问，但实际上，她们只是讨厌别人有秘密瞒着她们而已。,,,,
Goblins vs Gnomes,米米尔隆的头部,5,Minion,GVG_111,,,Legendary,4,5,在你的回合开始时，如果你控制至少3个机械，则消灭这些机械，并将其组合成V-07-TR-0N。,,,,True,Trent Kaniuga,别按那个最大的红色按钮！,Mech,True,,
Goblins vs Gnomes,紧急冷冻剂,,Spell,PART_005,,,,,1,<b>冻结</b>一个随从。,,Freeze,,,Peerasak Senalai,,,,,
Goblins vs Gnomes,纯洁,,Enchantment,GVG_101e,Paladin,,,,,属性值提高。,,,,,,,,,,
Goblins vs Gnomes,纳鲁之光,,Spell,GVG_012,Priest,,Rare,,1,恢复#3点生命值。如果该目标仍处于受伤状态，则召唤一个圣光护卫者。,,,,True,Jesper Ejsing,“把那里夷为平地！”在接到这样的命令后，圣光护卫者们义无反顾地冲上前去，而地精们则回到了他们的军火库。,,,,
Goblins vs Gnomes,维伦的恩泽,,Enchantment,GVG_010b,,,,,,+2/+4并具有<b>法术伤害+1</b>。,,,,,,,,,,
Goblins vs Gnomes,维伦的恩泽,,Spell,GVG_010,Priest,,Common,,3,使一个随从获得+2/+4并具有<b>法术伤害+1</b>。,,,,True,Alex Horley Orlandelli,维伦时常会寄给年轻的德莱尼女祭司一些可爱的小卡片，并写上一些寄语，比如，“你选择了圣光，我选择了你。”,,,,
Goblins vs Gnomes,维修,,Enchantment,GVG_069a,Priest,,,,,+4生命值。,,,,,,,,,,
Goblins vs Gnomes,缩小射线,,Enchantment,GVG_011a,,,,,,在本回合中，获得-2攻击力。,,OneTurnEffect,,,,,,,,
Goblins vs Gnomes,缩小射线工程师,2,Minion,GVG_011,Priest,,Common,3,2,<b>战吼：</b>在本回合中，使一个随从获得-2攻击力。,,Battlecry,,True,Jim Nelson,自从侏儒世界放大器被滥用之后，侏儒工程师们就对体型变化装置非常谨慎。,,,,
Goblins vs Gnomes,老式治疗机器人,3,Minion,GVG_069,,,Common,3,5,<b>战吼：</b>为你的英雄恢复8点生命值。,,Battlecry,,True,Jesper Esjing,由于可能会因为爆炸而影响患者的治疗，这种类型的机器人已经停产很久了。,Mech,,,
Goblins vs Gnomes,耐普图隆,7,Minion,GVG_042,Shaman,,Legendary,7,7,<b>战吼：</b>将四张随机鱼人牌置入你的手牌，<b>过载：</b>（3）,,Battlecry,,True,Ruan Jia,耐普图隆被称为“猎潮者”。他是四大元素领主之一。他和拉格纳罗斯能够联手为你提供最好的桑拿服务。,,True,,
Goblins vs Gnomes,自动漩涡打击装置,2,Minion,GVG_037,Shaman,,Common,3,2,<b>风怒</b>,,Windfury,,True,Jim Nelson,这个打蛋器可好用了。,Mech,,,
Goblins vs Gnomes,自爆绵羊,1,Minion,GVG_076,,,Common,1,2,<b>亡语：</b>对所有随从造成2点伤害。,,Deathrattle,,True,Ralph Horsley,这项武器究竟应该怎么使用？让你的敌人觉得它很可爱然后指望他会把它抱起来？,Mech,,,
Goblins vs Gnomes,船载火炮,3,Minion,GVG_075,,,Common,2,2,每当你召唤一个海盗，便对一个随机敌人造成2点伤害。,,,,True,Warren Mahy,如果你听到有人喊道：“海盗船开炮了！”，那么就算你没有被炸死，也会被浑身弄湿。,,,,
Goblins vs Gnomes,蜘蛛坦克,4,Minion,GVG_044,,,Common,3,3,,,,,True,Dany Orizio,“我想在这家伙上面装上一门炮，你觉得怎么样?”菲兹布里兹看着蜘蛛运输装置说道。,Mech,,,
Goblins vs Gnomes,血色净化者,3,Minion,GVG_101,Paladin,,Rare,4,3,<b>战吼：</b>对所有具有<b>亡语</b>的随从造成2点伤害。,,Battlecry,,True,Anton Zemskov,血色十字军臭名昭著，其领导者们想要通过更名来改善人们对这个组织的看法；但他们知道，把“血色”改成“红”是肯定行不通的。,,,,
Goblins vs Gnomes,装备精良,,Enchantment,GVG_060e,Paladin,,,,,+2/+2。,,,,,,,,,,
Goblins vs Gnomes,诺莫瑞根步兵,4,Minion,GVG_098,,,Common,1,3,<b>冲锋，嘲讽</b>,,Charge|Taunt,,True,Zoltan & Gabor,侏儒士兵们英勇无畏，他们随时准备着回到他们那饱受辐射的、通风糟糕的家园！,,,,
Goblins vs Gnomes,赫米特·奈辛瓦里,3,Minion,GVG_120,,,Legendary,6,5,<b>战吼：</b>消灭一只野兽。,,Battlecry,,True,Ralph Horsley,作为一个野兽公敌来说，在这个世界里活下来是非常不容易的。因为你在几分钟前杀死的野兽，会突然再次不知道从哪儿冒出来……,,True,,
Goblins vs Gnomes,载人收割机,3,Minion,GVG_096,,,Common,4,4,<b>亡语：</b> 随机召唤一个法力值消耗为（2）点的随从。,,Deathrattle,,True,Dan Scott,在过去，只有地精会驾驶这玩意儿。如今，从末日预言者到精灵龙再到游学者周卓，好像大家都喜欢驾驶收割机。,Mech,,,
Goblins vs Gnomes,载人飞天魔像,4,Minion,GVG_105,,,Epic,6,6,<b>亡语：</b>随机召唤一个法力值消耗为（4）点的随从。,,Deathrattle,,True,Michael Phillippi,地精科技的巅峰之作。魔像内装饰豪华，配备速溶咖啡机以及足浴按摩器。,Mech,,,
Goblins vs Gnomes,连环爆裂,,Spell,GVG_038,Shaman,,Common,,2,造成$3到$6点伤害，<b>过载：</b>（1）,,,,True,Warren Mahy,在施放这个法术的时候最好提前带上耳塞。,,,,
Goblins vs Gnomes,迷失的陆行鸟,4,Minion,GVG_071,,,Common,5,4,,,,,True,Benjamin Zhang,在它的屁股上印着这样一串文字：“如果你找到它，请将它归还至莫高雷。”,Beast,,,
Goblins vs Gnomes,邪能火炮,5,Minion,GVG_020,Warlock,,Rare,3,4,在你的回合结束时，对一个非机械随从造成2点伤害。,,,,True,Matt Gaser,包装盒上写着：全新改良，比旧款更邪门！,Mech,,,
Goblins vs Gnomes,重型刃弩,,Weapon,GVG_043,Hunter,2,Common,2,2,<b>战吼：</b>使一个随机友方随从获得+1攻击力。,,Battlecry,,True,Gino Whitehall,它可以完成所有火箭炮能完成的任务，只是视觉效果差了点。,,,,
Goblins vs Gnomes,重型刃弩,,Enchantment,GVG_043e,Hunter,,,,,+1攻击力。,,,,,,,,,,
Goblins vs Gnomes,重型护甲,,Enchantment,PART_001e,,,,,,+1生命值。,,,,,,,,,,
Goblins vs Gnomes,重型护甲,,Enchantment,GVG_086e,Warrior,,,,,攻击力增加。,,,,,,,,,,
Goblins vs Gnomes,重型护甲,,Spell,PART_001,,,,,1,使一个随从获得+1生命值。,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,重型攻城战车,5,Minion,GVG_086,Warrior,,Rare,5,5,每当你获得护甲，该随从便获得+1攻击力。,,,,True,Zero Yue,冬拥堡垒的城墙一般都会用最坚固的材料在两个半小时内修筑起来。但这并不能阻止攻城战车的长驱直入。,Mech,,,
Goblins vs Gnomes,重碾,,Spell,GVG_052,Warrior,,Epic,,7,消灭一个随从。如果你控制任何受伤的随从，该法术的法力值消耗减少（4）点。,,,,True,Michael Sutfin,“使用这张卡牌时的感觉将令你毕生难忘。”许多野蛮人都会这么对你说。,,,,
Goblins vs Gnomes,金刚刃牙,,Enchantment,GVG_048e,Hunter,,,,,+2攻击力。,,,,,,,,,,
Goblins vs Gnomes,金刚刃牙兽,3,Minion,GVG_048,Hunter,,Rare,3,3,<b>战吼：</b>使你的其他机械获得+2攻击力。,,Battlecry,,True,Hideaki Takamura,最好不要让它们淋雨。在安戈洛环型山，金刚锈牙兽的数量已经无法控制了。,Mech,,,
Goblins vs Gnomes,钢铁战蝎,5,Minion,GVG_056,Warrior,,Legendary,6,6,<b>战吼：</b>将一张“地雷” 牌洗入你的对手的牌库。当你的对手抽到该牌，便对其造成10点伤害。,,Battlecry,,True,Raymond Swanland,钢铁战蝎守护着奥格瑞玛，并在最近刚获得“月度最佳员工”称号！,Mech,True,,
Goblins vs Gnomes,钢铁武学,,Enchantment,GVG_027e,Rogue,,,,,属性值提高。,,,,,,,,,,
Goblins vs Gnomes,钢铁武道家,2,Minion,GVG_027,Rogue,,Rare,2,3,在你的回合结束时，使另一个友方机械获得+2/+2。,,,,True,Brian Despain,战斗机械装置都遵从他的教诲。只有他会用0和1告诉他们怎么战斗。,Mech,,,
Goblins vs Gnomes,钴制卫士,3,Minion,GVG_062,Paladin,,Rare,6,5,每当你召唤一个机械，便获得<b>圣盾</b>。,,,,True,Jim Nelson,过去这些“卫士”们都是用真银打造的，但自从把生产线外包给加基森的厂家之后，他们的材质就发生了改变。,Mech,,,
Goblins vs Gnomes,锋利无比,,Enchantment,GVG_023a,,,,,,+1攻击力。,,,,,,,,,,
Goblins vs Gnomes,隐形,,Enchantment,PART_004e,,,,,,获得潜行直到你的下个回合。,,,,,,,,,,
Goblins vs Gnomes,隐秘力场,,Spell,PART_004,,,,,1,直到你的下一个回合，使一个友方随从获得<b>潜行</b>。,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,颤地者特罗格佐尔,6,Minion,GVG_118,,,Legendary,6,7,每当你的对手施放一个法术，召唤一个石腭穴居人壮汉。,,,,True,Mike Sass,他不断震颤着大地，使山脉深处出现了大量洞穴，解决了穴居人的住房问题。,,True,,
Goblins vs Gnomes,飞行器,4,Minion,GVG_084,,,Common,1,3,<b>风怒</b>,,Windfury,,True,Matt Dixon,这架精致的飞行器需要飞行员在起飞前做好精确地调校。否则，它只能被叫做“降落器”。,Mech,,,
Goblins vs Gnomes,食人魔勇士穆戈尔,6,Minion,GVG_112,,,Legendary,7,6,所有随从有50%几率攻击错误的敌人。,,,,True,Michal Ivan,穆戈尔曾经帮助兽人重新打开了黑暗之门。既然你让一个食人魔参与了这件事情，就别指望最后会有什么好结果了。,,True,,
Goblins vs Gnomes,食人魔忍者,6,Minion,GVG_088,Rogue,,Rare,6,5,<b>潜行，</b>50%几率攻击错误的敌人。,,Stealth,,True,Samwise,他通过走后门进入了忍者学院，但总是通不过偷取毕业证书的考试。,,,,
Goblins vs Gnomes,食人魔战槌,,Weapon,GVG_054,Warrior,2,Common,4,3,50%几率攻击错误的敌人。,,,,True,Richard Wright,简单、鲁莽、危险，就像一切和食人魔有关的东西一样。,,,,
Goblins vs Gnomes,食人魔步兵,4,Minion,GVG_065,,,Common,4,3,50%几率攻击错误的敌人。,,,,True,Vinod Rams,食人魔的短期失忆症非常严重。,,,,
Goblins vs Gnomes,高级修理机器人,5,Minion,GVG_083,Priest,,Rare,5,5,<b>战吼：</b>使一个友方机械获得+4生命值。,,Battlecry,,True,Nutchapol Thitinunthakorn,其实他和旧的型号没有任何不同，但是在被贴上了“高级”标签之后，他的售价就能翻一倍。,Mech,,,
Goblins vs Gnomes,魔法代谢,,Enchantment,GVG_067a,,,,,,攻击力增加。,,Aura,,,,,,,,
Goblins vs Gnomes,魔法代谢,,Enchantment,GVG_068a,,,,,,攻击力增加。,,Aura,,,,,,,,
Goblins vs Gnomes,魔能机甲,8,Minion,GVG_016,,,Epic,8,5,每当你的对手使用一张牌时，便弃掉你的牌库顶的三张牌。,,,,True,Zoltan & Gabor,当你变得足够强大，就不会在意曾经付出过多少代价。,Mech,,,
Goblins vs Gnomes,麦迪文的残影,,Spell,GVG_005,Mage,,Epic,,4,复制你的所有随从，并将其置入你的手牌。,,,,True,Alex Garner,麦迪文的残影徘徊于在卡拉赞之中，这位昔日强大的守护者运用他的力量在下象棋和玩<i>炉石传说</i>时，不停地作弊。,,,,
Goblins vs Gnomes,黑暗低语者,,Spell,GVG_041b,Druid,,,,,召唤5个小精灵。,,,,,,,,,,
Goblins vs Gnomes,黑暗低语者,,Spell,GVG_041a,Druid,,,,,+5/+5并具有<b>嘲讽</b>。,,,,,,,,,,
Goblins vs Gnomes,黑暗低语者,,Enchantment,GVG_041c,Druid,,,,,+5/+5并具有<b>嘲讽</b>。,,,,,,,,,,
