SET,NAME,TEXT,RARITY,COST,TYPE,ID,MECHANICS,FACTION,HEALTH,INPLAYTEXT,ATTACK,PLAYERCLASS,DURABILITY,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Goblins vs Gnomes","Gólem aéreo pilotado","<b>Último aliento:</b> Invoca un esbirro aleatorio de coste 4.","Epic",6,"Minion","GVG_105",Deathrattle,,4,,6,,,True,"Michael Phillippi","Lo último en ingeniería goblin: incluye una máquina de café que te masajea los pies ¡dos en uno!",,"Mech",,
"Goblins vs Gnomes","Gólem de ánima","Al final de cada turno destruye a este esbirro si es el único que tienes.","Epic",6,"Minion","GVG_077",,,9,,9,"Warlock",,True,"Josh Harris","El Animus oscuro es malvado misterioso y enorme y absolutamente incapaz de escribir frases gramaticalmente correctas.",,"Mech",,
"Goblins vs Gnomes","Guardián de cobalto","Cada vez que invocas a un robot obtiene <b>Escudo divino</b>.","Rare",5,"Minion","GVG_062",,,3,,6,"Paladin",,True,"Jim Nelson","La línea "Guardianes" solía construirse con adamantio pero luego la fábrica se mudó a Gadgetzan y el cobalto era más barato.",,"Mech",,
"Goblins vs Gnomes","Guerra-bot","<b>Enfurecer:</b> +1 p. de ataque.","Common",1,"Minion","GVG_051",Enrage,,3,,1,"Warrior",,True,"Tyler Walpole","La producción en masa de guerra-bots tuvo que pararse cuando se descubrió que los estaban fabricando a tamaño maqueta.",,"Mech",,
"Goblins vs Gnomes","Hemet Nesingwary","<b>Grito de batalla:</b> Destruye a una bestia.","Legendary",5,"Minion","GVG_120",Battlecry,,3,,6,,,True,"Ralph Horsley","No es fácil ganarse la vida como cazador en un mundo donde las bestias reaparecen minutos después de haberlas matado.",True,,,
"Goblins vs Gnomes","Hobgoblin","Cada vez que juegas un esbirro de 1 p. de ataque le otorga +2/+2.","Epic",3,"Minion","GVG_104",,,3,,2,,,True,"Laurel D. Austin","Pronto celebrarán un referéndum para votar si pasan a llamarse "goblins favorecidos por la genética".",,,,
"Goblins vs Gnomes","Hoja rebotadora","Inflige $1 p. de daño a un esbirro aleatorio. Esto se repite hasta que un esbirro muere.","Epic",3,"Spell","GVG_050",,,,,,"Warrior",,True,"Andrew Hou","Hay que ser goblin para que esto te parezca una buena idea... Y hasta ellos empiezan a tener sus dudas.",,,,
"Goblins vs Gnomes","Hojas giratorias","Otorga +1 p. de ataque a un esbirro.",,1,"Spell","PART_007",,,,,,,,,"Nutchapol Thitinunthakorn",,,,,
"Goblins vs Gnomes","Hojas giratorias","+1 p. de ataque.",,,"Enchantment","PART_007e",,,,,,,,,,,,,,
"Goblins vs Gnomes","Iluminadora","Si controlas un <b>secreto</b> al final de tu turno restaura 4 p. de salud a tu héroe.","Rare",3,"Minion","GVG_089",,,4,,2,,,True,"Jim Nelson","La iluminación indirecta es la clave del diseño de interiores.",,,,
"Goblins vs Gnomes","Infantería de Gnomeregan","<b>Cargar</b>
<b>Provocar</b>","Common",3,"Minion","GVG_098",Charge|Taunt,,4,,1,,,True,"Zoltan & Gabor","Por donde pasa la infantería gnoma... la hierba ni se inmuta.",,,,
"Goblins vs Gnomes","Intendente","<b>Grito de batalla:</b> Otorga +2/+2 a tus Reclutas Mano de Plata.","Epic",5,"Minion","GVG_060",Battlecry,,5,,2,"Paladin",,True,"Phroilan Gardner","No sabe quién eres tú ni sabe lo que quieres... Pero si no le cuadran las cuentas te buscará te encontrará y te matará.",,,,
"Goblins vs Gnomes","Intercambio","Interruptor de inversión a intercambiado el ataque y la salud.",,,"Enchantment","PART_006a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Interruptor de inversión","Intercambia el ataque y la salud de un esbirro.",,1,"Spell","PART_006",,,,,,,,,"Nutthapon Petthai",,,,,
"Goblins vs Gnomes","Invisibilidad tiquismiquis","Otorga <b>Sigilo</b> a un esbirro amistoso hasta tu siguiente turno.",,1,"Spell","PART_004",,,,,,,,,"Nutchapol Thitinunthakorn",,,,,
"Goblins vs Gnomes","Invisible","En sigilo hasta el siguiente turno.",,,"Enchantment","PART_004e",,,,,,,,,,,,,,
"Goblins vs Gnomes","Jeeves","Al final del turno de cada jugador el jugador en cuestión roba cartas hasta tener 3.","Rare",4,"Minion","GVG_094",,,4,,1,,,True,"Matt Dixon","Fue él con un candelabro en la biblioteca.",,"Mech",,
"Goblins vs Gnomes","Joyatrón 3000","<b>Grito de batalla:</b> Cada jugador equipa un arma aleatoria.","Legendary",5,"Minion","GVG_119",Battlecry,,4,,3,,,True,"Jomaro Kindred","PREPARANDO SERVOMECANISMOS DE JUERGA PARA DESPLIEGUE INMEDIATO.",True,"Mech",,
"Goblins vs Gnomes","Lanzabombas","<b>Grito de batalla: </b>Inflige 4 p. de daño a un esbirro enemigo aleatorio.","Rare",5,"Minion","GVG_099",Battlecry,,3,,3,,,True,"Luca Zontini","Se manifiesta sin descanso a favor de las bombas.",,,,
"Goblins vs Gnomes","Lanzagujas","+1 p. de ataque.",,,"Enchantment","GVG_043e",,,,,,"Hunter",,,,,,,,
"Goblins vs Gnomes","Lanzagujas","<b>Grito de batalla:</b> Otorga +1 p. de ataque a un esbirro amistoso aleatorio.","Common",2,"Weapon","GVG_043",Battlecry,,,,2,"Hunter",2,True,"Gino Whitehall","Ya si esto no funciona pasamos al lanzallamas.",,,,
"Goblins vs Gnomes","Leviatán de llamas","Cuando robas esta carta inflige 2 p. de daño a todos los personajes.","Legendary",7,"Minion","GVG_007",,,7,,7,"Mage",,True,"Aleksi Briclot","A Mimiron le gusta salir de paseo en el leviatán de llamas de vez en cuando.",True,"Mech",,
"Goblins vs Gnomes","Llamada ancestral","Coloca un esbirro aleatorio de la mano de cada jugador en el campo de batalla.","Epic",4,"Spell","GVG_029",,,,,,"Shaman",,True,"Dan Scott",""¡Eh! ¡Ancestros!" - Llamada ancestral",,,,
"Goblins vs Gnomes","Llamar a mascota","Roba una carta.
Si es una bestia cuesta (4) cristales menos.","Rare",2,"Spell","GVG_017",,,,,,"Hunter",,True,"E.M. Gist","Los verdaderos cazadores doman cangrejos hambrientos.",,,,
"Goblins vs Gnomes","Llave del maestro de tuercas","Tiene +2 p. de ataque mientras tengas un robot.","Epic",3,"Weapon","GVG_024",Aura,,,,1,"Rogue",3,True,"Richard Wright","¡Lo mismo aprieta tuercas que atonta troggs!",,,,
"Goblins vs Gnomes","Llave martillo","<b>Grito de batalla:</b> Otorga <b>Escudo divino</b> y <b>Provocar</b> a un esbirro amistoso aleatorio.","Epic",3,"Weapon","GVG_059",Battlecry,,,,2,"Paladin",3,True,"Danny Orizio","A ver: la arrancaste de una máquina le grabaste unas runas le pusiste un mango ¿y ahora es una potente arma de poder divino?... Tiene sentido.",,,,
"Goblins vs Gnomes","Luz de los naaru","Restaura #3 p. de salud. Si el objetivo sigue dañado invoca a una celadora de la Luz.","Rare",1,"Spell","GVG_012",,,,,,"Priest",,True,"Jesper Ejsing",""¡Enciende la luz!": orden válida tanto para celadoras de la Luz como para goblins con cañones de llamas.",,,,
"Goblins vs Gnomes","Machaque","Destruye a un esbirro. Si tienes algún esbirro dañado este hechizo cuesta (4) cristales menos.","Epic",7,"Spell","GVG_052",,,,,,"Warrior",,True,"Michael Sutfin","Usar esta carta es una de las mejores cosas de la vida junto con el agua caliente buenoz dientez y papel higiénico zuave.",,,,
"Goblins vs Gnomes","Maestra de dolor","Cada vez que este esbirro inflige daño restaura la misma cantidad de salud a tu héroe.","Rare",2,"Minion","GVG_018",,,4,,1,"Warlock",,True,"Carl Critchlow","No confundir con su hermana la maestra de sopor que siempre enseña lo mismo.",,"Demon",,
"Goblins vs Gnomes","Maestro de tuercas","Tiene +2 p. de ataque mientras tengas un robot.","Common",1,"Minion","GVG_013",Aura,,2,,1,,,True,"Trent Kaniuga","Llegas a acostumbrarte yo ya ni veo tuercas y engranajes. Solo ves un robot un tanque araña un rayo mortal...",,,,
"Goblins vs Gnomes","Maestro encogedor","<b>Grito de batalla:</b> Aplica a un esbirro -2 p. de ataque este turno.","Common",2,"Minion","GVG_011",Battlecry,,2,,3,"Priest",,True,"Jim Nelson","Tras la debacle del amplificador de mundo gnómico los gnomos ya no se fían de los inventos para cambiar de tamaño.",,,,
"Goblins vs Gnomes","Magia metabolizada","Ataque aumentado.",,,"Enchantment","GVG_068a",Aura,,,,,,,,,,,,,
"Goblins vs Gnomes","Magia metabolizada","Ataque aumentado.",,,"Enchantment","GVG_067a",Aura,,,,,,,,,,,,,
"Goblins vs Gnomes","Mago bomba goblin","<b>Grito de batalla:</b> Si tienes un robot inflige 4 p. de daño que se dividen aleatoriamente entre todos los enemigos.","Rare",4,"Minion","GVG_004",Battlecry,,4,,5,"Mage",,True,"Glenn Rane","Si no tienes una bomba a mano tira el primer invento goblin que pilles.",,,,
"Goblins vs Gnomes","Mal'Ganis","Tus demás demonios tienen +2/+2.
Tu héroe es <b>Inmune</b>.","Legendary",9,"Minion","GVG_021",Aura,,7,,9,"Warlock",,True,"Wayne Reynolds","A Mal'Ganis no le gusta que lo traicionen así que ándate con cuidado si lo descartas.",True,"Demon",,
"Goblins vs Gnomes","Malorne","<b>Último aliento:</b> Mete a este esbirro en tu mazo.","Legendary",7,"Minion","GVG_035",Deathrattle,,7,,9,"Druid",,True,"Oliver Chipping","Cuando Malorne no está acometiendo contra hordas de demonios se gana un sobresueldo como perchero.",True,"Beast",,
"Goblins vs Gnomes","Máquina de asedio","Cada vez que obtienes armadura este esbirro recibe +1 p. de ataque.","Rare",5,"Minion","GVG_086",,,5,,5,"Warrior",,True,"Zero Yue","¡El arma definitiva contra la Fortaleza de Conquista del Invierno!",,"Mech",,
"Goblins vs Gnomes","Máquina voladora","<b>Viento Furioso</b>","Common",3,"Minion","GVG_084",Windfury,,4,,1,,,True,"Matt Dixon","Por algún extraño motivo este trasto no funciona sin una muñeca de niña Hula.",,"Mech",,
"Goblins vs Gnomes","Maza de poder","<b>Último aliento</b>: Otorga +2/+2 a un robot amistoso aleatorio.","Rare",3,"Weapon","GVG_036",Deathrattle,,,,3,"Shaman",2,True,"Zoltan and Gabor","¿Qué dicen los elementales cuando se dan cuenta de algo? ¡"Elemental"!",,,,
"Goblins vs Gnomes","Mazo de guerra ogro","50% de probabilidad de atacar al enemigo que no es.","Common",3,"Weapon","GVG_054",,,,,4,"Warrior",2,True,"Richard Wright","Simple confundido e increíblemente peligroso: 100% ogro.",,,,
"Goblins vs Gnomes","Meca-oso-felino","Cada vez que este esbirro recibe daño añade una <b>Pieza de repuesto</b> a tu mano.","Rare",6,"Minion","GVG_034",,,6,,7,"Druid",,True,"Trent Kaniuga","Cuando no está devastando mazmorras va a terapia por lo de su trastorno de personalidad.",,"Mech",,
"Goblins vs Gnomes","Mecadistorsionador","Tus robots cuestan (1) cristal menos.","Common",2,"Minion","GVG_006",Aura,,3,,2,,,True,"Phil Saunders","¿Robots que invocan robots? El nepotismo no conoce límites.",,"Mech",,
"Goblins vs Gnomes","Mekigeniero Termochufe","Cada vez que un esbirro enemigo muere invoca a un gnomo paria.","Legendary",9,"Minion","GVG_116",,,7,,9,,,True,"Trent Kaniuga","Le obsesionaban los explosivos hasta que descubrió el ganchillo. Ahora grita "¡JERSEYS! ¡MÁS JERSEYS!".",True,"Mech",,
"Goblins vs Gnomes","Micromáquina","Obtiene +1 p. de ataque al comienzo de cada turno.","Common",2,"Minion","GVG_103",,,2,,1,,,True,"Skan Srisuwan","Las microherramientas y el microaceite se venden por separado.",,"Mech",,
"Goblins vs Gnomes","Mina enterrada","Cuando robas esta carta explota. Te inflige 10 p. de daño y robas una carta.",,0,"Spell","GVG_056t",ImmuneToSpellpower,,,,,"Warrior",,,"Chris Seaman",,,,,
"Goblins vs Gnomes","Minibot escudado","<b>Escudo divino</b>","Common",2,"Minion","GVG_058",Divine Shield,,2,,2,"Paladin",,True,"Raymond Swanland","Prefiere creer en lo que fue programado para creer.",,"Mech",,
"Goblins vs Gnomes","Minimago","<b>Sigilo</b>
<b>+1 p. de daño con hechizos.</b>","Epic",4,"Minion","GVG_109",Spellpower|Stealth,,1,,4,,,True,"Ben Olson","Un mago muy pequeño puede proyectar una sombra muy grande.",,,,
"Goblins vs Gnomes","Mística de Kezan","<b>Grito de batalla:</b> Te haces con el control de un <b>secreto</b> enemigo aleatorio.","Rare",4,"Minion","GVG_074",Battlecry,,3,,4,,,True,"Jakub Kasper","Se las dan de sabias e iluminadas pero pocos las han visto hacer más que poner los ojos en blanco.",,,,
"Goblins vs Gnomes","Modo ataque","+1 p. de ataque.",,,"Spell","GVG_030a",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Modo ataque","+1 p. de ataque.",,,"Enchantment","GVG_030ae",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Modo tanque","+1 p. de salud.",,,"Spell","GVG_030b",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Modo tanque","+1 p. de salud.",,,"Enchantment","GVG_030be",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Mogor el Ogro","Todos los esbirros tienen un 50% de probabilidad de atacar al enemigo que no es.","Legendary",6,"Minion","GVG_112",,,6,,7,,,True,"Michal Ivan","En una ocasión Mogor ayudó a abrir el Portal Oscuro... Imagina cómo estaba la situación que hubo que pedir ayuda a un ogro.",True,,,
"Goblins vs Gnomes","Moneda de Gallywix","Obtienes un cristal de maná solo para este turno.
<i>(No activará a Gallywix).</i>",,0,"Spell","GVG_028t",,,,,,,,,,,,,,
"Goblins vs Gnomes","Morralla","+2/+2.",,,"Enchantment","GVG_055e",,,,,,"Warrior",,,,,,,,
"Goblins vs Gnomes","Muñeco-diana","<b>Provocar</b>","Rare",0,"Minion","GVG_093",Taunt,,2,,0,,,True,"Matt Dixon","Pintarse una diana es su forma de hacer amigos.",,"Mech",,
"Goblins vs Gnomes","Neptulon","<b>Grito de batalla:</b> Añade 4 múrlocs aleatorios a tu mano. <b>Sobrecarga: (3)</b>","Legendary",7,"Minion","GVG_042",Battlecry,,7,,7,"Shaman",,True,"Ruan Jia","Neptulon es "el Cazamareas". Es uno de los cuatro señores elementales. Y cuando se junta con Ragnaros se montan unas saunas de aúpa.",True,,,
"Goblins vs Gnomes","Nulificador Arcano X-21","<b>Provocar</b>
No puede ser objetivo de hechizos ni de poderes de héroe.","Rare",4,"Minion","GVG_091",Taunt,,5,,2,,,True,"Zero Yue","Los magos y los ingenieros gnomos nunca se pondrán de acuerdo sobre quién inventó esto.",,"Mech",,
"Goblins vs Gnomes","Ofrenda de cartas","Cada jugador roba una carta.",,,"Spell","GVG_032b",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Ofrenda de maná","Otorga un cristal de maná a cada jugador.",,,"Spell","GVG_032a",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Ogro ninja","<b>Sigilo</b>
50% de probabilidad de atacar al enemigo que no es.","Rare",5,"Minion","GVG_088",Stealth,,6,,6,"Rogue",,True,"Samwise","He aquí la prueba de que ser ninja es un estado de ánimo.",,,,
"Goblins vs Gnomes","Ogro tosco","50% de probabilidad de atacar al enemigo que no es.","Common",3,"Minion","GVG_065",,,4,,4,,,True,"Vinod Rams","Los ogros tienen una memoria a corto plazo muy... chocolate...",,,,
"Goblins vs Gnomes","Oveja explosiva","<b>Último aliento:</b> Inflige 2 p. de daño a todos los esbirros.","Common",2,"Minion","GVG_076",Deathrattle,,1,,1,,,True,"Ralph Horsley","¡La muerte esponjosa!",,"Mech",,
"Goblins vs Gnomes","Parahechizos talla S","Los esbirros adyacentes no pueden ser objetivo de hechizos ni de poderes de héroe.","Epic",4,"Minion","GVG_122",Aura,,5,,2,"Mage",,True,"Jonboy Meyers","No tenía ningún futuro hasta que su tío Parahechizos talla XL la enchufó en la oficina de aduanas mágica.",,,,
"Goblins vs Gnomes","Pequeña exorcista","<b>Provocar</b>
<b>Grito de batalla:</b> Obtiene +1/+1 por cada esbirro enemigo con <b>Último aliento</b>.","Rare",3,"Minion","GVG_097",Battlecry|Taunt,,3,,2,,,True,"Jim Nelson","Los brujos tienen al exorcista de la ciudad en marcación rápida por si liberan al demonio que no es.",,,,
"Goblins vs Gnomes","Pisacharcos",,"Common",2,"Minion","GVG_064",,,2,,3,,,True,"Jaemin Kim","Pisacharcos hijo de Pisaciénagas hijo de Pisapantanos hijo de Pisa... Bueno ya os hacéis una idea.",,"Murloc",,
"Goblins vs Gnomes","Pistones","Ataque aumentado.",,,"Enchantment","GVG_076a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Plastatrón","<b>Provocar</b>
<b>Escudo divino</b>","Common",2,"Minion","GVG_085",Divine Shield|Taunt,,2,,1,,,True,"Matt Dixon","El inventor del Plastatrón fue expulsado de la escuela Manitas luego de Ciudad Manitas y finalmente de los Reinos del Este.",,"Mech",,
"Goblins vs Gnomes","Poderío de Ciudad Manitas","+1/+1.",,,"Enchantment","GVG_102e",,,,,,,,,,,,,,
"Goblins vs Gnomes","Poderío de Zul'Farrak","Ataque multiplicado.",,,"Enchantment","GVG_049e",,,,,,"Hunter",,,,,,,,
"Goblins vs Gnomes","Pollo",,,1,"Minion","GVG_092t",,,1,,1,,,,,,,"Beast",,
"Goblins vs Gnomes","Portal inestable","Añade un esbirro aleatorio a tu mano. Cuesta (3) cristales menos.","Rare",2,"Spell","GVG_003",,,,,,"Mage",,True,"Sean O'Daniels","Los habitantes de Azeroth no se hacen una idea de lo que cuesta estabilizar portales. El 30% del PIB se va en mantenimiento.",,,,
"Goblins vs Gnomes","Potenciado","+2/+2.",,,"Enchantment","GVG_036e",,,,,,"Shaman",,,,,,,,
"Goblins vs Gnomes","Preparación para la batalla","Invoca a tres reclutas Mano de Plata. Equipa un arma 1/4.","Rare",3,"Spell","GVG_061",,,,,,"Paladin",,True,"Mike Hayes",""¡Yo preparo los tentempiés y tú el guacamole!". - El grito de batalla más temido de los Reinos del Este.",,,,
"Goblins vs Gnomes","Pureza","Estadísticas aumentadas.",,,"Enchantment","GVG_101e",,,,,,"Paladin",,,,,,,,
"Goblins vs Gnomes","Purificador Escarlata","<b>Grito de batalla</b>: Inflige 2 p. de daño a todos los esbirros con <b>Último aliento</b>.","Rare",3,"Minion","GVG_101",Battlecry,,3,,4,"Paladin",,True,"Anton Zemskov","La Cruzada Escarlata está llevando a cabo pruebas para ver si dan con un color que no destiña tanto para su orden.",,,,
"Goblins vs Gnomes","Rayo reductor","-2 p. de ataque este turno.",,,"Enchantment","GVG_011a",OneTurnEffect,,,,,,,,,,,,,
"Goblins vs Gnomes","Rebobinador temporal","Devuelve a un esbirro amistoso a tu mano.",,1,"Spell","PART_002",,,,,,,,,"Nutthapon Petthai",,,,,
"Goblins vs Gnomes","Reciclar","Mete a un esbirro enemigo en el mazo de tu oponente.","Rare",6,"Spell","GVG_031",,,,,,"Druid",,True,"Brandon Kitkouski","El reciclaje druídico consiste en tirar el plástico a un contenedor y los esbirros enemigos a otro.",,,,
"Goblins vs Gnomes","Recombobulador","<b>Grito de batalla:</b> Transforma a un esbirro amistoso en un esbirro aleatorio del mismo coste.","Epic",2,"Minion","GVG_108",Battlecry,,2,,3,,,True,"Ben Olson","El recombobulador que lo recombobule buen recombobulador será.",,,,
"Goblins vs Gnomes","Refrigerante de emergencia","<b>Congela</b> a un esbirro.",,1,"Spell","PART_005",Freeze,,,,,,,,"Peerasak Senalai",,,,,
"Goblins vs Gnomes","Reprensión","Ataque aumentado.",,,"Enchantment","GVG_063a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Revolucionado","+2 p. de daño con hechizos.",,,"Enchantment","GVG_123e",Spellpower,,,,,"Mage",,,,,,,,
"Goblins vs Gnomes","Rey de las bestias","<b>Provocar</b>. <b>Grito de batalla:</b> Obtiene +1 p. de ataque por cada otra bestia que tengas.","Rare",5,"Minion","GVG_046",Battlecry|Taunt,,6,,2,"Hunter",,True,"Seamus Gallagher","Nunca duerme. Ni siquiera en la jungla la negra jungla.",,"Beast",,
"Goblins vs Gnomes","Robomejorador","<b>Grito de batalla:</b> Otorga a tus demás esbirros <b>Viento Furioso</b> <b>Provocar</b> o <b>Escudo divino</b>.
<i>(Al azar)</i>","Epic",4,"Minion","GVG_107",Battlecry,,2,,3,,,True,"Zoltan Boros","¡Pídelo ahora y te regalamos el "Robo-hace-lo-que-puede"!",,"Mech",,
"Goblins vs Gnomes","Robot bum","<b>Último aliento:</b> Inflige 1 - 4 p. de daño a un enemigo aleatorio.",,1,"Minion","GVG_110t",Deathrattle,,1,,1,,,,,,,"Mech",,
"Goblins vs Gnomes","Robot de reparación","<b>Grito de batalla:</b> Otorga +4 p. de salud a un robot amistoso.","Rare",5,"Minion","GVG_083",Battlecry,,5,,5,"Priest",,True,"Nutchapol Thitinunthakorn","Esta es la nueva generación: funciona igual que la última pero las tuercas se venden aparte.",,"Mech",,
"Goblins vs Gnomes","Rociador de hollín","<b>+1 p. de daño con hechizos</b>","Rare",3,"Minion","GVG_123",Spellpower,,3,,3,"Mage",,True,"Phil Saunders","Sospecha que su enemigo jurado el deshollinador planea un gran golpe. Lo ha visto reunirse con una niñera y un par de críos en el tejado.",,"Mech",,
"Goblins vs Gnomes","Sabotaje","Destruye a un esbirro enemigo aleatorio. <b>Combo</b>: Destruye el arma de tu oponente.","Epic",4,"Spell","GVG_047",Combo,,,,,"Rogue",,True,"Dave Allsop","Sufre traidor entrégate llorica o te retorcerás entre polvos picapica.",,,,
"Goblins vs Gnomes","Saltador Dientehierro","<b>Grito de batalla</b>: Otorga +2 p. de ataque a tus otros robots.","Rare",3,"Minion","GVG_048",Battlecry,,3,,3,"Hunter",,True,"Hideaki Takamura","No lo dejes fuera cuando llueva. En el Cráter de Un'Goro hay toda una colonia de saltadores Dienteherrumbre.",,"Mech",,
"Goblins vs Gnomes","Sanabot antiguo","<b>Grito de batalla:</b> Restaura 8 p. de salud a tu héroe.","Common",5,"Minion","GVG_069",Battlecry,,3,,3,,,True,"Jesper Esjing","¡Ya no los hacen como antes! Y menos mal porque antes explotaban.",,"Mech",,
