SET,NAME,TEXT,RARITY,COST,TYPE,ID,FACTION,MECHANICS,HEALTH,INPLAYTEXT,ATTACK,PLAYERCLASS,DURABILITY,COLLECTIBLE,ARTIST,FLAVOR,ELITE,RACE,HOWTOGET,HOWTOGETGOLD
"Goblins vs Gnomes","Hobgoblin","Cada vez que juegas un esbirro con 1 de Ataque le otorga +2/+2.","Epic",3,"Minion","GVG_104",,,3,,2,,,True,"Laurel D. Austin","Los hobgoblins harán una reunión para debatir sobre los beneficios del sindicato. Primer tema de la nómina: ¡plan dental!",,,,
"Goblins vs Gnomes","Hojas giratorias","+1 de Ataque.",,,"Enchantment","PART_007e",,,,,,,,,,,,,,
"Goblins vs Gnomes","Hojas giratorias","Otorga +1 de Ataque a un esbirro.",,1,"Spell","PART_007",,,,,,,,,"Nutchapol Thitinunthakorn",,,,,
"Goblins vs Gnomes","Iluminadora","Si al final de tu turno controlas un <b>Secreto</b> restaura 4 de Salud a tu héroe.","Rare",3,"Minion","GVG_089",,,4,,2,,,True,"Jim Nelson","¿¡Cómo "LUMOS"!? ¿Qué te crees que es esto? ¿Hogwarts?",,,,
"Goblins vs Gnomes","Infantería de Gnomeregan","<b>Carga</b>
<b>Provocación</b>","Common",3,"Minion","GVG_098",,Charge|Taunt,4,,1,,,True,"Zoltan & Gabor","Cuando termina la batalla los valientes gnomos están listos para volver a su caluroso y mal ventilado hogar.",,,,
"Goblins vs Gnomes","Intendente","<b>Grito de batalla:</b> otorga +2/+2 a tus Reclutas de la Mano de Plata.","Epic",5,"Minion","GVG_060",,Battlecry,5,,2,"Paladin",,True,"Phroilan Gardner","Nadie puede acusarlo de no tener las mejores intendencias... digo intenciones.",,,,
"Goblins vs Gnomes","Jeeves","Al final del turno de cada jugador ese jugador roba cartas hasta tener 3.","Rare",4,"Minion","GVG_094",,,4,,1,,,True,"Matt Dixon","¡Limpia pule y reparte cartas con una sonrisa!",,"Mech",,
"Goblins vs Gnomes","Joyatrón 3000","<b>Grito de batalla:</b> equipa un arma aleatoria para cada jugador.","Legendary",5,"Minion","GVG_119",,Battlecry,4,,3,,,True,"Jomaro Kindred","PREPAREN LOS SERVOS DE FIESTA PARA DESPLIEGUE INMEDIATO.",True,"Mech",,
"Goblins vs Gnomes","Lanzabombas","<b>Grito de batalla:</b> inflige 4 de daño a un esbirro enemigo aleatorio.","Rare",5,"Minion","GVG_099",,Battlecry,3,,3,,,True,"Luca Zontini","Los que lo conocen saben que su pasión por lanzar bombas no se limita a los explosivos: también le encanta dar malas noticias.",,,,
"Goblins vs Gnomes","Leva","Invoca tres Reclutas de la Mano de Plata 1/1. Equipa un arma 1/4.","Rare",3,"Spell","GVG_061",,,,,,"Paladin",,True,"Mike Hayes",""¡Toma este guacamole!" —Uno de los gritos de guerra más exitosos y extraños de la Mano de Plata.",,,,
"Goblins vs Gnomes","Leviatán de llamas","Cuando robas esta carta inflige 2 de daño a todos los personajes.","Legendary",7,"Minion","GVG_007",,,7,,7,"Mage",,True,"Aleksi Briclot","Mimiron adora sacar a pasear al Leviatán de llamas los fines de semana.",True,"Mech",,
"Goblins vs Gnomes","Llamado de los ancestros","Coloca un esbirro aleatorio de la mano de cada jugador en el campo de batalla.","Epic",4,"Spell","GVG_029",,,,,,"Shaman",,True,"Dan Scott",""¡Qué onda Ancestros!" —Llamado de los ancestros",,,,
"Goblins vs Gnomes","Llamar a mascota","Roba una carta.
Si es una Bestia cuesta (4) menos.","Rare",2,"Spell","GVG_017",,,,,,"Hunter",,True,"E.M. Gist","Un verdadero cazador es el que se atreve a domesticar cangrejos hambrientos.",,,,
"Goblins vs Gnomes","Llave maestra","Tiene +2 de Ataque si tienes un Meca.","Epic",3,"Weapon","GVG_024",,Aura,,,1,"Rogue",3,True,"Richard Wright","Tuercas saca ¡y a los troggs machaca!",,,,
"Goblins vs Gnomes","Lumibomba","Inflige a los esbirros una cantidad de daño equivalente a su Ataque.","Epic",6,"Spell","GVG_008",,AffectedBySpellPower,,,,"Priest",,True,"Luca Zontini","Esto es lo que pasa cuando dejas que los goblins sean sacerdotes.",,,,
"Goblins vs Gnomes","Luz de los Naaru","Restaura #3 de Salud. Si el objetivo sigue dañado invoca una Celadora de la luz.","Rare",1,"Spell","GVG_012",,,,,,"Priest",,True,"Jesper Ejsing","¿No sería genial usar esta luz en fiestas electrónicas?",,,,
"Goblins vs Gnomes","Maestra del dolor","Cada vez que este esbirro inflige daño restaura la misma cantidad de Salud a tu héroe.","Rare",2,"Minion","GVG_018",,,4,,1,"Warlock",,True,"Carl Critchlow","Su hermana es la Maestra del olor. Vende perfumes y practica aromaterapia.",,"Demon",,
"Goblins vs Gnomes","Maestro de los engranajes","Tiene +2 de Ataque mientras tengas un Meca.","Common",1,"Minion","GVG_013",,Aura,2,,1,,,True,"Trent Kaniuga","Después de un tiempo dejas de ver engranajes y pistones. Todo lo que ves es robot montura araña rayo mortal...",,,,
"Goblins vs Gnomes","Maestro reductor","<b>Grito de batalla:</b> otorga -2 de Ataque a un esbirro en este turno.","Common",2,"Minion","GVG_011",,Battlecry,2,,3,"Priest",,True,"Jim Nelson","Después de la catástrofe del Amplificador de mundo los gnomos no quieren saber nada de inventos que alteran el tamaño.",,,,
"Goblins vs Gnomes","Magia metabolizada","Aumenta el Ataque.",,,"Enchantment","GVG_067a",,Aura,,,,,,,,,,,,
"Goblins vs Gnomes","Magia metabolizada","Aumenta el Ataque.",,,"Enchantment","GVG_068a",,Aura,,,,,,,,,,,,
"Goblins vs Gnomes","Mal'Ganis","Tus otros Demonios tienen +2/+2.
Tu héroe es <b>Inmune</b>.","Legendary",9,"Minion","GVG_021",,Aura,7,,9,"Warlock",,True,"Wayne Reynolds","A Mal'Ganis no le gusta que lo traicionen. Puedes descartarlo... pero prepárate.",True,"Demon",,
"Goblins vs Gnomes","Malorne","<b>Estertor:</b> coloca este esbirro en tu mazo.","Legendary",7,"Minion","GVG_035",,Deathrattle,7,,9,"Druid",,True,"Oliver Chipping","Malorne no muestra piedad a los demonios pero llora como una Magdalena cuando mira Bambi.",True,"Beast",,
"Goblins vs Gnomes","Máquina de asedio","Cada vez que obtienes Armadura este esbirro obtiene +1 de Ataque.","Rare",5,"Minion","GVG_086",,,5,,5,"Warrior",,True,"Zero Yue","¡El único punto débil de la fortaleza de Conquista del Invierno!",,"Mech",,
"Goblins vs Gnomes","Máquina voladora","<b>Viento furioso</b>","Common",3,"Minion","GVG_084",,Windfury,4,,1,,,True,"Matt Dixon","Incluye un desodorante de pino una botella de autobrillo y uno de esos muñecos que mueven la cabeza.",,"Mech",,
"Goblins vs Gnomes","Martillo engranado","<b>Grito de batalla:</b> otorga <b>Escudo divino</b> y <b>Provocación</b> a un esbirro aliado aleatorio.","Epic",3,"Weapon","GVG_059",,Battlecry,,,2,"Paladin",3,True,"Danny Orizio","Veamos: ¿tomaste esto de una máquina le grabaste algunas runas le clavaste una empuñadura y ahora dices que es un arma con un gran poder divino...? Parece auténtico.",,,,
"Goblins vs Gnomes","Mazo de guerra ogro","50% de probabilidades de atacar al enemigo equivocado.","Common",3,"Weapon","GVG_054",,,,,4,"Warrior",2,True,"Richard Wright","Simple descarriado y MUY peligroso. Como casi todas las cosas ogras bah.",,,,
"Goblins vs Gnomes","Meca-oso-gato","Cada vez que este esbirro recibe daño agrega una carta de <b>Pieza de repuesto</b> a tu mano.","Rare",6,"Minion","GVG_034",,,6,,7,"Druid",,True,"Trent Kaniuga","El pobrecito tiene un tremendo trastorno de personalidad... no sabe si hibernar o salir a cazar ratones.",,"Mech",,
"Goblins vs Gnomes","Mecamejorador","<b>Grito de batalla:</b> otorga <b>Viento furioso</b> <b>Provocación</b> o <b>Escudo divino</b> a tus otros esbirros.
<i>(Aleatoriamente)</i>","Epic",4,"Minion","GVG_107",,Battlecry,2,,3,,,True,"Zoltan Boros","¡Ahora sus mejoras son libres de gluten!",,"Mech",,
"Goblins vs Gnomes","Mecatransportador","Tus Mecas cuestan (1) menos.","Common",2,"Minion","GVG_006",,Aura,3,,2,,,True,"Phil Saunders","¿Mecas que invocan mecas? ¿Y después qué? ¿Pizzas que invocan pizzas? Mmm... pizzas.",,"Mech",,
"Goblins vs Gnomes","Megamaza","<b>Estertor</b>: otorga +2/+2 a un Meca aliado aleatorio.","Rare",3,"Weapon","GVG_036",,Deathrattle,,,3,"Shaman",2,True,"Zoltan and Gabor","La gente cree que los chamanes controlan los elementos. En realidad ellos piden por favor y los elementos tienen el sí fácil.",,,,
"Goblins vs Gnomes","Mekigeniero Termochufe","Cada vez que muere un esbirro enemigo invoca un Gnomo paria.","Legendary",9,"Minion","GVG_116",,,7,,9,,,True,"Trent Kaniuga","Estaba obsesionado con los explosivos hasta que descubrió el crochet. Ahora grita: “¡BUFANDAS! ¡MÁS BUFANDAS!”",True,"Mech",,
"Goblins vs Gnomes","Mina enterrada","Cuando robas esta carta explota. Recibes 10 de daño y robas una carta.",,0,"Spell","GVG_056t",,ImmuneToSpellpower,,,,"Warrior",,,"Chris Seaman",,,,,
"Goblins vs Gnomes","Minibot protegido","<b>Escudo divino</b>","Common",2,"Minion","GVG_058",,Divine Shield,2,,2,"Paladin",,True,"Raymond Swanland","¡Él elige creer en sus creencias programadas!",,"Mech",,
"Goblins vs Gnomes","Minimago","<b>Sigilo</b>
<b>Daño de hechizo +1</b>","Epic",4,"Minion","GVG_109",,Spellpower|Stealth,1,,4,,,True,"Ben Olson","A veces lo encuentran escondido en el cofre del tesoro de la Arena Gurubashi.",,,,
"Goblins vs Gnomes","Mística de Kezan","<b>Grito de batalla:</b> toma el control de un <b>Secreto</b> enemigo aleatorio.","Rare",4,"Minion","GVG_074",,Battlecry,3,,4,,,True,"Jakub Kasper","Fingen ser sabias e iluminadas pero en realidad mueren de odio cuando las dejan fuera de un secreto.",,,,
"Goblins vs Gnomes","Modo de ataque","+1 de Ataque.",,,"Enchantment","GVG_030ae",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Modo de ataque","+1 de Ataque.",,,"Spell","GVG_030a",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Modo defensivo","+1 de Salud.",,,"Spell","GVG_030b",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Modo defensivo","+1 de Salud.",,,"Enchantment","GVG_030be",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Mogor el ogro","Todos los esbirros tienen un 50% de probabilidad de atacar al enemigo equivocado.","Legendary",6,"Minion","GVG_112",,,6,,7,,,True,"Michal Ivan","Una vez pidieron la ayuda de Mogor para reabrir el Portal oscuro. No hay dudas: si tienes que recurrir a un ogro estás en serios problemas.",True,,,
"Goblins vs Gnomes","Molestrón","<b>Provocación</b>
<b>Escudo divino</b>","Common",2,"Minion","GVG_085",,Divine Shield|Taunt,2,,1,,,True,"Matt Dixon","Al inventor del Molestrón lo expulsaron inmediatamente de la escuela de Manitas lo echaron de la ciudad y por último le prohibieron volver a poner un pie en los Reinos del Este.",,"Mech",,
"Goblins vs Gnomes","Moneda de Gallywix","Obtienes 1 Cristal de maná solo en este turno.
<i>(No activará a Gallywix)</i>.",,0,"Spell","GVG_028t",,,,,,,,,,,,,,
"Goblins vs Gnomes","Montura araña",,"Common",3,"Minion","GVG_044",,,4,,3,,,True,"Dany Orizio",""¿Y si le agregamos armas?" —Fizzblitz mientras contemplaba la máquina transportadora de arañas",,"Mech",,
"Goblins vs Gnomes","Muñeco-diana","<b>Provocación</b>.","Rare",0,"Minion","GVG_093",,Taunt,2,,0,,,True,"Matt Dixon","La versión para ingenieros de un cartel que dice "Patéame".",,"Mech",,
"Goblins vs Gnomes","Neptulon","<b>Grito de batalla:</b> agrega 4 Múrlocs aleatorios a tu mano. <b>Sobrecarga: (3)</b>","Legendary",7,"Minion","GVG_042",,Battlecry,7,,7,"Shaman",,True,"Ruan Jia","Neptulon es "El Cazamareas" y uno de los cuatro señores elementales. Cuando sale de juerga con Ragnaros todas las fiestas tienen un sauna.",True,,,
"Goblins vs Gnomes","Ninja ogro","<b>Sigilo</b>
50% de probabilidades de atacar al enemigo equivocado.","Rare",5,"Minion","GVG_088",,Stealth,6,,6,"Rogue",,True,"Samwise","Con sus calificaciones nunca podría haber entrado a la escuela de ninjas. Pero su padre usó sus influencias.",,,,
"Goblins vs Gnomes","Nulificador arcano X-21","<b>Provocación</b>
No puede ser objetivo de Hechizos ni Poderes de héroe.","Rare",4,"Minion","GVG_091",,Taunt,5,,2,,,True,"Zero Yue","Los magos e ingenieros goblin debatieron mucho sobre la conveniencia de esta invención.",,"Mech",,
"Goblins vs Gnomes","Ofrenda de cartas","Cada jugador roba una carta.",,,"Spell","GVG_032b",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Ofrenda de maná","Otorga un Cristal de maná a cada jugador.",,,"Spell","GVG_032a",,,,,,"Druid",,,,,,,,
"Goblins vs Gnomes","Oveja explosiva","<b>Estertor:</b> inflige 2 de daño a todos los esbirros.","Common",2,"Minion","GVG_076",,Deathrattle,1,,1,,,True,"Ralph Horsley","¿Cómo se supone que funciona? ¿Los enemigos la ven dicen "<i>¡Qué linda ovejita!</i>" y corren a abrazarla?",,"Mech",,
"Goblins vs Gnomes","Pequeña exorcista","<b>Provocación</b>
<b>Grito de batalla:</b> obtiene +1/+1 por cada esbirro enemigo con <b>Estertor</b>.","Rare",3,"Minion","GVG_097",,Battlecry|Taunt,3,,2,,,True,"Jim Nelson","Los brujos siempre tienen un exorcista en su lista de contactos por si acaso liberan al demonio equivocado.",,,,
"Goblins vs Gnomes","Pisacharcos",,"Common",2,"Minion","GVG_064",,,2,,3,,,True,"Jaemin Kim","Le rinde tributo a Morgl ¡el gran oráculo múrloc! (¿Y quién no?)",,"Murloc",,
"Goblins vs Gnomes","Pistones","Ataque aumentado.",,,"Enchantment","GVG_076a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Poderío de Ciudad Manitas","+1/+1.",,,"Enchantment","GVG_102e",,,,,,,,,,,,,,
"Goblins vs Gnomes","Poderío de Zul'Farrak","Ataque multiplicador.",,,"Enchantment","GVG_049e",,,,,,"Hunter",,,,,,,,
"Goblins vs Gnomes","Pollo",,,1,"Minion","GVG_092t",,,1,,1,,,,,,,"Beast",,
"Goblins vs Gnomes","Portal inestable","Agrega un esbirro aleatorio a tu mano. Cuesta (3) menos.","Rare",2,"Spell","GVG_003",,,,,,"Mage",,True,"Sean O'Daniels","Los ciudadanos de Azeroth no se imaginan el esfuerzo que requiere este trabajo. El 30% de nuestro presupuesto anual está destinado al mantenimiento de portales.",,,,
"Goblins vs Gnomes","Potenciado","+2/+2.",,,"Enchantment","GVG_036e",,,,,,"Shaman",,,,,,,,
"Goblins vs Gnomes","Príncipe mercante Gallywix","Cuando tu adversario lanza un hechizo obtienes una copia y le das una Moneda.","Legendary",6,"Minion","GVG_028",,,8,,5,"Rogue",,True,"Wei Wang","Gallywix cree en la oferta y la demanda: ¡ofrece palizas y demanda que pagues!",True,,,
"Goblins vs Gnomes","Purificador Escarlata","<b>Grito de batalla</b>: inflige 2 de daño a todos los esbirros con <b>Estertor</b>.","Rare",3,"Minion","GVG_101",,Battlecry,3,,4,"Paladin",,True,"Anton Zemskov","La Cruzada Escarlata está haciendo una investigación de mercado para averiguar si la "Cruzada Lila" tendría mayor aceptación.",,,,
"Goblins vs Gnomes","Puro","Estadísticas aumentadas.",,,"Enchantment","GVG_101e",,,,,,"Paladin",,,,,,,,
"Goblins vs Gnomes","Rayo reductor","-2 de Ataque en este turno.",,,"Enchantment","GVG_011a",,OneTurnEffect,,,,,,,,,,,,
"Goblins vs Gnomes","Reciclaje","Coloca un esbirro enemigo en el mazo de tu oponente.","Rare",6,"Spell","GVG_031",,,,,,"Druid",,True,"Brandon Kitkouski","Para un reciclaje druida exitoso separa los plásticos en un contenedor y los esbirros enemigos en otro.",,,,
"Goblins vs Gnomes","Recombobulador","<b>Grito de batalla:</b> transforma a un esbirro aliado en un esbirro aleatorio del mismo costo.","Epic",2,"Minion","GVG_108",,Battlecry,2,,3,,,True,"Ben Olson","Por si acaso la primera combobulación no salió del todo bien.",,,,
"Goblins vs Gnomes","Refrigerante de emergencia","<b>Congela</b> a un esbirro.",,1,"Spell","PART_005",,Freeze,,,,,,,"Peerasak Senalai",,,,,
"Goblins vs Gnomes","Repuestos de lata","+2/+2.",,,"Enchantment","GVG_055e",,,,,,"Warrior",,,,,,,,
"Goblins vs Gnomes","Retribución","Ataque aumentado",,,"Enchantment","GVG_063a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Revolucionado","Daño de hechizo +2.",,,"Enchantment","GVG_123e",,Spellpower,,,,"Mage",,,,,,,,
"Goblins vs Gnomes","Rey de las bestias","<b>Provocación</b>. <b>Grito de batalla:</b> obtiene +1 de Ataque por cada Bestia que tengas.","Rare",5,"Minion","GVG_046",,Battlecry|Taunt,6,,2,"Hunter",,True,"Seamus Gallagher","Nunca duerme. Ni siquiera en la imponente jungla.",,"Beast",,
"Goblins vs Gnomes","Robosanador antiguo","<b>Grito de batalla:</b> restaura 8 de Salud a tu héroe.","Common",5,"Minion","GVG_069",,Battlecry,3,,3,,,True,"Jesper Esjing","¡Ya no los hacen como antes! (Principalmente por las explosiones).",,"Mech",,
"Goblins vs Gnomes","Robot bum","<b>Estertor</b>: inflige 1-4 de daño a un enemigo aleatorio.",,1,"Minion","GVG_110t",,Deathrattle,1,,1,,,,,,,"Mech",,
"Goblins vs Gnomes","Robot de reparación mejorado","<b>Grito de batalla:</b> otorga +4 de Salud a un Meca aliado.","Rare",5,"Minion","GVG_083",,Battlecry,5,,5,"Priest",,True,"Nutchapol Thitinunthakorn","Son idénticos a los de la generación anterior. Solo les agregaron la palabra "mejorado" para venderlos al doble.",,"Mech",,
"Goblins vs Gnomes","Robotín","Al comienzo de cada turno obtiene +1 de Ataque.","Common",2,"Minion","GVG_103",,,2,,1,,,True,"Skan Srisuwan","Está pensando seriamente en cambiarse el nombre: odia que le digan Robotina.",,"Mech",,
"Goblins vs Gnomes","Sabotaje","Destruye un esbirro enemigo aleatorio. <b>Combo</b>: Destruye el arma de tu adversario.","Epic",4,"Spell","GVG_047",,Combo,,,,"Rogue",,True,"Dave Allsop","Los pícaros están indignados. Saben que fue tu idea. ¡No te saldrás con la tuya!",,,,
"Goblins vs Gnomes","Saltador dienteacero","<b>Grito de batalla</b>: otorga +2 de Ataque a tus otros Mecas.","Rare",3,"Minion","GVG_048",,Battlecry,3,,3,"Hunter",,True,"Hideaki Takamura","No los olvides bajo la lluvia. En el Cráter de Un'Goro hay toda una colonia de saltadores dienteoxidados.",,"Mech",,
"Goblins vs Gnomes","Sello de luz","Restaura #4 de Salud a tu héroe y le otorga +2 de Ataque durante este turno.","Common",2,"Spell","GVG_057",,ImmuneToSpellpower,,,,"Paladin",,True,"Jason Chan","El Sello de luz de bajo consumo restaura OCHO de salud por el mismo precio.",,,,
"Goblins vs Gnomes","Sello de luz","+2 de Ataque en este turno.",,,"Enchantment","GVG_057a",,OneTurnEffect,,,,,,,,,,,,
"Goblins vs Gnomes","Sensei de la armonía","Estadísticas aumentadas.",,,"Enchantment","GVG_027e",,,,,,"Rogue",,,,,,,,
"Goblins vs Gnomes","Sensei férreo","Al final de tu turno otorga +2/+2 a otro Meca aliado.","Rare",3,"Minion","GVG_027",,,2,,2,"Rogue",,True,"Brian Despain","Es el maestro favorito de los Mecas porque habla su mismo idioma.

0110100001101001",,"Mech",,
"Goblins vs Gnomes","Siegaenemigos 4000","También daña a los esbirros adyacentes al objetivo.","Legendary",8,"Minion","GVG_113",,,9,,6,,,True,"James Ryman","Segar enemigos no es tan distinto de segar una cosecha... una vez que te acostumbras.",True,"Mech",,
"Goblins vs Gnomes","Superafilado","+1 de Ataque.",,,"Enchantment","GVG_023a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Técnico de Ciudad Manitas","<b>Grito de batalla:</b> si tienes un Meca obtiene +1/+1 y agrega una <b>Pieza de repuesto</b> a tu mano.","Common",3,"Minion","GVG_102",,Battlecry,3,,3,,,True,"Gabor Szikszai","No debe de ser fácil ser técnico en Ciudad Manitas. Hay mucha competencia.",,,,
"Goblins vs Gnomes","TOMA: POTENCIADOR.","+2/+2.",,,"Enchantment","GVG_104a",,,,,,,,,,,,,,
"Goblins vs Gnomes","Toscogro","50% de probabilidades de atacar al enemigo equivocado.","Common",3,"Minion","GVG_065",,,4,,4,,,True,"Vinod Rams","Los ogros tienen serios problemas de memoria que... Los ogros tienen serios...",,,,
"Goblins vs Gnomes","Toshley","<b>Grito de batalla y Estertor:</b> Agrega una carta de <b>Pieza de repuesto</b> a tu mano.","Legendary",6,"Minion","GVG_115",,Battlecry|Deathrattle,7,,5,,,True,"Zoltan & Gabor","Algo sobre transformadores.",True,,,
"Goblins vs Gnomes","Tótem vital","Al final de tu turno restaura 4 de Salud a tu héroe.","Rare",2,"Minion","GVG_039",,,3,,0,"Shaman",,True,"Guangjian Huang","Puedes comprarlos en el mercado totémico. Este sábado están de oferta.",,"Totem",,
"Goblins vs Gnomes","Triturador piloteado","<b>Estertor:</b> invoca un esbirro aleatorio con un costo de 2.","Common",4,"Minion","GVG_096",,Deathrattle,3,,4,,,True,"Dan Scott","Antes los goblins eran los únicos que pilotaban trituradores. Ahora parece que todos tienen uno: desde el Orador del sino hasta el Eremita Cho.",,"Mech",,
"Goblins vs Gnomes","Trogg Comepiedras fornido","Cada vez que tu adversario juega un hechizo obtiene +2 de Ataque.","Common",4,"Minion","GVG_068",,,5,,3,,,True,"Chris Rahn","Es así de fornido porque practica crossfit.",,,,
"Goblins vs Gnomes","Trogg Rompecantos","Cada vez que tu adversario juega un hechizo obtiene +1 de Ataque.","Common",2,"Minion","GVG_067",,,3,,2,,,True,"Peet Cooper","Lo único peor que el olor de los troggs es su producción poética.",,,,
"Goblins vs Gnomes","Troggzor el Terrinator","Cada vez que tu adversario juega un hechizo tú invocas un Trogg Comepiedras fornido.","Legendary",7,"Minion","GVG_118",,,6,,6,,,True,"Mike Sass","Muchos han intentado detenerlo pero sigue exterrinando todo en la región.",True,,,
