SET,NAME,FACTION,TEXT,RARITY,COST,TYPE,ID,ATTACK,HEALTH,PLAYERCLASS,DURABILITY,MECHANICS,INPLAYTEXT,COLLECTIBLE,ARTIST,FLAVOR,RACE,ELITE,HOWTOGET,HOWTOGETGOLD
Goblins vs Gnomes,Feindre la mort,,Déclenche tous les <b>Râles d’agonie</b> de vos serviteurs.,Epic,2,Spell,GVG_026,,,Hunter,,,,True,Luca Zontini,Le plus difficile c’est d’apprendre à exhaler une odeur de mort authentique ça demande beaucoup de pratique.,,,,
Goblins vs Gnomes,Ferraille tordue,,+2/+2.,,,Enchantment,GVG_055e,,,Warrior,,,,,,,,,,
Goblins vs Gnomes,Gahz’rilla,,Chaque fois que ce serviteur subit des dégâts double son Attaque.,Legendary,7,Minion,GVG_049,6,9,Hunter,,,,True,Raymond Swanland,Les coups au cœur les coups au corps ce qui ne le tue pas le rend plus fort.,Beast,True,,
Goblins vs Gnomes,Gangrecanon,,À la fin de votre tour inflige 2 points de dégâts à un serviteur non Méca.,Rare,4,Minion,GVG_020,3,5,Warlock,,,,True,Matt Gaser,L’étiquette indique « Version améliorée contient 200% de gangrène supplémentaire ! »,Mech,,,
Goblins vs Gnomes,Gardien de cobalt,,Chaque fois que vous invoquez un Méca gagne <b>Bouclier divin</b>.,Rare,5,Minion,GVG_062,6,3,Paladin,,,,True,Jim Nelson,La ligne des Gardiens a été construite en vrai-argent pendant de nombreuses années avant que l’usine soit délocalisée à Gadgetzan.,Mech,,,
Goblins vs Gnomes,Gazleu,,Chaque fois que vous lancez un sort à 1 cristal ajoute un Méca aléatoire dans votre main.,Legendary,6,Minion,GVG_117,3,6,,,,,True,Luke Mancini,À l’école Gazleu a été élu étudiant « le plus susceptible d’exploser ».,,True,,
Goblins vs Gnomes,Géant mécanique,,Coûte (1) |4(cristalcristaux) de moins pour chaque carte dans la main de votre adversaire.,Epic,12,Minion,GVG_121,8,8,,,,,True,Dan Scott,Le géant des montagnes et lui ne s’entendent guère.,Mech,,,
Goblins vs Gnomes,Glaivezooka,,+1 ATQ.,,,Enchantment,GVG_043e,,,Hunter,,,,,,,,,,
Goblins vs Gnomes,Glaivezooka,,<b>Cri de guerre :</b> donne +1 ATQ à un serviteur allié aléatoire.,Common,2,Weapon,GVG_043,2,,Hunter,2,Battlecry,,True,Gino Whitehall,Glaivezooka qui peut te battre ?,,,,
Goblins vs Gnomes,Gnome mécanique,,<b>Râle d’agonie :</b> ajoute une carte <b>Pièce détachée</b> dans votre main.,Common,1,Minion,GVG_082,2,1,,,Deathrattle,,True,Matt Dixon,« Tu veux un petit clou ? »,Mech,,,
Goblins vs Gnomes,Golem céleste piloté,,<b>Râle d’agonie :</b> invoque un serviteur aléatoire coûtant 4 cristaux.,Epic,6,Minion,GVG_105,6,4,,,Deathrattle,,True,Michael Phillippi,Le summum de l’ingénierie gobeline. Masse les pieds et fait le café.,Mech,,,
Goblins vs Gnomes,Golem d’anima,,À la fin de chaque tour détruit ce serviteur si c’est le seul que vous avez.,Epic,6,Minion,GVG_077,9,9,Warlock,,,,True,Josh Harris,Le sombre animus est maléfique et mystérieux. Il est également très gros et incapable d’écrire des phrases grammaticalement correctes.,Mech,,,
Goblins vs Gnomes,Guetteur flottant,,Chaque fois que votre héros subit des dégâts pendant votre tourgagne +2/+2.,Common,5,Minion,GVG_100,4,4,Warlock,,,,True,Todd Lockwood,Les guetteurs nous surveillent mais qui surveille les guetteurs ?,Demon,,,
Goblins vs Gnomes,Haut-trotteur égaré,,,Common,4,Minion,GVG_071,5,4,,,,,True,Benjamin Zhang,Sur son collier on peut lire : « Si vous le trouvez merci de le renvoyer à Mulgore ».,Beast,,,
Goblins vs Gnomes,Hemet Nesingwary,,<b>Cri de guerre :</b> détruit une Bête.,Legendary,5,Minion,GVG_120,6,3,,,Battlecry,,True,Ralph Horsley,Dans un monde où les bêtes réapparaissent quelques minutes après avoir été tuées un chasseur a du mal à gagner sa vie.,,True,,
Goblins vs Gnomes,Hobgobelin,,Chaque fois que vous jouez un serviteur avec 1 ATQ lui donne +2/+2.,Epic,3,Minion,GVG_104,2,3,,,,,True,Laurel D. Austin,Voilà ce qui arrive quand on ne se brosse pas les dents trois fois par jour !,,,,
Goblins vs Gnomes,Huile d’affûtage de Bricoleur,,Confère à votre arme +3 ATQ. <b>Combo :</b> donne à un serviteur allié aléatoire +3 ATQ.,Common,4,Spell,GVG_022,,,Rogue,,Combo,,True,Den,J’aime quand on m’enduit d’huile…,,,,
Goblins vs Gnomes,Huile d’affûtage de Bricoleur,,+3 ATQ.,,,Enchantment,GVG_022a,,,,,,,,,,,,,
Goblins vs Gnomes,Huile d’affûtage de Bricoleur,,+3 ATQ.,,,Enchantment,GVG_022b,,,,,,,,,,,,,
Goblins vs Gnomes,Illuminatrice,,Si vous contrôlez un <b>Secret</b> à la fin de votre tour rend 4 PV à votre héros.,Rare,3,Minion,GVG_089,2,4,,,,,True,Jim Nelson,On ne l’a jamais entendue crier « LUMOS ! » vous vous croyez où moldu ?,,,,
Goblins vs Gnomes,Infanterie de Gnomeregan,,<b>Charge</b><b>Provocation</b>,Common,3,Minion,GVG_098,1,4,,,Charge|Taunt,,True,Zoltan & Gabor,Le seul gnome qui est mort d’avoir fait un trou à son pantalon était retourné à Gnomeregan !,,,,
Goblins vs Gnomes,Intendant,,<b>Cri de guerre :</b> donne +2/+2 à vos recrues de la Main d’argent.,Epic,5,Minion,GVG_060,2,5,Paladin,,Battlecry,,True,Phroilan Gardner,On va l’retrouver éparpillé par petits bouts façon puzzle. Moi quand on m’en fait trop je correctionne plus : j’dynamite… j’disperse… j’ventile !,,,,
Goblins vs Gnomes,Inverseur,,Inverse l’Attaque et la Vie d’un serviteur.,,1,Spell,PART_006,,,,,,,,Nutthapon Petthai,,,,,
Goblins vs Gnomes,Inversion,,L’Attaque et la Vie ont été échangées par l’inverseur.,,,Enchantment,PART_006a,,,,,,,,,,,,,
Goblins vs Gnomes,Jeeves,,À la fin du tour d’un joueur ce dernier pioche jusqu’à avoir 3 cartes.,Rare,4,Minion,GVG_094,1,4,,,,,True,Matt Dixon,Moitié gnome moitié machine. Son squelette est un mécanisme de majordome hyper sophistiqué.,Mech,,,
Goblins vs Gnomes,Klaxon rouillé,,Confère <b>Provocation</b> à un serviteur.,,1,Spell,PART_003,,,,,,,,Peerasak Senalai,,,,,
Goblins vs Gnomes,Lame affûtée,,+1 ATQ.,,,Enchantment,GVG_023a,,,,,,,,,,,,,
Goblins vs Gnomes,Lame rebondissante,,Inflige $1 |4(pointpoints) de dégâts à un serviteur aléatoire. Recommence jusqu’à ce qu’un serviteur meure.,Epic,3,Spell,GVG_050,,,Warrior,,,,True,Andrew Hou,Il n’y a que des gobelins pour avoir une idée pareille. Et encore ils commencent à la regretter.,,,,
Goblins vs Gnomes,Lames tourbillonnantes,,Donne +1 ATQ à un serviteur.,,1,Spell,PART_007,,,,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,Lames tourbillonnantes,,+1 ATQ.,,,Enchantment,PART_007e,,,,,,,,,,,,,
Goblins vs Gnomes,Le roi,,Attaque augmentée.,,,Enchantment,GVG_046e,,,Hunter,,,,,,,,,,
Goblins vs Gnomes,Léviathan des flammes,,Quand vous piochez cette carte inflige 2 points de dégâts à tous les personnages.,Legendary,7,Minion,GVG_007,7,7,Mage,,,,True,Aleksi Briclot,Mimiron et sa monture ! Un héros des temps modernes dernier recours des innocents des sans-espoir victimes d’un monde cruel et impitoyable !,Mech,True,,
Goblins vs Gnomes,Liquide de refroidissement,,<b>Gèle</b> un serviteur.,,1,Spell,PART_005,,,,,Freeze,,,Peerasak Senalai,,,,,
Goblins vs Gnomes,Lobe-Bombe,,<b>Cri de guerre :</b> inflige 4 points de dégâts à un serviteur adverse aléatoire.,Rare,5,Minion,GVG_099,3,3,,,Battlecry,,True,Luca Zontini,Il faut se méfier des bombes… Comme on dit chez nous : « Para lobar la bomba… »,,,,
Goblins vs Gnomes,Lumière des naaru,,Rend #3 |4(pointpoints) de vie. Si la cible est toujours blessée invoque un Gardelumière.,Rare,1,Spell,GVG_012,,,Priest,,,,True,Jesper Ejsing,« Allumez-moi ça ! » - Ordre s’appliquant aussi bien aux gardelumières qu’aux gobelins armés de lance-flammes.,,,,
Goblins vs Gnomes,Machine volante,,<b>Furie des vents</b>,Common,3,Minion,GVG_084,1,4,,,Windfury,,True,Matt Dixon,Pour fonctionner cette machine doit avoir une danseuse de hula sur le tableau de bord. Sinon autant la mettre directement à la casse.,Mech,,,
Goblins vs Gnomes,Magie métabolisée,,Attaque augmentée.,,,Enchantment,GVG_068a,,,,,Aura,,,,,,,,
Goblins vs Gnomes,Magie métabolisée,,Attaque augmentée.,,,Enchantment,GVG_067a,,,,,Aura,,,,,,,,
Goblins vs Gnomes,Maître des rouages,,A +2 ATQ tant que vous avez un Méca.,Common,1,Minion,GVG_013,1,2,,,Aura,,True,Trent Kaniuga,On finit par s’y habituer et en fait on ne voit même plus les rouages et les pignons : tout ce qu’on voit c’est des robots des chars-araignées des rayons de la mort…,,,,
Goblins vs Gnomes,Maîtresse de Douleur,,Chaque fois que ce serviteur inflige des dégâts rend l&sbquo;équivalent sous forme de PV à votre héros.,Rare,2,Minion,GVG_018,1,4,Warlock,,,,True,Carl Critchlow,Sa sœur la maîtresse de Douceur vend des cupcakes et autres sucreries.,Demon,,,
Goblins vs Gnomes,Mal’Ganis,,Vos autres démons ont +2/+2. Votre héros est <b>insensible</b>.,Legendary,9,Minion,GVG_021,9,7,Warlock,,Aura,,True,Wayne Reynolds,Mal’Ganis n’aime pas être trahi donc attention à vous si vous vous en défaussez.,Demon,True,,
Goblins vs Gnomes,Malorne,,<b>Râle d’agonie :</b> replace ce serviteur dans votre deck.,Legendary,7,Minion,GVG_035,9,7,Druid,,Deathrattle,,True,Oliver Chipping,« Ils vont voir de quels bois je me chauffe ! »,Beast,True,,
Goblins vs Gnomes,Marche-esprit aileron vaseux,,Chaque fois qu’un autre murloc allié meurt vous piochez une carte.<b>Surcharge :</b> (1),Epic,4,Minion,GVG_040,2,5,Shaman,,,,True,Clint Langley,Il paraît que les esprits comprennent tout ce qu’on leur dit même « MRGHRGLGLGL ! » mais cette théorie est un peu vaseuse…,Murloc,,,
Goblins vs Gnomes,Masse de puissance,,<b>Râle d’agonie :</b> donne à un Méca allié aléatoire +2/+2.,Rare,3,Weapon,GVG_036,3,,Shaman,2,Deathrattle,,True,Zoltan and Gabor,On pense que les chamans contrôlent les éléments alors qu’ils leur demandent juste un coup de main et les éléments répondent genre « Ouais OK pourquoi pas ».,,,,
Goblins vs Gnomes,Mastodonte de fer,,<b>Cri de guerre :</b> place une mine dans le deck de votre adversaire. Quand elle est piochée elle explose et inflige 10 points de dégâts.,Legendary,6,Minion,GVG_056,6,5,Warrior,,Battlecry,,True,Raymond Swanland,Il a été élu récemment « Employé du mois » pour son boulot à Orgrimmar !,Mech,True,,
Goblins vs Gnomes,Mataf,,,Common,5,Minion,GVG_070,7,4,,,,,True,Alex Horley Orlandelli,Mais pourquoi est-il aussi méchant ???,Pirate,,,
Goblins vs Gnomes,Méca chat-ours,,Chaque fois que ce serviteur subit des dégâts place une carte <b>Pièce détachée</b> dans votre main.,Rare,6,Minion,GVG_034,7,6,Druid,,,,True,Trent Kaniuga,C’est un chat ? C’est un ours ? Non c’est un chat-ours !,Mech,,,
Goblins vs Gnomes,Méca-téléporteur,,Vos Méca coûtent (1) |4(cristalcristaux) de moins.,Common,2,Minion,GVG_006,2,3,,,Aura,,True,Phil Saunders,Un Méca qui invoque des Méca ? Et puis quoi encore un donut qui invoque des donuts ? Hum un donut…,Mech,,,
Goblins vs Gnomes,Mécano-amplificateur,,<b>Cri de guerre :</b> donne à vos autres serviteurs <b>Furie des vents</b> <b>Provocation</b> ou <b>Bouclier divin</b>. <i>(Au hasard)</i>,Epic,4,Minion,GVG_107,3,2,,,Battlecry,,True,Zoltan Boros,Tu as demandé un miracle ? Je t’offre mieux !,Mech,,,
Goblins vs Gnomes,Mekgénieur Thermojoncteur,,Chaque fois qu’un serviteur adverse meurt invoque un gnome lépreux.,Legendary,9,Minion,GVG_116,9,7,,,,,True,Trent Kaniuga,Il était obsédé par les explosions jusqu’à ce qu’il découvre le crochet. Maintenant il ne hurle plus que « DES ABAT-JOUR ! ENCORE DES ABAT-JOUR ! »,Mech,True,,
Goblins vs Gnomes,Micro-machine,,Gagne +1 ATQ au début de chaque tour.,Common,2,Minion,GVG_103,1,2,,,,,True,Skan Srisuwan,C’est micro mais c’est géant !,Mech,,,
Goblins vs Gnomes,Mine enfouie,,Quand vous la piochez elle explose vous infligeant 10 points de dégâts. Vous piochez une carte.,,0,Spell,GVG_056t,,,Warrior,,ImmuneToSpellpower,,,Chris Seaman,,,,,
Goblins vs Gnomes,Mini exorciste,,<b>Provocation</b>. <b>Cri de guerre :</b> gagne +1/+1 pour chaque serviteur adverse avec <b>Râle d’agonie</b>.,Rare,3,Minion,GVG_097,2,3,,,Battlecry|Taunt,,True,Jim Nelson,Quelle excellente journée pour un exorcisme !,,,,
Goblins vs Gnomes,Mini stoppe-sort,,Les serviteurs adjacents ne peuvent pas être la cible de sorts ou de pouvoirs héroïques.,Epic,4,Minion,GVG_122,2,5,Mage,,Aura,,True,Jonboy Meyers,La plaie des lanceurs de sorts.,,,,
Goblins vs Gnomes,Mini-mage,,<b>Camouflage</b><b>Dégâts des sorts : +1</b>,Epic,4,Minion,GVG_109,4,1,,,Spellpower|Stealth,,True,Ben Olson,Il se cache parfois dans le coffre au trésor de l’arène des Gurubashi.,,,,
Goblins vs Gnomes,Mini-robot blindé,,<b>Bouclier divin</b>,Common,2,Minion,GVG_058,2,2,Paladin,,Divine Shield,,True,Raymond Swanland,Il préfère croire ce pour quoi il a été programmé !,Mech,,,
Goblins vs Gnomes,Mode Attaque,,+1 ATQ.,,,Spell,GVG_030a,,,Druid,,,,,,,,,,
Goblins vs Gnomes,Mode Attaque,,+1 ATQ.,,,Enchantment,GVG_030ae,,,Druid,,,,,,,,,,
Goblins vs Gnomes,Mode Char,,+1 PV.,,,Enchantment,GVG_030be,,,Druid,,,,,,,,,,
Goblins vs Gnomes,Mode Char,,+1 PV.,,,Spell,GVG_030b,,,Druid,,,,,,,,,,
Goblins vs Gnomes,Mogor l’ogre,,Tous les serviteurs ont 50% de chance d’attaquer le mauvais adversaire.,Legendary,6,Minion,GVG_112,7,6,,,,,True,Michal Ivan,Mogor a autrefois participé à la réouverture de la Porte des ténèbres. Quand vous devez compter sur un ogre vous savez d’avance que vous êtes dans le pétrin.,,True,,
Goblins vs Gnomes,Mouton explosif,,<b>Râle d’agonie :</b> inflige 2 points de dégâts à tous les serviteurs.,Common,2,Minion,GVG_076,1,1,,,Deathrattle,,True,Ralph Horsley,Un mouton ! Parce qu’on est tous un peu mouton tu sais…,Mech,,,
Goblins vs Gnomes,Mystique de Kezan,,<b>Cri de guerre :</b> prend le contrôle d’un <b>Secret</b> adverse aléatoire.,Rare,4,Minion,GVG_074,4,3,,,Battlecry,,True,Jakub Kasper,Les mystiques prétendent être des sages éclairés mais en fait ils adorent surtout dénicher des secrets.,,,,
Goblins vs Gnomes,Neptulon,,<b>Cri de guerre :</b> ajoute 4 murlocs aléatoires dans votre main.<b>Surcharge :</b> (3),Legendary,7,Minion,GVG_042,7,7,Shaman,,Battlecry,,True,Ruan Jia,Neptulon est le « Chasse-Marées ». C’est un des quatre seigneurs élementaires. Quand Ragnaros et lui se retrouvent ils créent une ambiance sauna des plus agréables.,,True,,
Goblins vs Gnomes,Ninja ogre,,<b>Camouflage</b>50% de chance d’attaquer le mauvais adversaire.,Rare,5,Minion,GVG_088,6,6,Rogue,,Stealth,,True,Samwise,Il n’avait pas le niveau pour la formation de ninja mais son père a tiré quelques ficelles.,,,,
Goblins vs Gnomes,Ourson robot anodisé,,<b>Provocation</b>.<b>Choix des armes :</b>+1 ATQ ou +1 PV.,Common,2,Minion,GVG_030,2,2,Druid,,Taunt,,True,Eva Widermann,Il est adorable ! AH MAIS POURQUOI IL A ÉTERNUÉ ???,Mech,False,,
Goblins vs Gnomes,Pièce de Gallywix,,Gagne 1 cristal de mana pendant ce tour seulement. <i>(Ne déclenche pas le pouvoir de Gallywix.)</i>,,0,Spell,GVG_028t,,,,,,,,,,,,,
Goblins vs Gnomes,Pistons,,Attaque augmentée.,,,Enchantment,GVG_076a,,,,,,,,,,,,,
Goblins vs Gnomes,Plaque d’armure,,Donne +1 PV à un serviteur.,,1,Spell,PART_001,,,,,,,,Nutchapol Thitinunthakorn,,,,,
Goblins vs Gnomes,Plaque d’armure,,+1 PV.,,,Enchantment,PART_001e,,,,,,,,,,,,,
Goblins vs Gnomes,Portail instable,,Place un serviteur aléatoire dans votre main. Il coûte (3) cristaux de moins.,Rare,2,Spell,GVG_003,,,Mage,,,,True,Sean O&sbquo;Daniels,Les citoyens d&sbquo;Azeroth ne s’imaginent pas combien il est difficile et surtout coûteux de stabiliser ces portails. D’ailleurs vous auriez pas 1 PO pour nous aider ?,,,,
Goblins vs Gnomes,Poulet,,,,1,Minion,GVG_092t,1,1,,,,,,,,Beast,,,
Goblins vs Gnomes,Prince marchand Gallywix,,Chaque fois que votre adversaire lance un sort il obtient une Pièce et vous gagnez une copie du sort.,Legendary,6,Minion,GVG_028,5,8,Rogue,,,,True,Wei Wang,Gallywix croit au principe de l’offre et la demande : il vous file une raclée et vous demande de le payer !,,True,,
Goblins vs Gnomes,Puissance acquise,,+2/+2.,,,Enchantment,GVG_036e,,,Shaman,,,,,,,,,,
Goblins vs Gnomes,Puissance de Brikabrok,,+1/+1.,,,Enchantment,GVG_102e,,,,,,,,,,,,,
Goblins vs Gnomes,Puissance de Zul’Farrak,,Multiple l’Attaque.,,,Enchantment,GVG_049e,,,Hunter,,,,,,,,,,
Goblins vs Gnomes,Pur,,Caractéristiques augmentées.,,,Enchantment,GVG_101e,,,Paladin,,,,,,,,,,
Goblins vs Gnomes,Purificateur écarlate,,<b>Cri de guerre :</b> inflige 2 points de dégâts à tous les serviteurs avec <b>Râle d’agonie</b>.,Rare,3,Minion,GVG_101,4,3,Paladin,,Battlecry,,True,Anton Zemskov,La Croisade écarlate fait une étude de marché pour savoir si changer de nom pour la Croisade mauve améliorerait son image.,,,,
Goblins vs Gnomes,Rayon réducteur,,-2 ATQ pendant ce tour.,,,Enchantment,GVG_011a,,,,,OneTurnEffect,,,,,,,,
Goblins vs Gnomes,Recombobulateur,,<b>Cri de guerre :</b> transforme un serviteur allié en un serviteur aléatoire de même coût.,Epic,2,Minion,GVG_108,3,2,,,Battlecry,,True,Ben Olson,Votre combobulation a raté ? Si la réponse est oui n’attendez plus et appelez un professionnel !,,,,
Goblins vs Gnomes,Recyclage,,Replace un serviteur adverse dans le deck de votre adversaire.,Rare,6,Spell,GVG_031,,,Druid,,,,True,Brandon Kitkouski,Les druides ont tout compris au recyclage : ils mettent le plastique dans le bac jaune et les serviteurs adverses dans le bac vert.,,,,
Goblins vs Gnomes,Réducteur fou,,<b>Cri de guerre :</b> donne à un serviteur -2 ATQ pendant ce tour.,Common,2,Minion,GVG_011,3,2,Priest,,Battlecry,,True,Jim Nelson,Depuis la débâcle de l’agrandisseur de monde les gnomes sont plus prudents avec les inventions modifiant la taille enfin la plupart du temps.,,,,
Goblins vs Gnomes,Régiment de bataille,,Invoque trois recrues de la Main d’argent 1/1. Équipe une arme 1/4.,Rare,3,Spell,GVG_061,,,Paladin,,,,True,Mike Hayes,« Avec du guacamole la fête est plus folle ! » - Cri de ralliement de prédilection de la Main d’Argent.,,,,
Goblins vs Gnomes,Remonté,,+2 aux dégâts des sorts.,,,Enchantment,GVG_123e,,,Mage,,Spellpower,,,,,,,,
Goblins vs Gnomes,Remontoir,,Renvoie un serviteur allié dans votre main.,,1,Spell,PART_002,,,,,,,,Nutthapon Petthai,,,,,
Goblins vs Gnomes,Réparations !,,+4 PV.,,,Enchantment,GVG_069a,,,Priest,,,,,,,,,,
Goblins vs Gnomes,Ro’Boum,,<b>Râle d’agonie :</b> inflige 1 à 4 points de dégâts à un adversaire aléatoire.,,1,Minion,GVG_110t,1,1,,,Deathrattle,,,,,Mech,,,
Goblins vs Gnomes,Robo-baston,,<b>Accès de rage :</b> +1 ATQ.,Common,1,Minion,GVG_051,1,3,Warrior,,Enrage,,True,Tyler Walpole,La production en série des Robo-baston a été arrêtée quand on a découvert qu’ils étaient fabriqués en modèle réduit.,Mech,,,
Goblins vs Gnomes,Robot barbier gobelin,,<b>Cri de guerre :</b> confère à votre arme +1 ATQ.,Common,2,Minion,GVG_023,3,2,Rogue,,Battlecry,,True,Zolton Boros,Sur son enseigne on peut lire « Raies barbes et tifs ».,Mech,,,
Goblins vs Gnomes,Robot de soins antique,,<b>Cri de guerre :</b> rend 8 PV à votre héros.,Common,5,Minion,GVG_069,3,3,,,Battlecry,,True,Jesper Ejsing,Des Méca construits pour durer qu’ils disaient…,Mech,,,
Goblins vs Gnomes,Robot réparateur amélioré,,<b>Cri de guerre :</b> donne +4 PV à un Méca allié.,Rare,5,Minion,GVG_083,5,5,Priest,,Battlecry,,True,Nutchapol Thitinunthakorn,Si ce n’est pour la mention « amélioré » dans son nom il est en tous points identique à la version précédente. Mais il est vendu le double du prix.,Mech,,,
Goblins vs Gnomes,Roi des bêtes,,<b>Provocation</b>. <b>Cri de guerre :</b> gagne +1 ATQ pour chacune de vos autres Bêtes.,Rare,5,Minion,GVG_046,2,6,Hunter,,Battlecry|Taunt,,True,Seamus Gallagher,Bienvenue au sommet de la chaîne alimentaire.,Beast,,,
Goblins vs Gnomes,Rouage-marteau,,<b>Cri de guerre :</b> donne <b>Bouclier divin</b> et <b>Provocation</b> à un serviteur allié aléatoire.,Epic,3,Weapon,GVG_059,2,,Paladin,3,Battlecry,,True,Dany Orizio,Hé attendez un peu. Vous dites que vous avez fabriqué une arme à partir… d’un rouage ???,,,,
Goblins vs Gnomes,Sabotage,,Détruit un serviteur adverse aléatoire. <b>Combo :</b> détruit aussi l’arme de votre adversaire.,Epic,4,Spell,GVG_047,,,Rogue,,Combo,,True,Dave Allsop,Je ne suis pas un spécialiste mais à mon avis là vous allez mourir hein !,,,,
Goblins vs Gnomes,Saccageur gangrené,,Chaque fois que votre adversaire joue une carte vous défausse des 3 cartes sur le dessus de votre deck.,Epic,5,Minion,GVG_016,8,8,,,,,True,Zoltan & Gabor,Une petite merveille d’ingénierie gangrenée.,Mech,,,
Goblins vs Gnomes,Sapeur gobelin,,A +4 ATQ tant que votre adversaire a 6 cartes ou plus dans sa main.,Rare,3,Minion,GVG_095,2,4,,,Aura,,True,Jesper Ejsing,Il ne s’éclate qu’en bonne société !,,,,
Goblins vs Gnomes,Saute-flaque,,,Common,2,Minion,GVG_064,3,2,,,,,True,Jaemin Kim,C’est un grand fan de Morgl le grand oracle murloc ! (mais qui ne l’est pas ?!),Murloc,,,
Goblins vs Gnomes,Sceau de Lumière,,+2 ATQ pendant ce tour.,,,Enchantment,GVG_057a,,,,,OneTurnEffect,,,,,,,,
Goblins vs Gnomes,Sceau de Lumière,,Rend #4 |4(pointpoints) de vie à votre héros et lui confère +2 ATQ pendant ce tour.,Common,2,Spell,GVG_057,,,Paladin,,ImmuneToSpellpower,,True,Jason Chan,Puisse cette lumière vous éclairer dans les endroits les plus sombres où toutes les autres lumières seront éteintes.,,,,
